cur_datetime,canTemp,wallSun_K,wallShade_K,roof_K,sensWaste,Roof.SWRabsRoofImp,Roof.LWRabsRoofImp,Roof.LEfluxRoofImp,Roof.HfluxRoofImp,fluxRoof,hConv,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],VCEG_c,,,roof_Text_c
6/1/2004 13:40,296.863,304.341,297.806,303.478,110.265,471,-75.947,0,391.221,-0.398,52.683,295.02,99692.833,295.075,100083.277,30.328,,,35.088
6/1/2004 13:45,296.888,304.524,297.872,303.475,111.026,472.125,-75.691,0,392.169,-0.462,53.229,295.032,99690.833,295.124,100083.217,30.325,,,35.202
6/1/2004 13:50,296.963,304.702,297.935,303.481,112.359,473.25,-75.487,0,394.165,-0.523,53.791,295.045,99688.833,295.175,100083.156,30.331,,,35.295
6/1/2004 13:55,296.986,304.876,297.997,303.475,112.383,474.375,-75.214,0,395.06,-0.583,54.323,295.057,99686.833,295.221,100083.097,30.325,,,35.37
6/1/2004 14:00,297.051,305.048,298.056,303.479,113.619,475.5,-75.002,0,397.003,-0.64,54.87,295.07,99684.833,295.267,100083.039,30.329,,,35.433
6/1/2004 14:05,297.065,305.217,298.114,303.473,111.158,449.25,-75.123,0,398.09,-0.696,55.391,294.96,99685.083,295.305,100082.988,30.323,,,35.431
6/1/2004 14:10,296.975,305.287,298.153,302.963,107.463,423,-72.216,0,367.498,-0.748,55.315,294.851,99685.333,295.22,100082.999,29.813,,,35.405
6/1/2004 14:15,296.87,305.28,298.175,302.593,103.559,396.75,-70.161,0,354.173,-0.792,55.168,294.742,99685.583,295.155,100083.007,29.443,,,35.362
6/1/2004 14:20,296.766,305.207,298.175,302.028,99.634,370.5,-66.957,0,326.112,-0.83,54.737,294.632,99685.833,295.064,100083.026,28.878,,,35.308
6/1/2004 14:25,296.641,305.083,298.159,301.563,95.421,344.25,-64.36,0,305.875,-0.861,54.283,294.523,99686.083,294.991,100083.037,28.413,,,35.62
6/1/2004 14:30,296.545,304.914,298.127,301.041,91.5,318,-61.442,0,281.296,-0.885,53.818,294.414,99686.333,294.91,100083.054,27.891,,,35.661
6/1/2004 14:35,296.402,304.71,298.084,300.548,86.994,291.75,-58.713,0,259.624,-0.902,53.39,294.305,99686.583,294.827,100083.071,27.398,,,35.243
6/1/2004 14:40,296.295,304.474,298.03,300.028,82.653,265.5,-55.837,0,236.694,-0.913,52.942,294.195,99686.833,294.739,100083.093,26.878,,,34.68
6/1/2004 14:45,296.137,304.203,297.966,299.506,77.719,239.25,-52.968,0,214.296,-0.918,52.469,294.086,99687.083,294.645,100083.118,26.356,,,34.036
6/1/2004 14:50,296.02,303.903,297.894,298.973,73.252,213,-50.047,0,191.942,-0.916,51.972,293.977,99687.333,294.55,100083.145,25.823,,,33.338
6/1/2004 14:55,295.846,303.578,297.815,298.428,72.66,186.75,-47.077,0,169.336,-0.908,51.441,293.867,99687.583,294.447,100083.176,25.278,,,32.606
6/1/2004 15:00,295.731,303.231,297.728,297.878,68.213,160.5,-44.091,0,147.292,-0.894,50.879,293.758,99687.833,294.358,100083.203,24.728,,,31.853
6/1/2004 15:05,295.526,302.865,297.635,297.311,65.897,161.188,-41.349,0,123.638,-0.874,50.238,293.731,99688.792,294.223,100083.276,24.161,,,31.064
6/1/2004 15:10,295.504,302.58,297.552,297.249,65.675,161.875,-41.474,0,130.26,-0.85,50.369,293.705,99689.75,294.197,100083.301,24.099,,,30.258
6/1/2004 15:15,295.411,302.35,297.474,297.077,64.633,162.562,-40.972,0,122.853,-0.826,50.461,293.678,99690.708,294.159,100083.325,23.927,,,29.44
6/1/2004 15:20,295.409,302.166,297.406,297.064,64.65,163.25,-41.374,0,125.812,-0.802,50.886,293.651,99691.667,294.147,100083.338,23.914,,,28.614
6/1/2004 15:25,295.336,302.014,297.347,297.001,63.841,163.938,-41.497,0,124.381,-0.778,51.335,293.624,99692.625,294.122,100083.356,23.851,,,27.783
6/1/2004 15:30,295.337,301.889,297.295,296.976,63.878,164.625,-41.83,0,125.883,-0.754,51.801,293.598,99693.583,294.107,100083.369,23.826,,,26.949
6/1/2004 15:35,295.273,301.782,297.249,296.93,63.185,165.312,-42.045,0,125.248,-0.731,52.182,293.571,99694.542,294.087,100083.385,23.78,,,26.487
6/1/2004 15:40,295.279,301.692,297.208,296.904,63.29,166,-42.375,0,126.241,-0.707,52.6,293.544,99695.5,294.075,100083.396,23.754,,,26.137
6/1/2004 15:45,295.22,301.613,297.17,296.867,62.646,166.688,-42.64,0,125.935,-0.684,52.991,293.517,99696.458,294.057,100083.41,23.717,,,25.852
6/1/2004 15:50,295.231,301.545,297.136,296.843,62.807,167.375,-42.981,0,126.863,-0.662,53.415,293.491,99697.417,294.046,100083.421,23.693,,,25.612
6/1/2004 15:55,295.176,301.483,297.104,296.809,75.95,168.062,-43.263,0,126.588,-0.639,53.806,293.464,99698.375,294.03,100083.435,23.659,,,25.402
6/1/2004 16:00,295.234,301.43,297.076,296.787,76.67,168.75,-43.615,0,127.495,-0.617,54.229,293.437,99699.333,294.063,100083.424,23.637,,,25.215
6/1/2004 16:05,295.162,301.381,297.048,296.755,75.163,163.062,-43.433,0,123.757,-0.596,54.586,293.365,99702.056,294.025,100083.468,23.605,,,25.058
6/1/2004 16:10,295.121,301.318,297.022,296.69,73.997,157.375,-43.069,0,121.059,-0.574,53.858,293.292,99704.778,293.96,100083.532,23.54,,,24.919
6/1/2004 16:15,295.03,301.241,296.994,296.578,72.276,151.688,-42.437,0,116.834,-0.552,52.873,293.219,99707.5,293.887,100083.6,23.428,,,24.79
6/1/2004 16:20,294.991,301.152,296.962,296.451,71.129,146,-41.726,0,111.858,-0.53,51.685,293.146,99710.222,293.822,100083.666,23.301,,,24.671
6/1/2004 16:25,294.906,301.056,296.928,296.326,69.47,140.312,-41.023,0,106.469,-0.506,50.494,293.074,99712.944,293.755,100083.732,23.176,,,24.557
6/1/2004 16:30,294.863,300.953,296.891,296.209,68.282,134.625,-40.37,0,101.992,-0.482,49.359,293.001,99715.667,293.69,100083.798,23.059,,,24.448
6/1/2004 16:35,294.772,300.846,296.853,296.084,66.552,128.938,-39.666,0,97.082,-0.457,48.254,292.928,99718.389,293.618,100083.867,22.934,,,24.266
6/1/2004 16:40,294.719,300.734,296.813,295.958,65.259,123.25,-38.962,0,92.645,-0.432,47.106,292.855,99721.111,293.547,100083.936,22.808,,,24.064
6/1/2004 16:45,294.621,300.619,296.772,295.823,63.441,117.562,-38.21,0,87.727,-0.405,45.942,292.782,99723.833,293.47,100084.009,22.673,,,23.852
6/1/2004 16:50,294.562,300.501,296.73,295.689,62.067,111.875,-37.464,0,83.347,-0.378,44.749,292.71,99726.556,293.395,100084.081,22.539,,,23.636
6/1/2004 16:55,294.456,300.38,296.686,295.546,77.549,106.188,-36.67,0,78.495,-0.35,43.538,292.637,99729.278,293.314,100084.157,22.396,,,23.414
6/1/2004 17:00,294.446,300.257,296.641,295.404,76.761,100.5,-35.879,0,74.146,-0.321,42.301,292.564,99732,293.288,100084.207,22.254,,,23.19
6/1/2004 17:05,294.305,300.13,296.594,295.253,64.927,19.375,-34.805,0,66.092,-0.292,40.973,292.447,99736.292,293.202,100084.265,22.103,,,22.975
6/1/2004 17:10,293.658,299.686,296.521,293.78,57.449,18.5,-26.459,0,9.81,-0.253,39.033,292.33,99740.583,292.748,100084.569,20.63,,,22.763
6/1/2004 17:15,293.431,299.34,296.452,293.497,54.75,17.625,-24.675,0,21.099,-0.206,36.951,292.213,99744.875,292.57,100084.747,20.347,,,22.552
6/1/2004 17:20,293.364,299.028,296.353,293.026,53.87,16.75,-21.876,0,9.369,-0.156,33.977,292.096,99749.167,292.443,100084.892,19.876,,,22.343
6/1/2004 17:25,293.115,298.769,296.257,292.81,50.916,15.875,-20.473,0,6.423,-0.103,33.954,291.979,99753.458,292.288,100085.048,19.66,,,22.136
6/1/2004 17:30,292.972,298.546,296.168,292.661,49.17,15,-19.428,0,7.132,-0.049,33.218,291.862,99757.75,292.159,100085.192,19.511,,,21.93
6/1/2004 17:35,292.889,298.349,296.08,292.503,48.115,14.125,-18.337,0,6.233,0.004,32.756,291.744,99762.042,292.047,100085.328,19.353,,,21.738
6/1/2004 17:40,292.727,298.17,295.994,292.366,46.148,13.25,-17.365,0,5.379,0.058,32.748,291.627,99766.333,291.921,100085.47,19.216,,,21.551
6/1/2004 17:45,292.631,298.013,295.916,292.248,44.936,12.375,-16.492,0,5.863,0.112,32.737,291.51,99770.625,291.808,100085.605,19.098,,,21.369
6/1/2004 17:50,292.505,297.863,295.837,292.122,43.392,11.5,-15.577,0,5.393,0.165,32.621,291.393,99774.917,291.691,100085.743,18.972,,,21.189
6/1/2004 17:55,292.41,297.729,295.764,292.006,54.981,10.625,-14.717,0,5.568,0.219,32.854,291.276,99779.208,291.579,100085.877,18.856,,,21.013
6/1/2004 18:00,292.309,297.599,295.691,291.888,53.727,9.75,-13.844,0,5.316,0.272,32.838,291.159,99783.5,291.489,100086.002,18.738,,,20.838
6/1/2004 18:05,292.271,297.48,295.623,291.774,53.221,9.188,-13.237,0,4.292,0.325,32.984,291.147,99786.653,291.452,100086.03,18.624,,,20.646
6/1/2004 18:10,292.158,297.363,295.554,291.681,51.862,8.625,-12.74,0,2.545,0.377,32.446,291.134,99789.806,291.41,100086.057,18.531,,,20.45
6/1/2004 18:15,292.142,297.259,295.493,291.62,51.617,8.062,-12.411,0,2.295,0.429,31.677,291.122,99792.958,291.392,100086.072,18.47,,,20.254
6/1/2004 18:20,292.048,297.153,295.429,291.559,50.469,7.5,-12.084,0,0.944,0.48,30.598,291.109,99796.111,291.359,100086.094,18.409,,,20.059
6/1/2004 18:25,292.049,297.06,295.373,291.518,50.42,6.938,-11.868,0,1.033,0.53,29.857,291.097,99799.264,291.348,100086.106,18.368,,,19.866
6/1/2004 18:30,291.95,296.964,295.314,291.47,49.217,6.375,-11.608,0,-0.144,0.579,28.829,291.084,99802.417,291.315,100086.128,18.32,,,19.675
6/1/2004 18:35,291.971,296.881,295.263,291.437,49.394,5.812,-11.434,0,0.196,0.627,28.187,291.072,99805.569,291.311,100086.136,18.287,,,19.5
6/1/2004 18:40,291.917,296.793,295.208,291.391,48.707,5.25,-11.187,0,-1.05,0.674,27.191,291.06,99808.722,291.293,100086.15,18.241,,,19.331
6/1/2004 18:45,291.91,296.718,295.162,291.361,48.562,4.688,-11.031,0,-1.252,0.721,27.079,291.047,99811.875,291.28,100086.162,18.211,,,19.168
6/1/2004 18:50,291.86,296.639,295.113,291.328,47.93,4.125,-10.854,0,-1.66,0.766,26.162,291.035,99815.028,291.266,100086.174,18.178,,,19.009
6/1/2004 18:55,291.896,296.571,295.07,291.295,51.102,3.562,-10.679,0,-2.082,0.81,25.872,291.022,99818.181,291.263,100086.18,18.145,,,18.855
6/1/2004 19:00,291.858,296.499,295.024,291.263,50.612,3,-10.506,0,-2.874,0.853,25.416,291.01,99821.333,291.26,100086.187,18.113,,,18.703
6/1/2004 19:05,291.888,296.437,294.986,291.238,50.928,2.75,-12.351,0,-3.424,0.896,25.317,290.981,99825.708,291.258,100086.19,18.088,,,18.59
6/1/2004 19:10,291.841,296.371,294.944,291.184,50.36,2.5,-14.043,0,-4.755,0.937,25.167,290.951,99830.083,291.246,100086.2,18.034,,,18.491
6/1/2004 19:15,291.823,296.311,294.905,291.119,50.127,2.25,-15.677,0,-4.341,0.978,18.158,290.921,99834.458,291.233,100086.213,17.969,,,18.402
6/1/2004 19:20,291.965,296.258,294.87,291.012,51.724,2,-17.088,0,-5.255,1.019,15.921,290.892,99838.833,291.248,100086.213,17.862,,,18.32
6/1/2004 19:25,291.97,296.199,294.831,290.892,51.757,1.75,-18.431,0,-7.079,1.06,14.626,290.862,99843.208,291.262,100086.213,17.742,,,18.244
6/1/2004 19:30,292.045,296.155,294.802,290.777,52.588,1.5,-19.802,0,-9.149,1.101,14.686,290.833,99847.583,291.266,100086.217,17.627,,,18.174
6/1/2004 19:35,291.971,296.106,294.771,290.672,51.709,1.25,-21.222,0,-10.761,1.142,14.605,290.803,99851.958,291.252,100086.23,17.522,,,18.116
6/1/2004 19:40,291.992,296.062,294.743,290.566,51.917,1,-22.641,0,-12.179,1.183,14.787,290.774,99856.333,291.236,100086.244,17.416,,,18.064
6/1/2004 19:45,292.578,296.01,294.709,290.456,58.594,0.75,-24.041,0,-13.305,1.224,14.535,290.744,99860.708,291.42,100086.168,17.306,,,18.02
6/1/2004 19:50,293.085,295.961,294.675,290.337,64.369,0.5,-25.395,0,-21.293,1.266,15.749,290.715,99865.083,291.599,100086.098,17.187,,,17.977
6/1/2004 19:55,293.156,295.946,294.673,290.337,63.782,0.25,-27.372,0,-30.841,1.306,18.507,290.685,99869.458,291.682,100086.046,17.187,,,17.937
6/1/2004 20:00,293.097,295.95,294.69,290.471,63.081,0,-30.058,0,-34.5,1.345,21.888,290.656,99873.833,291.665,100086.037,17.321,,,17.899
6/1/2004 20:05,293.001,295.948,294.702,290.616,61.978,0,-31.695,0,-32.885,1.381,24.396,290.624,99878.583,291.612,100086.072,17.466,,,17.822
6/1/2004 20:10,292.924,295.934,294.702,290.699,61.095,0,-33.005,0,-30.743,1.415,25.875,290.593,99883.333,291.559,100086.118,17.549,,,17.732
6/1/2004 20:15,292.862,295.911,294.693,290.717,60.391,0,-33.971,0,-29.629,1.447,26.666,290.561,99888.083,291.509,100086.162,17.567,,,17.632
6/1/2004 20:20,292.812,295.88,294.676,290.696,59.822,0,-34.732,0,-29.08,1.478,27.045,290.53,99892.833,291.47,100086.199,17.546,,,17.529
6/1/2004 20:25,292.773,295.846,294.655,290.651,59.373,0,-35.364,0,-29.227,1.508,27.153,290.498,99897.583,291.434,100086.234,17.501,,,17.43
6/1/2004 20:30,292.739,295.81,294.631,290.597,58.982,0,-35.951,0,-29.47,1.538,27.07,290.466,99902.333,291.402,100086.267,17.447,,,17.328
6/1/2004 20:35,292.71,295.773,294.606,290.537,58.647,0,-36.505,0,-30.03,1.568,26.947,290.435,99907.083,291.37,100086.3,17.387,,,17.227
6/1/2004 20:40,292.681,295.735,294.58,290.478,58.318,0,-37.062,0,-30.479,1.598,26.781,290.403,99911.833,291.341,100086.332,17.328,,,17.126
6/1/2004 20:45,292.654,295.698,294.555,290.417,58.007,0,-37.611,0,-31.088,1.628,26.615,290.372,99916.583,291.31,100086.364,17.267,,,17.025
6/1/2004 20:50,292.627,295.661,294.528,290.357,57.703,0,-38.167,0,-31.572,1.657,26.431,290.34,99921.333,291.282,100086.395,17.207,,,16.908
6/1/2004 20:55,292.6,295.624,294.502,290.297,45.8,0,-38.719,0,-32.177,1.686,26.264,290.308,99926.083,291.253,100086.426,17.147,,,16.8
6/1/2004 21:00,292.52,295.587,294.475,290.238,44.853,0,-39.278,0,-32.669,1.715,26.091,290.277,99930.833,291.167,100086.484,17.088,,,16.693
6/1/2004 21:05,292.456,295.55,294.449,290.178,44.096,0,-37.22,0,-31.02,1.744,26.068,290.169,99936.49,291.075,100086.614,17.028,,,16.605
6/1/2004 21:10,292.385,295.514,294.423,290.126,43.257,0,-35.204,0,-30.427,1.773,26.355,290.061,99942.147,290.967,100086.763,16.976,,,16.523
6/1/2004 21:15,292.301,295.48,294.398,290.1,42.259,0,-33.327,0,-28.887,1.801,26.82,289.953,99947.804,290.85,100086.916,16.95,,,16.446
6/1/2004 21:20,292.218,295.447,294.374,290.08,41.291,0,-31.482,0,-27.068,1.829,27.444,289.846,99953.461,290.733,100087.068,16.93,,,16.372
6/1/2004 21:25,292.123,295.413,294.35,290.061,40.176,0,-29.639,0,-25.071,1.856,28.085,289.738,99959.118,290.615,100087.22,16.911,,,16.299
6/1/2004 21:30,292.039,295.38,294.325,290.039,39.18,0,-27.781,0,-23.009,1.882,28.691,289.63,99964.775,290.498,100087.37,16.889,,,16.257
6/1/2004 21:35,291.942,295.346,294.3,290.013,38.045,0,-25.902,0,-20.962,1.908,29.275,289.522,99970.432,290.382,100087.52,16.863,,,16.198
6/1/2004 21:40,291.858,295.312,294.275,289.984,37.052,0,-24.008,0,-18.901,1.934,29.856,289.415,99976.089,290.266,100087.67,16.834,,,16.137
6/1/2004 21:45,291.761,295.277,294.249,289.952,35.913,0,-22.097,0,-16.848,1.959,30.424,289.307,99981.746,290.15,100087.819,16.802,,,16.074
6/1/2004 21:50,291.677,295.243,294.223,289.917,34.929,0,-20.173,0,-14.785,1.984,30.984,289.199,99987.403,290.035,100087.967,16.767,,,16.012
6/1/2004 21:55,291.579,295.208,294.196,289.88,17.284,0,-18.237,0,-12.735,2.008,31.537,289.091,99993.06,289.921,100088.114,16.73,,,15.949
6/1/2004 22:00,290.574,295.173,294.169,289.841,5.712,0,-16.29,0,-10.662,2.033,32.088,288.983,99998.717,289.476,100088.439,16.691,,,15.886
6/1/2004 22:05,289.812,295.138,294.142,289.799,3.171,0,-16.232,0,6.514,2.057,31.083,288.934,100000.587,289.224,100088.62,16.649,,,15.848
6/1/2004 22:10,289.826,295.04,294.055,289.444,3.171,0,-14.528,0,3.056,1.884,20.892,288.885,100002.458,289.162,100088.691,16.294,,,15.818
6/1/2004 22:15,289.997,294.922,293.945,289.187,3.171,0,-13.347,0,-0.94,1.918,17.455,288.836,100004.329,289.147,100088.733,16.037,,,15.792
6/1/2004 22:20,290.002,294.82,293.851,289.028,3.171,0,-12.678,0,-3.549,2.007,16.423,288.787,100006.2,289.126,100088.776,15.878,,,15.77
6/1/2004 22:25,290.04,294.752,293.789,288.931,3.171,0,-12.331,0,-4.999,2.037,16.649,288.738,100008.071,289.093,100088.825,15.781,,,15.749
6/1/2004 22:30,289.93,294.691,293.734,288.867,3.171,0,-12.16,0,-5.498,2.079,16.495,288.689,100009.942,289.043,100088.882,15.717,,,15.729
6/1/2004 22:35,289.927,294.641,293.69,288.817,3.171,0,-12.056,0,-5.362,2.068,16.263,288.64,100011.812,288.998,100088.938,15.667,,,15.71
6/1/2004 22:40,289.842,294.588,293.644,288.766,3.171,0,-11.949,0,-5.241,2.096,15.547,288.591,100013.683,288.949,100088.995,15.616,,,15.691
6/1/2004 22:45,289.855,294.541,293.603,288.715,3.171,0,-11.842,0,-5.068,2.093,14.998,288.542,100015.554,288.909,100089.048,15.565,,,15.672
6/1/2004 22:50,289.791,294.492,293.56,288.663,3.171,0,-11.731,0,-5.044,2.126,14.267,288.493,100017.425,288.865,100089.103,15.513,,,15.652
6/1/2004 22:55,289.802,294.449,293.523,288.612,1.735,0,-11.629,0,-4.934,2.131,13.732,288.444,100019.296,288.826,100089.155,15.462,,,15.631
6/1/2004 23:00,289.74,294.406,293.485,288.562,1.735,0,-11.527,0,-4.893,1.762,13.067,288.395,100021.167,288.78,100089.21,15.412,,,15.61
6/1/2004 23:05,289.779,294.367,293.451,288.513,1.735,0,-13.49,0,-4.699,1.771,12.539,288.386,100022.208,288.787,100089.193,15.363,,,15.577
6/1/2004 23:10,289.782,294.324,293.414,288.425,1.735,0,-15.249,0,-5.62,1.811,11.922,288.378,100023.25,288.806,100089.166,15.275,,,15.539
6/1/2004 23:15,289.827,294.283,293.379,288.321,1.735,0,-16.932,0,-6.731,1.839,11.357,288.37,100024.292,288.832,100089.134,15.171,,,15.498
6/1/2004 23:20,289.828,294.242,293.343,288.208,1.735,0,-18.565,0,-7.894,1.884,10.783,288.362,100025.333,288.854,100089.103,15.058,,,15.456
6/1/2004 23:25,289.86,294.203,293.31,288.087,1.735,0,-20.159,0,-8.949,1.913,10.268,288.353,100026.375,288.878,100089.07,14.937,,,15.412
6/1/2004 23:30,289.861,294.164,293.276,287.958,1.735,0,-21.707,0,-9.923,1.955,9.689,288.345,100027.417,288.902,100089.036,14.808,,,15.368
6/1/2004 23:35,289.894,294.126,293.243,287.818,1.735,0,-23.208,0,-10.78,1.988,9.109,288.337,100028.458,288.93,100088.998,14.668,,,15.323
6/1/2004 23:40,289.904,294.087,293.209,287.668,1.735,0,-24.655,0,-11.545,2.032,8.488,288.329,100029.5,288.958,100088.957,14.518,,,15.274
6/1/2004 23:45,289.941,294.049,293.177,287.507,1.735,0,-26.046,0,-12.199,2.07,7.886,288.32,100030.542,288.992,100088.912,14.357,,,15.228
6/1/2004 23:50,290.591,294.012,293.144,287.334,1.735,0,-27.376,0,-12.745,2.118,7.271,288.312,100031.583,289.089,100088.841,14.184,,,15.181
6/1/2004 23:55,290.975,293.975,293.113,287.148,0.479,0,-28.643,0,-15.415,2.391,7.363,288.304,100032.625,289.13,100088.791,13.998,,,15.134
6/2/2004 0:00,291.088,293.974,293.116,286.989,0.479,0,-30.051,-0.808,-20.364,2.312,8.854,288.296,100033.667,289.139,100088.747,13.839,,,15.088
6/2/2004 0:05,291.027,293.985,293.13,286.912,0.479,0,-29.579,-2.536,-24.174,2.392,10.329,288.237,100034.792,289.131,100088.782,13.762,,,15.013
6/2/2004 0:10,290.995,293.995,293.145,286.946,0.479,0,-29.672,-2.037,-26.989,2.406,11.805,288.178,100035.917,289.08,100088.856,13.796,,,14.928
6/2/2004 0:15,290.876,293.995,293.15,287.02,0.479,0,-29.968,-0.404,-28.308,2.429,13.186,288.119,100037.042,289.01,100088.949,13.87,,,14.836
6/2/2004 0:20,290.826,293.989,293.149,287.081,0.479,0,-30.2,1.144,-29.546,2.418,14.649,288.06,100038.167,288.922,100089.05,13.931,,,14.738
6/2/2004 0:25,290.702,293.973,293.138,287.131,0.479,0,-30.375,3.532,-29.689,2.431,15.832,288.001,100039.292,288.844,100089.147,13.981,,,14.635
6/2/2004 0:30,290.66,293.954,293.123,287.135,0.479,0,-30.318,1.109,-30.071,2.416,16.729,287.943,100040.417,288.766,100089.242,13.985,,,14.527
6/2/2004 0:35,290.557,293.928,293.102,287.191,0.479,0,-30.526,0,-29.115,2.429,17.512,287.884,100041.542,288.701,100089.329,14.041,,,14.417
6/2/2004 0:40,290.532,293.902,293.081,287.246,0.479,0,-30.724,0,-28.308,2.418,18.26,287.825,100042.667,288.637,100089.415,14.096,,,14.322
6/2/2004 0:45,290.439,293.871,293.055,287.28,0.479,0,-30.822,0,-27.502,2.435,18.885,287.766,100043.792,288.577,100089.498,14.13,,,14.215
6/2/2004 0:50,290.416,293.842,293.031,287.297,0.479,0,-30.831,0,-27.017,2.426,19.511,287.707,100044.917,288.514,100089.581,14.147,,,14.104
6/2/2004 0:55,290.325,293.81,293.004,287.305,0.239,0,-30.79,0,-26.443,2.441,20.063,287.649,100046.042,288.453,100089.664,14.155,,,13.99
6/2/2004 1:00,290.299,293.779,292.978,287.302,0.239,0,-30.697,0,-26.06,2.386,20.62,287.59,100047.167,288.389,100089.747,14.152,,,13.873
6/2/2004 1:05,290.213,293.746,292.95,287.294,0.239,0,-29.862,0,-25.576,2.4,21.128,287.559,100045.972,288.338,100089.804,14.144,,,13.793
6/2/2004 1:10,290.198,293.716,292.923,287.291,0.239,0,-29.058,0,-24.739,2.391,21.248,287.527,100044.778,288.3,100089.852,14.141,,,13.726
6/2/2004 1:15,290.141,293.684,292.897,287.288,0.239,0,-28.249,0,-23.93,2.407,21.145,287.496,100043.583,288.266,100089.896,14.138,,,13.668
6/2/2004 1:20,290.143,293.655,292.872,287.284,0.239,0,-27.439,0,-23.086,2.408,20.911,287.465,100042.389,288.236,100089.938,14.134,,,13.616
6/2/2004 1:25,290.103,293.627,292.848,287.28,0.239,0,-26.624,0,-22.274,2.43,20.567,287.434,100041.194,288.207,100089.979,14.13,,,13.568
6/2/2004 1:30,290.114,293.601,292.827,287.275,0.239,0,-25.807,0,-21.452,2.436,20.198,287.403,100040,288.18,100090.02,14.125,,,13.524
6/2/2004 1:35,290.081,293.576,292.806,287.269,0.239,0,-24.988,0,-20.685,2.46,19.792,287.371,100038.806,288.152,100090.061,14.119,,,13.483
6/2/2004 1:40,290.096,293.554,292.788,287.265,0.239,0,-24.173,0,-19.887,2.468,19.387,287.34,100037.611,288.126,100090.101,14.115,,,13.443
6/2/2004 1:45,290.067,293.532,292.77,287.26,0.239,0,-23.357,0,-19.148,2.493,18.962,287.309,100036.417,288.099,100090.141,14.11,,,13.405
6/2/2004 1:50,290.083,293.513,292.755,287.257,0.239,0,-22.548,0,-18.368,2.502,18.548,287.278,100035.222,288.074,100090.181,14.107,,,13.367
6/2/2004 1:55,290.057,293.493,292.739,287.253,0.06,0,-21.739,0,-17.648,2.527,18.123,287.247,100034.028,288.047,100090.222,14.103,,,13.331
6/2/2004 2:00,290.074,293.476,292.726,287.251,0.06,0,-20.937,0,-16.881,2.513,17.71,287.215,100032.833,288.02,100090.263,14.101,,,13.294
6/2/2004 2:05,290.047,293.458,292.713,287.25,0.06,0,-21.879,0,-16.147,2.538,17.292,287.151,100033.653,287.989,100090.313,14.1,,,13.272
6/2/2004 2:10,290.058,293.44,292.698,287.217,0.06,0,-22.662,0,-16.054,2.546,17.076,287.086,100034.472,287.951,100090.37,14.067,,,13.255
6/2/2004 2:15,290.011,293.42,292.682,287.168,0.06,0,-23.363,0,-16.202,2.567,16.956,287.022,100035.292,287.906,100090.43,14.018,,,13.241
6/2/2004 2:20,290.005,293.398,292.664,287.11,0.06,0,-24.014,0,-16.464,2.568,16.947,286.957,100036.111,287.859,100090.493,13.96,,,13.23
6/2/2004 2:25,289.943,293.374,292.644,287.044,0.06,0,-24.63,0,-16.849,2.585,16.995,286.893,100036.931,287.808,100090.557,13.894,,,13.222
6/2/2004 2:30,289.926,293.349,292.623,286.975,0.06,0,-25.228,0,-17.251,2.581,17.1,286.828,100037.75,287.756,100090.623,13.825,,,13.215
