Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PLENUM-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE1-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE2-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE3-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE4-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE5-1:Zone Mean Air Dewpoint Temperature [C](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SimHVAC:HVAC System Total Heat Rejection Energy [J](Each Call),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),SPACE1-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),OA HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),CENTRAL BOILER:Boiler Heating Rate [W](Hourly),CENTRAL BOILER:Boiler NaturalGas Rate [W](Hourly),CENTRAL CHILLER:Chiller Electricity Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Inlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Outlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CENTRAL CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),HW CIRC PUMP:Pump Outlet Temperature [C](Hourly),HW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),CW CIRC PUMP:Pump Outlet Temperature [C](Hourly),CW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),MIXED AIR NODE 1:System Node Temperature [C](Hourly),MIXED AIR NODE 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),MIXED AIR NODE 1:System Node Dewpoint Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),VAV SYS 1 OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),VAV SYS 1 OUTLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Temperature [C](Hourly),OA MIXING BOX 1 INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA MIXING BOX 1 INLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Setpoint Temperature [C](Hourly) 
 07/01  08:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,1831122.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  08:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,1878942.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  08:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,1924855.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  08:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,1970965.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  08:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,2015976.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  08:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,2059044.679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  08:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,2099865.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  09:00:00,18.08333333,10.89313377,11.45825285,10.81434956,11.2094863,10.95335534,12.34924576,1560.419613,0,23.01635549,0,791.96428,22.81043825,0,1633.213067,23.89957042,0,1991.51298,23.89942331,0,600.6906449,22.20580569,0,831.9076593,23.31290243,2138493.981,0,72.16260436,4833.523804,0,0,0,0,102.1738755,0,0,0,1714.512721,1714.512721,3179.814826,3179.814826,72.16260436,90.20325545,1326.596264,4833.523804,9.096574659,7.22,0.61423857,6160.120068,48.5147142,0.000518811,9.096574659,0.61423857,17.66958685,0.009499274,10.21603726,12.99475558,0.556834242,0.009499274,13,81.99997397,0,0,0.142814503,7.22,0.162845379,11.50004164,0.254895401,0.009068395,11.5,18.08333333,0.254895401,0.009068395,4.5
 07/01  09:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,2365004.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  09:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,2623313.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  09:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,2816184.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  09:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,2924210.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  09:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,3002047.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  09:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,3075830.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,3138804.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,3322269.347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  09:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,3383790.604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  09:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,3497993.807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  09:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,3604635.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  10:00:00,19.54166667,12.86600615,13.51602977,12.40210223,12.83427033,12.85205605,14.10114813,844.0166542,0,24.52309688,0,1271.757894,23.86995283,0,2105.443377,23.89948477,0,2344.164318,23.89938639,0,769.1193615,23.04249364,0,1993.807118,23.89896033,3699723.578,0,0,8372.202754,0,0,0,0,0,0,0,0,2096.670256,2096.670256,6381.761158,6180.597393,0,0,2031.632787,8372.202754,10.49691218,7.22,0.608514029,10403.83554,48.29479337,0,10.49691218,0.608514029,20.10883128,0.010721596,12.02715629,12.99047774,0.763927448,0.010620718,13,81.99997434,0,0,0.223762028,7.22,0.168103522,11.5000006,0.254895401,0.009694949,11.5,19.54166667,0.254895401,0.009694949,4.5
 07/01  10:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,3795527.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  10:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,3879419.099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,3954189.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  10:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,4020698.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  10:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,4082384.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,4141049.955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  10:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,4196575.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  10:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,4249605.594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  10:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,4297078.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  10:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,4338130.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  10:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,4377501.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  11:00:00,21.08333333,13.68173426,13.96684087,12.826854,13.4793055,13.66086555,14.4654723,94.6915632,108.0915447,25.6893196,0,1701.250877,23.89896965,0,2027.524802,23.89914034,0,2198.982458,23.8990483,0,818.2250362,23.68041253,0,2316.172212,23.89891712,4415843.201,0,0,11185.81715,0,0,0,0,0,0,0,0,2500.109885,2500.109885,8572.551285,7433.390844,0,0,2633.072983,11185.81715,10.96898396,7.22,0.711772718,13818.89013,48.29479337,0,10.96898396,0.711772718,21.18305848,0.011347218,12.89021483,12.99960646,0.810943606,0.010790967,13,81.99997434,0,0,0.284612974,7.22,0.182545659,11.50018193,0.254895401,0.010037475,11.5,21.08333333,0.254895401,0.010037475,4.5
 07/01  11:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,4292201.735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  11:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,4188809.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  11:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,4159873.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  11:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,4147422.634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  11:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,4135685.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,4122709.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  11:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,4113646.246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  11:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,4103562.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  11:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,4099686.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  11:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,4095610.314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  11:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,4092099.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  12:00:00,22,13.62444685,13.64609828,12.82537387,13.3971357,13.55418223,14.26186343,0,628.5461048,26.5272688,0,1780.766612,23.89909896,0,1620.785795,23.89930202,0,2031.145095,23.89915105,0,838.7307244,23.87175401,0,2239.26171,23.89903338,4089594.449,0,0,11150.55191,0,0,0,0,0,0,0,0,2739.404316,2739.404316,8186.568082,7190.365278,0,0,2638.587313,11150.55191,10.75074628,7.22,0.753776903,13789.13923,48.29479337,0,10.75074628,0.753776903,21.45784811,0.011304369,12.83351446,13.00133296,0.760510574,0.010785655,13,81.99997434,0,0,0.269828932,7.22,0.196091919,11.50020047,0.254895401,0.010069977,11.5,22,0.254895401,0.010069977,4.5
 07/01  12:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,3791729.903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  12:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,3565636.724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,3493353.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  12:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,3466526.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  12:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,3447037.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  12:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,3427549.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  12:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,3412607.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  12:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,3401998.086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  12:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,3396834.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  12:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,3395887.653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  12:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,3398646.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  13:00:00,22.54166667,13.28522981,13.12909066,12.66998134,13.01771764,13.00505965,13.77115411,0,997.0149881,27.2450207,0,1613.231871,23.89943323,0,1116.359933,23.89953655,0,1726.518145,23.89945892,0,817.8517411,23.68891132,0,1820.053575,23.89937707,3401335.73,0,0,9301.141718,0,0,0,0,0,0,0,0,2880.749842,2880.749842,6134.676286,5687.683842,0,0,2254.175779,9301.141718,10.07657627,7.22,0.77711078,11555.3175,48.29479337,0,10.07657627,0.77711078,20.90960703,0.011035059,12.47212751,13.00517746,0.635764516,0.010757257,13,81.99997434,0,0,0.205040998,7.22,0.204574386,11.50005457,0.254895401,0.010067454,11.5,22.54166667,0.254895401,0.010067454,4.5
 07/01  13:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,3686656.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  13:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,3901855.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  13:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,3989827.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  13:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,4031371.865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  13:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,4077155.897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,4126742.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  13:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,4173807.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  13:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,4215439.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  13:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,4252079.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  13:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,4285132.424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  13:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,4315869.836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  14:00:00,23,13.25883093,13.21935613,13.00991242,13.18680919,13.12073659,13.78444799,0,1503.540218,27.65396042,0,1946.623846,23.89932509,0,1067.13896,23.89935875,0,1972.407786,23.8993395,0,988.7694394,23.89158868,0,2304.887284,23.89925477,4345078.509,0,0,11082.0792,0,0,0,0,0,0,0,0,3000.280006,3000.280006,8042.297875,7475.807737,0,0,2640.424998,11082.0792,10.61390873,7.22,0.779085598,13722.5042,48.29479337,0,10.61390873,0.779085598,22.08203261,0.011073033,12.52358887,12.994628,0.73962085,0.010770541,13,81.99997434,0,0,0.263144843,7.22,0.21193416,11.50005867,0.254895401,0.01005861,11.5,23,0.254895401,0.01005861,4.5
 07/01  14:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,4455206.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  14:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,4557145.921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  14:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,4626298.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  14:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,4687389.552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  14:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,4748636.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,4809785.412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  14:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,4868790.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  14:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,4924147.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  14:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,4975729.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  14:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,5029981.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  14:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,5084655.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  15:00:00,23.54166667,13.5743359,13.48795669,13.38073981,13.51046944,13.16489583,14.13568546,0,1828.97277,27.89397466,0,2128.294973,23.899064,0,1029.751098,23.89908921,0,2060.48051,23.89907939,0,1382.682925,23.89899741,0,2480.381135,23.89901817,5136154.815,0,0,13010.14062,0,0,0,0,0,0,0,0,3141.439051,3141.439051,9781.735331,8735.696517,0,0,3074.282227,13010.14062,11.04682618,7.22,0.8111291,16084.42285,48.29479337,0,11.04682618,0.8111291,22.74285423,0.011286788,12.81012177,12.99858164,0.811231149,0.010776997,13,81.99997434,0,0,0.316038247,7.22,0.221177496,11.50006509,0.254895401,0.01003141,11.5,23.54166667,0.254895401,0.01003141,4.5
 07/01  15:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,5057357.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  15:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,5008769.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,5028203.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  15:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,5061306.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  15:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,5095154.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  15:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,5128690.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  15:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,5158358.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  15:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,5183668.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  15:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,5206036.548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  15:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,5225636.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  15:55:00,,,,,,,,,,,,,,,,,,,,,,,,,,5242395.386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  16:00:00,24,13.62454229,13.52805438,13.52239536,13.61187117,12.9053874,14.30981581,0,2032.023311,27.99538932,0,2151.388858,23.89901166,0,960.829944,23.89903425,0,1996.617272,23.89902644,0,1895.319851,23.89905503,0,2392.575949,23.89895451,5258313.424,0,0,13852.94175,0,0,0,0,0,0,0,0,3260.631393,3260.631393,10434.99146,9251.581588,0,0,3273.138679,13852.94175,11.22010082,7.22,0.826620248,17126.08043,48.29479337,0,11.22010082,0.826620248,22.99508632,0.011342288,12.87383145,12.99988731,0.839459886,0.010783792,13,81.99997434,0,0,0.336102811,7.22,0.229275031,11.50098506,0.254895401,0.010007591,11.5,24,0.254895401,0.010007591,4.5
 07/01  16:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,5034856.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  16:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,4872595.266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  16:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,4853281.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  16:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,4858386.297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  16:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,4866846.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,4875559.953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  16:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,4880250.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  16:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,4882324.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  16:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,4881505.873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 07/01  16:50:00,,,,,,,,,,,,,,,,,,,,,,,,,,4881925.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
