# Database Output
# UBC University of British Columbia
# JUNE 22 2015 14:35
#
# Time indicated in PST (GMT-8)
# Times indicate end of averaging period
#
# BSPA Basel - Spalenring         610360/267140 278m
#
# 00 BSPAAHA1 Basel - Spalenring : Absolute Humidity  3.00m [g/m3]
# 01 BSPAAHA2 Basel - Spalenring : Absolute Humidity  15.80m [g/m3]
# 02 BSPAAHA3 Basel - Spalenring : Absolute Humidity  3.00m [g/m3]
# 03 BSPAAHA4 Basel - Spalenring : Absolute Humidity  15.80m [g/m3]
# 04 BSPAAHA5 Basel - Spalenring : Absolute Humidity  22.90m [g/m3]
# 05 BSPAAHA7 Basel - Spalenring : Absolute Humidity  32.90m [g/m3]
#
                ,      BSPAAHA1,      BSPAAHA2,      BSPAAHA3,      BSPAAHA4,      BSPAAHA5,      BSPAAHA7
04.07.2002 12:40,         7.707,         7.377,         8.402,         7.957,         7.857,         9.111
04.07.2002 12:50,         7.698,         7.325,         8.255,         7.929,         7.803,         8.884
04.07.2002 13:00,         7.807,         7.446,         8.266,         7.950,         7.881,         9.183
04.07.2002 13:10,         7.944,         7.592,         8.469,         8.110,         8.004,         9.382
04.07.2002 13:20,         7.929,         7.572,         8.453,         8.067,         7.961,         9.317
04.07.2002 13:30,         8.117,         7.713,         8.668,         8.292,         8.175,         9.403
04.07.2002 13:40,         7.672,         7.305,         8.325,         7.957,         7.795,         9.037
04.07.2002 13:50,         7.841,         7.482,         8.415,         8.052,         7.955,         9.304
04.07.2002 14:00,         7.969,         7.586,         8.596,         8.198,         8.061,         9.377
04.07.2002 14:10,         7.933,         7.610,         8.717,         8.232,         8.159,         9.475
04.07.2002 14:20,         7.830,         7.463,         8.544,         8.064,         7.962,         9.330
04.07.2002 14:30,         7.841,         7.457,         8.394,         8.064,         7.967,         9.423
04.07.2002 14:40,         8.196,         7.837,         8.574,         8.283,         8.272,         9.637
04.07.2002 14:50,         8.090,         7.678,         8.695,         8.297,         8.192,         9.458
04.07.2002 15:00,         8.073,         7.714,         8.581,         8.185,         8.176,         9.565
04.07.2002 15:10,         7.926,         7.570,         8.408,         8.139,         8.047,         9.463
04.07.2002 15:20,         8.170,         7.779,         8.589,         8.329,         8.289,         9.727
04.07.2002 15:30,         8.128,         7.733,         8.562,         8.262,         8.221,         9.895
04.07.2002 15:40,         7.756,         7.394,         8.409,         8.080,         7.975,         9.239
04.07.2002 15:50,         7.725,         7.351,         8.123,         7.838,         7.813,         9.483
04.07.2002 16:00,         7.679,         7.335,         8.034,         7.809,         7.760,         9.470
04.07.2002 16:10,         7.752,         7.422,         8.213,         7.912,         7.895,         9.459
04.07.2002 16:20,         7.994,         7.596,         8.312,         8.072,         8.081,         9.724
04.07.2002 16:30,         8.236,         7.852,         8.616,         8.345,         8.339,         9.899
04.07.2002 16:40,         7.908,         7.549,         8.431,         8.116,         8.071,         9.675
04.07.2002 16:50,         7.807,         7.428,         8.287,         7.982,         7.942,         9.375
04.07.2002 17:00,         7.927,         7.581,         8.385,         8.100,         8.059,         9.562
04.07.2002 17:10,         8.020,         7.633,         8.397,         8.202,         8.121,         9.591
04.07.2002 17:20,         8.097,         7.702,         8.435,         8.189,         8.218,         9.781
04.07.2002 17:30,         8.050,         7.665,         8.346,         8.115,         8.141,         9.812
04.07.2002 17:40,         8.091,         7.689,         8.330,         8.157,         8.179,         9.829
04.07.2002 17:50,         7.819,         7.468,         8.342,         8.026,         7.993,         9.542
04.07.2002 18:00,         7.841,         7.456,         8.103,         7.891,         7.904,         9.653
04.07.2002 18:10,         7.886,         7.495,         8.212,         7.922,         7.960,         9.616
04.07.2002 18:20,         7.736,         7.372,         8.104,         7.844,         7.857,         9.612
04.07.2002 18:30,         7.792,         7.416,         8.017,         7.790,         7.860,         9.610
04.07.2002 18:40,         7.903,         7.503,         8.111,         7.886,         7.947,         9.702
04.07.2002 18:50,         8.013,         7.555,         8.209,         7.974,         8.015,         9.744
04.07.2002 19:00,         8.158,         7.748,         8.314,         8.092,         8.178,         9.936
04.07.2002 19:10,         8.258,         7.845,         8.461,         8.223,         8.279,         9.996
04.07.2002 19:20,         8.338,         7.926,         8.638,         8.316,         8.348,        10.041
04.07.2002 19:30,         8.511,         8.008,         8.500,         8.347,         8.429,        10.131
04.07.2002 19:40,         8.529,         8.067,         8.509,         8.412,         8.484,        10.034
04.07.2002 19:50,         8.494,         8.090,         8.541,         8.445,         8.468,        10.019
04.07.2002 20:00,         8.449,         7.976,         8.675,         8.335,         8.350,        10.008
04.07.2002 20:10,         8.417,         7.900,         8.557,         8.203,         8.270,         9.940
04.07.2002 20:20,         8.471,         7.934,         8.471,         8.182,         8.233,         9.796
04.07.2002 20:30,         8.448,         7.933,         8.464,         8.113,         8.125,         9.612
04.07.2002 20:40,         8.464,         7.927,         8.577,         8.163,         8.107,         9.611
04.07.2002 20:50,         8.493,         7.794,         8.639,         8.200,         8.157,         9.845
04.07.2002 21:00,         8.546,         7.997,         8.584,         8.292,         8.305,         9.726
04.07.2002 21:10,         8.789,         8.354,         8.698,         8.497,         8.539,         9.794
04.07.2002 21:20,         9.201,         8.855,         9.126,         9.010,         9.130,        10.178
04.07.2002 21:30,         9.394,         9.034,         9.392,         9.293,         9.363,        10.168
04.07.2002 21:40,         9.383,         9.042,         9.415,         9.324,         9.369,        10.199
04.07.2002 21:50,         9.375,         9.019,         9.386,         9.304,         9.341,        10.113
04.07.2002 22:00,         9.327,         8.956,         9.341,         9.259,         9.312,        10.038
04.07.2002 22:10,         9.409,         9.056,         9.470,         9.370,         9.386,        10.108
04.07.2002 22:20,         9.347,         8.974,         9.419,         9.285,         9.319,         9.957
04.07.2002 22:30,         9.249,         8.898,         9.320,         9.185,         9.224,         9.903
04.07.2002 22:40,         9.250,         8.875,         9.268,         9.114,         9.121,         9.821
04.07.2002 22:50,         9.227,         8.793,         9.119,         8.984,         9.044,         9.730
04.07.2002 23:00,         9.064,         8.663,         9.031,         8.916,         8.945,         9.667
04.07.2002 23:10,         9.025,         8.632,         9.058,         8.938,         8.997,         9.712
04.07.2002 23:20,         9.064,         8.694,         9.101,         8.966,         9.017,         9.701
04.07.2002 23:30,         9.078,         8.705,         9.118,         8.958,         8.994,         9.629
04.07.2002 23:40,         9.025,         8.626,         8.957,         8.868,         8.872,         9.537
04.07.2002 23:50,         8.880,         8.536,         8.943,         8.800,         8.831,         9.483
05.07.2002 00:00,         8.917,         8.561,         8.903,         8.815,         8.857,         9.477
05.07.2002 00:10,         8.882,         8.489,         8.878,         8.784,         8.817,         9.427
05.07.2002 00:20,         8.858,         8.533,         8.885,         8.813,         8.843,         9.447
05.07.2002 00:30,         8.919,         8.577,         8.924,         8.855,         8.873,         9.455
05.07.2002 00:40,         8.928,         8.564,         8.943,         8.870,         8.880,         9.436
05.07.2002 00:50,         8.882,         8.560,         8.957,         8.875,         8.873,         9.445
05.07.2002 01:00,         8.849,         8.518,         8.885,         8.823,         8.823,         9.389
05.07.2002 01:10,         8.803,         8.477,         8.883,         8.784,         8.785,         9.339
05.07.2002 01:20,         8.808,         8.449,         8.806,         8.770,         8.757,         9.307
05.07.2002 01:30,         8.774,         8.444,         8.810,         8.782,         8.760,         9.298
05.07.2002 01:40,         8.755,         8.457,         8.791,         8.752,         8.757,         9.266
05.07.2002 01:50,         8.759,         8.397,         8.815,         8.761,         8.762,         9.247
05.07.2002 02:00,         8.762,         8.455,         8.787,         8.750,         8.733,         9.203
05.07.2002 02:10,         8.693,         8.423,         8.756,         8.726,         8.714,         9.148
05.07.2002 02:20,         8.718,         8.362,         8.717,         8.673,         8.665,         9.098
05.07.2002 02:30,         8.669,         8.302,         8.680,         8.638,         8.638,         9.060
05.07.2002 02:40,         8.671,         8.339,         8.663,         8.644,         8.630,         9.035
05.07.2002 02:50,         8.636,         8.286,         8.634,         8.606,         8.586,         8.990
05.07.2002 03:00,         8.560,         8.235,         8.562,         8.546,         8.527,         8.927
05.07.2002 03:10,         8.548,         8.213,         8.541,         8.515,         8.507,         8.899
05.07.2002 03:20,         8.509,         8.204,         8.541,         8.497,         8.493,         8.891
05.07.2002 03:30,         8.504,         8.199,         8.505,         8.481,         8.477,         8.871
