,(m) TempProfile_K_2.5,(m) TempProfile_K_13.5,(m) TempProfile_K_17.5,(m) TempProfile_K_21.5,(m) TempProfile_K_25.5,(m) TempProfile_K_31.5
2002-06-10 09:20:00,14.970962301318536,13.814677061331281,13.256022873406323,12.942960288607651,12.716147575322793,12.418543172496072
2002-06-10 09:30:00,15.14903557495984,13.967184080500772,13.397030198097582,13.077115560448135,12.845297858618665,12.541128552528335
2002-06-10 09:40:00,15.321969697519819,14.11670351856776,13.53574975319566,13.209376763053797,12.972982627777242,12.662970549062777
2002-06-10 09:50:00,15.499809711004389,14.270607613397317,13.678169021159192,13.34481240352136,13.10345462171523,12.787116169862315
2002-06-10 10:00:00,15.671916713338135,14.416691795824647,13.812205465890656,13.471547156603265,13.224816746014369,12.90130632599653
2002-06-10 10:10:00,15.77366240964227,14.503368567744474,13.891023633268105,13.545514203957396,13.294980611591711,12.96614816188469
2002-06-10 10:20:00,15.837223697670765,14.561179387684092,13.947062058948006,13.60088759156281,13.34995389500341,13.020829160446056
2002-06-10 10:30:00,15.879143484575366,14.603660322753058,13.992764365029416,13.64916366373484,13.400126786885266,13.073623916758379
2002-06-10 10:40:00,15.904423824081505,14.635148471542152,14.03111902472142,13.692424461123665,13.447008249381724,13.125417197982529
2002-06-10 10:50:00,15.91867513919749,14.660269967406634,14.065758628978529,13.733601751275387,13.4929916842799,13.177866115120537
2002-06-10 11:00:00,15.906316106695726,14.658594803329038,14.074451998089273,13.749404030449739,13.513586204647936,13.20418484254128
2002-06-10 11:10:00,15.915831518173604,14.629012857528494,14.033300477689977,13.702835173711776,13.463039874794902,13.148322199038375
2002-06-10 11:20:00,16.016274378084518,14.66230333174326,14.0372368054434,13.690555353581885,13.439695057553308,13.111526026769127
2002-06-10 11:30:00,16.165441082212396,14.73190672432088,14.07006195259936,13.702433518701696,13.436995452890358,13.090670598981774
2002-06-10 11:40:00,16.349819477636288,14.82700090449157,14.122431336693353,13.730250669428301,13.447785730639453,13.080373505020532
2002-06-10 11:50:00,16.564587382732213,14.943371150270025,14.191193754176197,13.77167458453448,13.470308723718858,13.079596394328064
2002-06-10 12:00:00,16.830207154602363,15.109143227094876,14.30945066187735,13.863342283570887,13.544604917120523,13.13421915863023
2002-06-10 12:10:00,17.1649544089978,15.41743013861469,14.592511494424457,14.130056677911455,13.801208207073728,13.380189960095095
2002-06-10 12:20:00,17.394660374341242,15.662134931914522,14.841316302234304,14.378351133981369,14.04802509310548,13.623594069802209
2002-06-10 12:30:00,17.563550270087035,15.859708450134917,15.051890788548121,14.594742599682263,14.268124887467252,13.847758720242268
2002-06-10 12:40:00,17.709486206216752,16.039014202656745,15.248672656436838,14.800413232309722,14.47964764181313,14.066054618297244
2002-06-10 12:50:00,17.835237361184056,16.202670113666443,15.43336737882828,14.9964791201337,14.683394244289218,14.278964176224576
