cur_datetime,canTemp,wallSun_K,wallShade_K,roof_K,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19]
6/1/2004 23:40,289.904,294.081,293.198,287.668,1.735,288.329,100029.5,288.958,100088.957
6/1/2004 23:45,289.942,294.044,293.165,287.507,1.735,288.32,100030.542,288.993,100088.912
6/1/2004 23:50,290.591,294.006,293.133,287.334,1.735,288.312,100031.583,289.089,100088.841
6/1/2004 23:55,290.975,293.969,293.101,287.148,0.479,288.304,100032.625,289.13,100088.791
6/2/2004 0:00,291.087,293.968,293.104,286.989,0.479,288.296,100033.667,289.139,100088.747
6/2/2004 0:05,291.027,293.979,293.119,286.912,0.479,288.237,100034.792,289.131,100088.782
6/2/2004 0:10,290.994,293.989,293.134,286.946,0.479,288.178,100035.917,289.08,100088.856
6/2/2004 0:15,290.876,293.989,293.138,287.02,0.479,288.119,100037.042,289.01,100088.949
6/2/2004 0:20,290.825,293.983,293.137,287.081,0.479,288.06,100038.167,288.922,100089.05
6/2/2004 0:25,290.703,293.967,293.126,287.13,0.479,288.001,100039.292,288.844,100089.147
6/2/2004 0:30,290.66,293.948,293.112,287.135,0.479,287.943,100040.417,288.766,100089.242
6/2/2004 0:35,290.557,293.922,293.091,287.191,0.479,287.884,100041.542,288.701,100089.329
6/2/2004 0:40,290.531,293.896,293.069,287.245,0.479,287.825,100042.667,288.637,100089.415
6/2/2004 0:45,290.44,293.865,293.044,287.28,0.479,287.766,100043.792,288.576,100089.498
6/2/2004 0:50,290.415,293.836,293.02,287.297,0.479,287.707,100044.917,288.514,100089.581
6/2/2004 0:55,290.325,293.804,292.992,287.305,0.239,287.649,100046.042,288.453,100089.664
6/2/2004 1:00,290.298,293.773,292.967,287.302,0.239,287.59,100047.167,288.389,100089.747
6/2/2004 1:05,290.214,293.74,292.938,287.293,0.239,287.559,100045.972,288.338,100089.804
6/2/2004 1:10,290.198,293.71,292.912,287.291,0.239,287.527,100044.778,288.3,100089.852
6/2/2004 1:15,290.141,293.678,292.885,287.288,0.239,287.496,100043.583,288.266,100089.896
6/2/2004 1:20,290.143,293.649,292.861,287.284,0.239,287.465,100042.389,288.236,100089.938
6/2/2004 1:25,290.103,293.621,292.837,287.279,0.239,287.434,100041.194,288.207,100089.979
6/2/2004 1:30,290.114,293.595,292.816,287.274,0.239,287.403,100040,288.18,100090.02
6/2/2004 1:35,290.082,293.57,292.795,287.269,0.239,287.371,100038.806,288.152,100090.061
6/2/2004 1:40,290.095,293.548,292.777,287.265,0.239,287.34,100037.611,288.126,100090.101
6/2/2004 1:45,290.068,293.526,292.759,287.26,0.239,287.309,100036.417,288.099,100090.141
6/2/2004 1:50,290.083,293.507,292.744,287.256,0.239,287.278,100035.222,288.074,100090.181
6/2/2004 1:55,290.058,293.487,292.729,287.253,0.06,287.247,100034.028,288.047,100090.222
6/2/2004 2:00,290.073,293.47,292.715,287.251,0.06,287.215,100032.833,288.02,100090.263
6/2/2004 2:05,290.048,293.453,292.702,287.25,0.06,287.151,100033.653,287.989,100090.313
6/2/2004 2:10,290.057,293.435,292.687,287.217,0.06,287.086,100034.472,287.951,100090.37
6/2/2004 2:15,290.012,293.414,292.671,287.168,0.06,287.022,100035.292,287.906,100090.43
6/2/2004 2:20,290.004,293.393,292.653,287.109,0.06,286.957,100036.111,287.859,100090.493
6/2/2004 2:25,289.944,293.369,292.633,287.044,0.06,286.893,100036.931,287.808,100090.557
6/2/2004 2:30,289.925,293.344,292.612,286.975,0.06,286.828,100037.75,287.756,100090.623
6/2/2004 2:35,289.856,293.316,292.589,286.902,0.06,286.764,100038.569,287.701,100090.69
6/2/2004 2:40,289.831,293.288,292.564,286.829,0.06,286.699,100039.389,287.647,100090.757
6/2/2004 2:45,289.757,293.257,292.537,286.754,0.06,286.634,100040.208,287.59,100090.826
6/2/2004 2:50,289.728,293.225,292.509,286.679,0.06,286.57,100041.028,287.534,100090.895
6/2/2004 2:55,289.65,293.192,292.48,286.604,0.06,286.505,100041.847,287.476,100090.965
6/2/2004 3:00,289.619,293.158,292.45,286.529,0.06,286.441,100042.667,287.419,100091.035
6/2/2004 3:05,289.542,293.122,292.418,286.453,0.06,286.42,100044.208,287.369,100091.084
6/2/2004 3:10,289.523,293.091,292.387,286.406,0.06,286.4,100045.75,287.332,100091.123
6/2/2004 3:15,289.454,293.058,292.355,286.366,0.06,286.379,100047.292,287.299,100091.159
6/2/2004 3:20,289.44,293.026,292.325,286.333,0.06,286.359,100048.833,287.27,100091.192
6/2/2004 3:25,289.373,292.993,292.294,286.306,0.06,286.339,100050.375,287.24,100091.225
6/2/2004 3:30,289.362,292.961,292.264,286.285,0.06,286.318,100051.917,287.212,100091.257
6/2/2004 3:35,289.294,292.928,292.233,286.265,0.06,286.298,100053.458,287.183,100091.29
6/2/2004 3:40,289.286,292.897,292.204,286.247,0.06,286.277,100055,287.157,100091.321
6/2/2004 3:45,289.219,292.864,292.174,286.229,0.06,286.257,100056.542,287.129,100091.354
6/2/2004 3:50,289.213,292.833,292.144,286.213,0.06,286.237,100058.083,287.104,100091.384
6/2/2004 3:55,289.146,292.801,292.114,286.195,0.239,286.216,100059.625,287.076,100091.416
6/2/2004 4:00,289.144,292.769,292.085,286.178,0.239,286.196,100061.167,287.052,100091.446
6/2/2004 4:05,289.086,292.737,292.055,286.16,0.239,286.229,100063.375,287.044,100091.437
6/2/2004 4:10,289.106,292.714,292.028,286.179,0.239,286.263,100065.583,287.057,100091.413
6/2/2004 4:15,289.077,292.696,292.001,286.215,0.239,286.296,100067.792,287.076,100091.383
6/2/2004 4:20,289.12,292.685,291.976,286.268,0.239,286.33,100070,287.104,100091.351
6/2/2004 4:25,289.106,292.678,291.954,286.329,0.239,286.363,100072.208,287.13,100091.319
6/2/2004 4:30,289.159,292.677,291.935,286.4,0.239,286.396,100074.417,287.161,100091.285
6/2/2004 4:35,289.148,292.679,291.917,286.473,0.239,286.43,100076.625,287.189,100091.253
6/2/2004 4:40,289.205,292.685,291.902,286.552,0.239,286.463,100078.833,287.221,100091.22
6/2/2004 4:45,289.196,292.694,291.888,286.632,0.239,286.497,100081.042,287.249,100091.19
6/2/2004 4:50,289.256,292.705,291.876,286.714,0.239,286.53,100083.25,287.281,100091.159
6/2/2004 4:55,289.247,292.719,291.865,286.797,1.615,286.564,100085.458,287.309,100091.13
6/2/2004 5:00,289.316,292.735,291.856,286.881,1.615,286.597,100087.667,287.347,100091.097
6/2/2004 5:05,289.301,292.752,291.846,286.965,1.615,286.629,100091.556,287.36,100091.101
6/2/2004 5:10,288.576,292.784,291.842,287.118,1.615,286.661,100095.444,287.238,100091.181
6/2/2004 5:15,287.888,292.824,291.839,287.297,1.615,286.692,100099.333,287.106,100091.274
6/2/2004 5:20,287.924,292.822,291.791,287.411,1.615,286.724,100103.222,287.075,100091.311
6/2/2004 5:25,288.069,292.807,291.723,287.518,1.615,286.756,100107.111,287.077,100091.327
6/2/2004 5:30,288.135,292.807,291.667,287.682,1.615,286.787,100111,287.088,100091.336
6/2/2004 5:35,288.193,292.835,291.634,287.889,1.615,286.819,100114.889,287.088,100091.354
6/2/2004 5:40,288.231,292.874,291.611,288.116,1.615,286.851,100118.778,287.097,100091.369
6/2/2004 5:45,287.976,292.911,291.59,288.267,1.615,286.882,100122.667,287.065,100091.402
6/2/2004 5:50,287.992,292.954,291.577,288.412,1.615,286.914,100126.556,287.034,100091.437
6/2/2004 5:55,287.822,292.976,291.548,288.532,5.623,286.946,100130.444,286.991,100091.478
6/2/2004 6:00,287.999,293.008,291.529,288.674,5.623,286.977,100134.333,287.008,100091.489
6/2/2004 6:05,287.876,293.027,291.502,288.806,5.623,287.063,100135.264,287.008,100091.48
6/2/2004 6:10,288.089,293.069,291.493,289.002,5.623,287.148,100136.194,287.067,100091.439
6/2/2004 6:15,288.007,293.103,291.48,289.187,5.623,287.233,100137.125,287.088,100091.415
6/2/2004 6:20,288.238,293.157,291.484,289.419,5.623,287.318,100138.056,287.155,100091.37
6/2/2004 6:25,288.154,293.202,291.484,289.616,5.623,287.404,100138.986,287.179,100091.344
6/2/2004 6:30,288.391,293.265,291.499,289.848,5.623,287.489,100139.917,287.248,100091.296
6/2/2004 6:35,288.297,293.312,291.508,290.038,5.623,287.574,100140.847,287.273,100091.269
6/2/2004 6:40,288.534,293.366,291.529,290.264,5.623,287.659,100141.778,287.34,100091.222
6/2/2004 6:45,288.426,293.403,291.544,290.447,5.623,287.745,100142.708,287.363,100091.195
6/2/2004 6:50,288.67,293.446,291.569,290.669,5.623,287.83,100143.639,287.431,100091.148
6/2/2004 6:55,288.56,293.473,291.586,290.848,5.982,287.915,100144.569,287.455,100091.12
6/2/2004 7:00,288.813,293.506,291.613,291.069,5.982,288,100145.5,287.525,100091.07
6/2/2004 7:05,288.69,293.528,291.634,291.244,5.982,288.033,100147.153,287.543,100091.053
6/2/2004 7:10,288.952,293.546,291.662,291.389,5.982,288.066,100148.806,287.604,100091.017
6/2/2004 7:15,288.812,293.546,291.682,291.446,5.982,288.099,100150.458,287.616,100091.002
6/2/2004 7:20,289.082,293.548,291.709,291.528,5.982,288.131,100152.111,287.675,100090.966
6/2/2004 7:25,288.921,293.536,291.728,291.548,5.982,288.164,100153.764,287.684,100090.952
6/2/2004 7:30,289.196,293.528,291.754,291.611,5.982,288.197,100155.417,287.741,100090.916
6/2/2004 7:35,289.014,293.507,291.772,291.617,5.982,288.23,100157.069,287.747,100090.902
6/2/2004 7:40,289.308,293.491,291.796,291.673,5.982,288.262,100158.722,287.805,100090.865
6/2/2004 7:45,289.101,293.463,291.813,291.675,5.982,288.295,100160.375,287.808,100090.853
6/2/2004 7:50,289.412,293.443,291.837,291.732,5.982,288.328,100162.028,287.866,100090.815
6/2/2004 7:55,289.177,293.41,291.854,291.73,5.743,288.361,100163.681,287.866,100090.803
6/2/2004 8:00,289.514,293.385,291.877,291.79,5.743,288.393,100165.333,287.926,100090.764
6/2/2004 8:05,289.249,293.345,291.893,291.785,5.743,288.431,100168.542,287.916,100090.766
6/2/2004 8:10,289.606,293.309,291.917,291.879,5.743,288.468,100171.75,287.967,100090.741
6/2/2004 8:15,289.305,293.26,291.932,291.913,5.743,288.505,100174.958,287.949,100090.748
6/2/2004 8:20,289.703,293.215,291.956,292.026,5.743,288.542,100178.167,288.006,100090.721
6/2/2004 8:25,289.365,293.157,291.97,292.063,5.743,288.58,100181.375,287.986,100090.728
6/2/2004 8:30,289.81,293.12,291.994,292.19,5.743,288.617,100184.583,288.05,100090.696
6/2/2004 8:35,289.414,293.106,292.01,292.228,5.743,288.654,100187.792,288.026,100090.704
6/2/2004 8:40,289.904,293.128,292.037,292.364,5.743,288.691,100191,288.096,100090.669
6/2/2004 8:45,289.461,293.157,292.054,292.396,5.743,288.729,100194.208,288.068,100090.678
6/2/2004 8:50,289.996,293.214,292.084,292.539,5.743,288.766,100197.417,288.144,100090.639
6/2/2004 8:55,289.507,293.269,292.102,292.564,5.025,288.803,100200.625,288.112,100090.649
6/2/2004 9:00,290.084,293.345,292.133,292.714,5.025,288.84,100203.833,288.191,100090.609
6/2/2004 9:05,289.562,293.41,292.15,292.732,5.025,288.901,100204.597,288.169,100090.596
6/2/2004 9:10,290.204,293.492,292.182,292.883,5.025,288.962,100205.361,288.278,100090.521
6/2/2004 9:15,289.647,293.563,292.201,292.903,5.025,289.023,100206.125,288.263,100090.501
6/2/2004 9:20,290.345,293.653,292.236,293.083,5.025,289.084,100206.889,288.383,100090.42
6/2/2004 9:25,289.747,293.73,292.257,293.105,5.025,289.145,100207.653,288.365,100090.4
6/2/2004 9:30,290.484,293.829,292.296,293.297,5.025,289.206,100208.417,288.49,100090.315
6/2/2004 9:35,289.851,293.912,292.319,293.311,5.025,289.267,100209.181,288.47,100090.296
6/2/2004 9:40,290.623,294.018,292.36,293.509,5.025,289.328,100209.944,288.6,100090.208
6/2/2004 9:45,289.958,294.107,292.385,293.517,5.025,289.389,100210.708,288.577,100090.189
6/2/2004 9:50,290.759,294.218,292.429,293.723,5.025,289.45,100211.472,288.711,100090.098
6/2/2004 9:55,290.072,294.314,292.455,293.725,4.546,289.51,100212.236,288.686,100090.079
6/2/2004 10:00,290.888,294.43,292.5,293.937,4.546,289.571,100213,288.821,100089.987
6/2/2004 10:05,290.178,294.53,292.528,293.934,4.546,289.698,100211.375,288.774,100090.002
6/2/2004 10:10,291.063,294.677,292.582,294.395,4.546,289.825,100209.75,288.933,100089.924
6/2/2004 10:15,290.396,294.829,292.627,294.615,4.546,289.951,100208.125,288.928,100089.914
6/2/2004 10:20,291.305,295.022,292.698,295.119,4.546,290.078,100206.5,289.101,100089.822
6/2/2004 10:25,290.647,295.217,292.761,295.375,4.546,290.205,100204.875,289.105,100089.804
6/2/2004 10:30,291.551,295.447,292.846,295.885,9.505,290.331,100203.25,289.281,100089.706
6/2/2004 10:35,290.924,295.677,292.923,296.139,4.546,290.458,100201.625,289.307,100089.672
6/2/2004 10:40,291.802,295.937,293.02,296.655,16.441,290.585,100200,289.471,100089.576
6/2/2004 10:45,291.224,296.197,293.108,296.93,11.89,290.711,100198.375,289.53,100089.523
6/2/2004 10:50,292.083,296.483,293.213,297.425,23.872,290.838,100196.75,289.694,100089.421
6/2/2004 10:55,291.542,296.771,293.311,297.74,19.23,290.965,100195.125,289.766,100089.358
6/2/2004 11:00,292.37,297.083,293.425,298.23,30.902,291.091,100193.5,289.93,100089.253
6/2/2004 11:05,291.854,297.397,293.534,298.555,26.904,291.148,100189.167,289.983,100089.226
6/2/2004 11:10,292.599,297.724,293.651,298.964,37.425,291.204,100184.833,290.096,100089.177
6/2/2004 11:15,292.1,298.047,293.762,299.202,33.661,291.261,100180.5,290.124,100089.165
6/2/2004 11:20,292.792,298.382,293.877,299.564,43.608,291.317,100176.167,290.231,100089.117
6/2/2004 11:25,292.336,298.715,293.988,299.774,40.384,291.373,100171.833,290.263,100089.099
6/2/2004 11:30,292.977,299.059,294.102,300.13,49.793,291.43,100167.5,290.369,100089.048
6/2/2004 11:35,292.575,299.404,294.212,300.342,47.227,291.486,100163.167,290.407,100089.025
6/2/2004 11:40,293.16,299.76,294.327,300.693,56.044,291.542,100158.833,290.512,100088.972
6/2/2004 11:45,292.817,300.119,294.44,300.909,54.209,291.599,100154.5,290.556,100088.943
6/2/2004 11:50,293.341,300.489,294.555,301.255,62.368,291.655,100150.167,290.66,100088.887
6/2/2004 11:55,293.061,300.864,294.671,301.478,60.121,291.711,100145.833,290.711,100088.852
6/2/2004 12:00,293.53,301.235,294.786,301.819,67.274,291.768,100141.5,290.81,100088.795
6/2/2004 12:05,293.371,301.6,294.902,302.05,65.044,291.87,100139.361,290.976,100088.581
6/2/2004 12:10,293.783,301.896,295.002,301.96,69.352,291.972,100137.222,291.132,100088.355
6/2/2004 12:15,293.618,302.142,295.095,301.971,67.018,292.075,100135.083,291.281,100088.136
6/2/2004 12:20,293.996,302.346,295.173,301.942,70.91,292.177,100132.944,291.444,100087.914
6/2/2004 12:25,293.854,302.52,295.247,301.912,68.792,292.279,100130.806,291.584,100087.702
6/2/2004 12:30,294.204,302.668,295.309,301.913,72.332,292.382,100128.667,291.75,100087.479
6/2/2004 12:35,294.084,302.798,295.37,301.864,70.45,292.484,100126.528,291.888,100087.268
6/2/2004 12:40,294.397,302.909,295.421,301.867,73.535,292.587,100124.389,292.051,100087.046
6/2/2004 12:45,294.3,303.007,295.472,301.813,71.886,292.689,100122.25,292.189,100086.837
6/2/2004 12:50,294.587,303.09,295.514,301.81,74.638,292.791,100120.111,292.349,100086.618
6/2/2004 12:55,294.512,303.165,295.557,301.755,71.779,292.894,100117.972,292.486,100086.409
6/2/2004 13:00,294.764,303.227,295.593,301.745,74.107,292.996,100115.833,292.638,100086.195
6/2/2004 13:05,294.651,303.282,295.63,301.689,73.06,293.015,100113.361,292.688,100086.122
6/2/2004 13:10,294.84,303.353,295.665,301.825,75.482,293.033,100110.889,292.748,100086.061
6/2/2004 13:15,294.741,303.438,295.705,301.864,74.6,293.052,100108.417,292.78,100086.011
6/2/2004 13:20,294.916,303.526,295.74,301.954,76.866,293.07,100105.944,292.835,100085.948
6/2/2004 13:25,294.836,303.622,295.78,302.002,76.197,293.089,100103.472,292.877,100085.89
6/2/2004 13:30,295.007,303.718,295.814,302.093,78.411,293.107,100101,292.935,100085.826
6/2/2004 13:35,294.938,303.819,295.853,302.158,77.866,293.126,100098.528,292.979,100085.767
6/2/2004 13:40,295.099,303.919,295.887,302.249,79.972,293.145,100096.056,293.036,100085.702
6/2/2004 13:45,295.038,304.022,295.926,302.316,79.532,293.163,100093.583,293.08,100085.642
6/2/2004 13:50,295.191,304.123,295.96,302.406,81.547,293.182,100091.111,293.136,100085.576
6/2/2004 13:55,295.139,304.228,295.999,302.475,80.488,293.2,100088.639,293.181,100085.515
6/2/2004 14:00,295.279,304.33,296.032,302.566,82.358,293.219,100086.167,293.234,100085.451
6/2/2004 14:05,295.232,304.435,296.07,302.638,81.31,293.192,100086.028,293.276,100085.394
6/2/2004 14:10,295.341,304.512,296.098,302.597,82.045,293.165,100085.889,293.308,100085.342
6/2/2004 14:15,295.264,304.573,296.126,302.51,80.639,293.138,100085.75,293.325,100085.298
6/2/2004 14:20,295.344,304.616,296.145,302.403,81.034,293.11,100085.611,293.342,100085.254
6/2/2004 14:25,295.248,304.647,296.164,302.265,79.392,293.083,100085.472,293.347,100085.216
6/2/2004 14:30,295.317,304.665,296.173,302.131,79.644,293.056,100085.333,293.357,100085.175
6/2/2004 14:35,295.214,304.674,296.183,301.975,77.904,293.029,100085.194,293.356,100085.14
6/2/2004 14:40,295.281,304.674,296.185,301.832,77.899,293.002,100085.056,293.364,100085.102
6/2/2004 14:45,295.171,304.66,296.188,301.67,75.751,292.975,100084.917,293.36,100085.069
6/2/2004 14:50,295.239,304.629,296.184,301.523,75.65,292.948,100084.778,293.366,100085.032
6/2/2004 14:55,295.125,304.587,296.181,301.358,77.981,292.921,100084.639,293.361,100085.001
6/2/2004 15:00,295.206,304.534,296.174,301.207,78.028,292.894,100084.5,293.378,100084.959
6/2/2004 15:05,295.102,304.473,296.166,301.039,76.268,292.927,100083.653,293.401,100084.881
6/2/2004 15:10,295.228,304.415,296.157,300.959,77.151,292.96,100082.806,293.471,100084.778
6/2/2004 15:15,295.172,304.359,296.151,300.847,75.925,292.993,100081.958,293.536,100084.676
6/2/2004 15:20,295.307,304.306,296.144,300.786,76.909,293.027,100081.111,293.614,100084.568
6/2/2004 15:25,295.261,304.255,296.142,300.706,75.8,293.06,100080.264,293.682,100084.466
6/2/2004 15:30,295.389,304.204,296.14,300.639,76.697,293.093,100079.417,293.758,100084.361
6/2/2004 15:35,295.345,304.154,296.141,300.554,75.614,293.127,100078.569,293.823,100084.261
6/2/2004 15:40,295.461,304.103,296.139,300.483,76.372,293.16,100077.722,293.895,100084.159
6/2/2004 15:45,295.421,304.051,296.141,300.394,75.323,293.193,100076.875,293.957,100084.062
6/2/2004 15:50,295.528,303.998,296.141,300.32,75.976,293.226,100076.028,294.025,100083.964
6/2/2004 15:55,295.491,303.944,296.143,300.231,88.708,293.26,100075.181,294.083,100083.87
6/2/2004 16:00,295.639,303.888,296.142,300.156,89.847,293.293,100074.333,294.195,100083.753
6/2/2004 16:05,295.579,303.832,296.143,300.067,88.488,293.245,100075.194,294.208,100083.728
6/2/2004 16:10,295.614,303.771,296.142,300.017,88.213,293.198,100076.056,294.199,100083.724
6/2/2004 16:15,295.519,303.704,296.141,299.881,86.44,293.15,100076.917,294.169,100083.73
6/2/2004 16:20,295.539,303.63,296.132,299.737,85.998,293.103,100077.778,294.146,100083.734
6/2/2004 16:25,295.437,303.55,296.121,299.578,84.15,293.055,100078.639,294.117,100083.741
6/2/2004 16:30,295.457,303.464,296.104,299.431,83.699,293.007,100079.5,294.094,100083.745
6/2/2004 16:35,295.348,303.373,296.086,299.273,81.758,292.96,100080.361,294.062,100083.753
6/2/2004 16:40,295.369,303.278,296.064,299.123,81.312,292.912,100081.222,294.037,100083.759
6/2/2004 16:45,295.253,303.18,296.041,298.96,79.287,292.865,100082.083,294.003,100083.77
6/2/2004 16:50,295.273,303.077,296.014,298.807,78.829,292.817,100082.944,293.976,100083.778
6/2/2004 16:55,295.153,302.973,295.987,298.64,94.147,292.77,100083.806,293.94,100083.79
6/2/2004 17:00,295.232,302.864,295.956,298.483,94.378,292.722,100084.667,293.968,100083.772
6/2/2004 17:05,295.16,302.754,295.925,298.313,68.724,292.644,100087.194,294.024,100083.625
6/2/2004 17:10,293.936,301.837,295.824,294.701,54.473,292.567,100089.722,293.145,100084.081
6/2/2004 17:15,293.345,301.152,295.736,294.223,47.482,292.489,100092.25,292.846,100084.288
6/2/2004 17:20,293.389,300.558,295.589,293.365,47.781,292.412,100094.778,292.758,100084.376
6/2/2004 17:25,293.295,300.055,295.431,292.879,46.487,292.334,100097.306,292.717,100084.433
6/2/2004 17:30,293.399,299.658,295.296,292.543,47.46,292.256,100099.833,292.693,100084.482
6/2/2004 17:35,293.26,299.326,295.18,292.275,45.64,292.179,100102.361,292.638,100084.544
6/2/2004 17:40,293.266,299.05,295.08,292.052,45.482,292.101,100104.889,292.582,100084.606
6/2/2004 17:45,293.101,298.805,294.989,291.845,43.37,292.023,100107.417,292.512,100084.675
6/2/2004 17:50,293.106,298.588,294.903,291.645,43.199,291.946,100109.944,292.457,100084.738
6/2/2004 17:55,292.964,298.387,294.82,291.442,54.129,291.868,100112.472,292.394,100084.803
6/2/2004 18:00,293.014,298.204,294.741,291.237,54.493,291.791,100115,292.375,100084.847
