,Urban_DBT_C_2.6,Urban_DBT_C_13.9,Rural_DBT_C
2002-07-05 16:50:00,24.98,24.81,25.2
2002-07-05 17:00:00,25.26,24.9,25.2
2002-07-05 17:10:00,24.97,24.7,25.2
2002-07-05 17:20:00,24.61,24.57,25.2
2002-07-05 17:30:00,24.79,24.59,25.5
2002-07-05 17:40:00,24.83,24.66,25.0
2002-07-05 17:50:00,24.85,24.64,24.8
2002-07-05 18:00:00,24.65,24.53,24.7
2002-07-05 18:10:00,25.0,24.57,24.6
2002-07-05 18:20:00,24.67,24.47,24.5
2002-07-05 18:30:00,24.69,24.46,24.3
2002-07-05 18:40:00,24.62,24.46,24.0
2002-07-05 18:50:00,24.53,24.31,23.6
2002-07-05 19:00:00,24.2,24.01,23.3
2002-07-05 19:10:00,24.2,23.93,23.1
2002-07-05 19:20:00,24.1,23.88,22.6
2002-07-05 19:30:00,24.19,23.78,22.4
2002-07-05 19:40:00,24.04,23.64,22.5
2002-07-05 19:50:00,24.04,23.56,22.9
2002-07-05 20:00:00,23.73,23.31,22.7
2002-07-05 20:10:00,23.32,22.9,22.2
2002-07-05 20:20:00,22.98,22.68,21.9
2002-07-05 20:30:00,22.79,22.45,21.5
2002-07-05 20:40:00,22.37,22.02,21.1
2002-07-05 20:50:00,22.14,21.81,20.9
2002-07-05 21:00:00,22.03,21.65,20.7
2002-07-05 21:10:00,21.9,21.47,20.5
2002-07-05 21:20:00,21.69,21.25,20.3
2002-07-05 21:30:00,21.43,21.04,20.1
2002-07-05 21:40:00,21.39,21.04,20.1
2002-07-05 21:50:00,21.4,21.0,19.9
2002-07-05 22:00:00,21.36,20.86,19.7
2002-07-05 22:10:00,21.13,20.74,19.5
2002-07-05 22:20:00,21.37,20.8,19.3
2002-07-05 22:30:00,21.12,20.7,18.4
2002-07-05 22:40:00,21.09,20.66,17.4
2002-07-05 22:50:00,21.27,20.78,16.7
2002-07-05 23:00:00,21.07,20.52,16.3
2002-07-05 23:10:00,21.02,20.51,16.7
2002-07-05 23:20:00,20.85,20.36,16.4
2002-07-05 23:30:00,20.69,20.24,16.2
2002-07-05 23:40:00,20.89,20.37,16.1
2002-07-05 23:50:00,20.84,20.33,16.1
2002-07-06 00:00:00,20.83,20.36,16.2
2002-07-06 00:10:00,20.75,20.36,16.4
2002-07-06 00:20:00,20.56,20.1,16.3
2002-07-06 00:30:00,19.99,19.44,16.2
2002-07-06 00:40:00,19.81,19.41,16.1
2002-07-06 00:50:00,20.16,19.66,15.7
2002-07-06 01:00:00,20.07,19.61,15.5
2002-07-06 01:10:00,19.44,18.94,15.6
2002-07-06 01:20:00,19.29,18.8,15.4
2002-07-06 01:30:00,19.04,18.56,15.3
2002-07-06 01:40:00,18.83,18.38,15.2
2002-07-06 01:50:00,18.76,18.18,15.4
2002-07-06 02:00:00,18.7,18.3,15.4
2002-07-06 02:10:00,18.5,18.1,15.3
2002-07-06 02:20:00,18.35,17.88,15.2
2002-07-06 02:30:00,18.01,17.6,15.3
2002-07-06 02:40:00,17.85,17.52,16.1
2002-07-06 02:50:00,17.69,17.29,16.3
2002-07-06 03:00:00,17.6,17.2,16.2
2002-07-06 03:10:00,17.19,16.75,15.9
2002-07-06 03:20:00,16.88,16.57,15.5
2002-07-06 03:30:00,16.53,16.13,15.2
2002-07-06 03:40:00,15.98,15.69,15.2
2002-07-06 03:50:00,15.72,15.52,15.1
2002-07-06 04:00:00,15.71,15.31,14.6
2002-07-06 04:10:00,15.56,15.35,14.3
2002-07-06 04:20:00,15.59,15.3,14.3
2002-07-06 04:30:00,15.5,15.14,14.2
2002-07-06 04:40:00,15.53,15.19,14.2
2002-07-06 04:50:00,15.46,15.16,14.1
2002-07-06 05:00:00,15.58,15.25,14.1
2002-07-06 05:10:00,15.3,15.1,14.2
2002-07-06 05:20:00,15.25,14.99,14.2
2002-07-06 05:30:00,15.18,14.79,14.1
2002-07-06 05:40:00,15.01,14.69,14.1
2002-07-06 05:50:00,14.96,14.67,14.0
2002-07-06 06:00:00,15.1,14.89,14.0
2002-07-06 06:10:00,15.19,15.12,14.1
2002-07-06 06:20:00,15.21,15.01,14.3
2002-07-06 06:30:00,15.28,14.89,14.3
2002-07-06 06:40:00,15.23,15.08,14.3
2002-07-06 06:50:00,15.51,15.33,14.3
2002-07-06 07:00:00,15.5,15.24,14.5
2002-07-06 07:10:00,15.63,15.43,14.5
2002-07-06 07:20:00,15.6,15.28,14.4
2002-07-06 07:30:00,15.64,15.51,14.4
2002-07-06 07:40:00,15.65,15.45,14.4
2002-07-06 07:50:00,15.54,15.12,14.5
2002-07-06 08:00:00,15.62,15.38,14.6
2002-07-06 08:10:00,15.92,15.57,14.6
2002-07-06 08:20:00,15.83,15.63,14.6
2002-07-06 08:30:00,15.87,15.67,14.7
2002-07-06 08:40:00,15.8,15.68,15.1
2002-07-06 08:50:00,15.8,15.47,15.2
2002-07-06 09:00:00,15.97,15.82,15.4
2002-07-06 09:10:00,15.6,15.58,16.1
2002-07-06 09:20:00,15.6,15.51,16.3
2002-07-06 09:30:00,16.06,15.79,15.9
2002-07-06 09:40:00,15.93,15.88,16.4
2002-07-06 09:50:00,16.35,16.13,16.9
2002-07-06 10:00:00,16.8,16.39,17.4
2002-07-06 10:10:00,17.15,16.8,17.5
2002-07-06 10:20:00,16.97,16.62,17.2
2002-07-06 10:30:00,17.07,16.64,17.1
2002-07-06 10:40:00,17.42,16.81,17.6
2002-07-06 10:50:00,17.76,17.32,17.5
2002-07-06 11:00:00,17.59,17.33,17.3
2002-07-06 11:10:00,17.58,17.43,17.2
2002-07-06 11:20:00,17.66,17.4,17.3
2002-07-06 11:30:00,17.78,17.61,17.5
2002-07-06 11:40:00,17.71,17.44,17.4
2002-07-06 11:50:00,17.79,17.5,17.4
2002-07-06 12:00:00,17.92,17.81,17.5
2002-07-06 12:10:00,17.88,17.81,17.6
2002-07-06 12:20:00,17.43,17.33,17.8
2002-07-06 12:30:00,17.1,16.99,17.6
2002-07-06 12:40:00,17.35,17.12,17.2
2002-07-06 12:50:00,17.45,17.27,16.1
2002-07-06 13:00:00,17.24,17.03,16.0
2002-07-06 13:10:00,17.63,17.24,16.5
2002-07-06 13:20:00,18.05,17.82,17.2
2002-07-06 13:30:00,18.68,18.27,17.8
2002-07-06 13:40:00,18.66,18.27,18.3
2002-07-06 13:50:00,19.13,18.52,18.3
2002-07-06 14:00:00,19.92,19.05,18.8
2002-07-06 14:10:00,20.18,19.21,19.2
2002-07-06 14:20:00,20.38,19.36,19.6
2002-07-06 14:30:00,19.73,19.05,19.3
2002-07-06 14:40:00,19.81,19.12,19.6
2002-07-06 14:50:00,19.9,19.24,19.2
2002-07-06 15:00:00,20.84,19.96,19.4
2002-07-06 15:10:00,20.49,19.85,19.8
2002-07-06 15:20:00,20.24,19.77,19.8
2002-07-06 15:30:00,20.55,20.09,19.7
2002-07-06 15:40:00,20.55,20.05,19.5
2002-07-06 15:50:00,21.28,20.6,19.6
2002-07-06 16:00:00,21.22,20.69,20.4
2002-07-06 16:10:00,21.27,20.59,20.6
2002-07-06 16:20:00,21.59,21.1,21.2
2002-07-06 16:30:00,21.32,21.05,21.2
2002-07-06 16:40:00,21.71,21.4,20.5
2002-07-06 16:50:00,21.17,20.77,21.2
2002-07-06 17:00:00,21.22,21.07,21.2
2002-07-06 17:10:00,21.58,21.24,21.3
2002-07-06 17:20:00,20.84,20.67,21.4
2002-07-06 17:30:00,20.69,20.37,21.4
2002-07-06 17:40:00,20.68,20.41,21.0
2002-07-06 17:50:00,20.73,20.56,20.0
2002-07-06 18:00:00,20.7,20.58,20.0
2002-07-06 18:10:00,20.83,20.73,20.2
2002-07-06 18:20:00,20.93,20.79,21.1
2002-07-06 18:30:00,20.86,20.68,21.4
2002-07-06 18:40:00,20.94,20.58,20.0
2002-07-06 18:50:00,20.21,19.77,19.3
2002-07-06 19:00:00,19.76,19.35,19.1
2002-07-06 19:10:00,19.51,18.94,18.2
2002-07-06 19:20:00,19.05,18.47,17.5
2002-07-06 19:30:00,18.99,18.53,17.7
2002-07-06 19:40:00,18.96,18.55,17.6
2002-07-06 19:50:00,18.99,18.66,17.5
2002-07-06 20:00:00,18.89,18.48,17.2
2002-07-06 20:10:00,18.72,18.21,16.8
2002-07-06 20:20:00,18.72,18.22,16.5
2002-07-06 20:30:00,18.79,18.3,16.4
2002-07-06 20:40:00,18.53,18.23,16.1
2002-07-06 20:50:00,18.48,18.3,15.7
2002-07-06 21:00:00,18.52,18.09,15.4
2002-07-06 21:10:00,18.44,18.1,15.4
2002-07-06 21:20:00,18.52,18.19,15.5
2002-07-06 21:30:00,18.66,18.23,15.5
2002-07-06 21:40:00,18.59,18.26,15.5
2002-07-06 21:50:00,18.48,18.09,15.4
2002-07-06 22:00:00,18.12,17.94,15.4
2002-07-06 22:10:00,18.23,18.01,15.5
2002-07-06 22:20:00,18.09,17.87,15.5
2002-07-06 22:30:00,18.45,18.1,15.4
2002-07-06 22:40:00,18.73,18.14,15.4
2002-07-06 22:50:00,18.51,18.09,15.4
2002-07-06 23:00:00,18.3,18.03,15.4
2002-07-06 23:10:00,18.2,17.94,15.5
2002-07-06 23:20:00,18.31,17.93,15.4
2002-07-06 23:30:00,17.9,17.47,15.3
2002-07-06 23:40:00,18.27,17.74,15.3
2002-07-06 23:50:00,18.17,17.65,15.2
2002-07-07 00:00:00,18.17,17.76,15.1
2002-07-07 00:10:00,18.09,17.79,15.1
2002-07-07 00:20:00,18.0,17.59,15.1
2002-07-07 00:30:00,17.66,17.4,15.1
2002-07-07 00:40:00,17.65,17.31,15.1
2002-07-07 00:50:00,17.77,17.25,15.1
2002-07-07 01:00:00,17.57,17.1,15.1
2002-07-07 01:10:00,17.4,16.96,15.0
2002-07-07 01:20:00,17.24,16.86,14.8
2002-07-07 01:30:00,17.24,16.82,14.6
2002-07-07 01:40:00,17.13,16.78,14.5
2002-07-07 01:50:00,17.08,16.65,14.5
2002-07-07 02:00:00,17.0,16.62,14.5
2002-07-07 02:10:00,16.86,16.52,14.5
2002-07-07 02:20:00,16.57,16.06,14.3
2002-07-07 02:30:00,16.38,15.89,14.2
2002-07-07 02:40:00,16.33,15.93,14.1
2002-07-07 02:50:00,16.23,15.79,13.9
2002-07-07 03:00:00,16.05,15.75,14.0
2002-07-07 03:10:00,16.21,15.91,13.7
2002-07-07 03:20:00,16.18,15.79,13.6
2002-07-07 03:30:00,16.06,15.71,13.6
2002-07-07 03:40:00,16.14,15.9,13.9
2002-07-07 03:50:00,16.08,15.76,14.0
2002-07-07 04:00:00,16.1,15.76,14.1
2002-07-07 04:10:00,16.2,15.88,14.1
2002-07-07 04:20:00,15.87,15.52,14.1
2002-07-07 04:30:00,15.92,15.62,14.0
2002-07-07 04:40:00,15.93,15.77,13.9
2002-07-07 04:50:00,15.63,15.36,13.8
2002-07-07 05:00:00,15.61,15.36,13.6
2002-07-07 05:10:00,15.7,15.47,13.4
2002-07-07 05:20:00,15.73,15.53,13.3
2002-07-07 05:30:00,15.77,15.49,13.4
2002-07-07 05:40:00,15.63,15.44,13.7
2002-07-07 05:50:00,15.63,15.4,14.1
2002-07-07 06:00:00,15.85,15.56,14.5
2002-07-07 06:10:00,15.78,15.56,14.5
2002-07-07 06:20:00,16.0,15.81,14.6
2002-07-07 06:30:00,16.32,16.09,15.5
2002-07-07 06:40:00,16.3,16.17,16.4
2002-07-07 06:50:00,16.34,16.29,16.9
2002-07-07 07:00:00,16.61,16.5,17.4
2002-07-07 07:10:00,17.05,16.82,17.8
2002-07-07 07:20:00,17.54,17.22,18.1
2002-07-07 07:30:00,17.82,17.29,18.3
2002-07-07 07:40:00,17.95,17.4,18.1
2002-07-07 07:50:00,17.95,17.49,18.5
2002-07-07 08:00:00,18.23,17.79,19.1
2002-07-07 08:10:00,18.29,17.94,18.9
2002-07-07 08:20:00,18.32,18.13,19.0
2002-07-07 08:30:00,18.59,18.31,19.4
2002-07-07 08:40:00,19.41,18.87,19.4
2002-07-07 08:50:00,19.89,19.21,20.0
2002-07-07 09:00:00,19.42,19.06,20.2
2002-07-07 09:10:00,19.61,19.11,20.1
2002-07-07 09:20:00,19.64,19.42,20.9
2002-07-07 09:30:00,19.89,19.52,21.4
2002-07-07 09:40:00,20.12,19.73,21.7
2002-07-07 09:50:00,20.39,19.86,22.0
2002-07-07 10:00:00,20.63,20.08,20.5
2002-07-07 10:10:00,21.53,20.52,19.6
2002-07-07 10:20:00,21.95,20.9,19.5
2002-07-07 10:30:00,21.16,20.45,20.8
2002-07-07 10:40:00,21.07,20.63,21.8
2002-07-07 10:50:00,21.16,20.71,22.3
2002-07-07 11:00:00,21.53,21.0,22.5
2002-07-07 11:10:00,21.84,21.27,22.7
2002-07-07 11:20:00,23.13,22.22,22.9
2002-07-07 11:30:00,23.46,22.34,23.7
2002-07-07 11:40:00,22.34,21.97,22.4
2002-07-07 11:50:00,23.4,22.4,22.9
2002-07-07 12:00:00,23.76,22.89,22.7
2002-07-07 12:10:00,23.24,22.46,22.2
2002-07-07 12:20:00,23.16,22.49,23.0
2002-07-07 12:30:00,23.323333333333334,22.49,23.7
2002-07-07 12:40:00,23.486666666666665,22.97,23.6
2002-07-07 12:50:00,23.65,23.205,23.7
2002-07-07 13:00:00,24.7,23.44,23.5
2002-07-07 13:10:00,23.73,23.29,24.0
2002-07-07 13:20:00,24.12,23.78,25.0
2002-07-07 13:30:00,24.65,23.88,24.6
2002-07-07 13:40:00,24.76,23.98,24.9
2002-07-07 13:50:00,24.56,23.7,24.7
2002-07-07 14:00:00,24.22,23.67,24.7
2002-07-07 14:10:00,24.53,23.94,24.5
2002-07-07 14:20:00,25.06,24.09,23.7
2002-07-07 14:30:00,25.31,24.33,24.0
2002-07-07 14:40:00,24.89,24.52,25.0
2002-07-07 14:50:00,24.82,24.54,25.4
2002-07-07 15:00:00,25.6,24.81,25.2
2002-07-07 15:10:00,25.4,24.55,24.0
2002-07-07 15:20:00,26.2,25.2,25.6
2002-07-07 15:30:00,25.82,24.89,24.8
2002-07-07 15:40:00,25.65,25.14,25.3
2002-07-07 15:50:00,25.45,24.85,25.9
2002-07-07 16:00:00,25.23,24.84,25.9
2002-07-07 16:10:00,25.57,24.96,25.9
2002-07-07 16:20:00,25.06,24.76,25.3
2002-07-07 16:30:00,25.22,24.97,23.9
2002-07-07 16:40:00,25.39,25.14,24.9
2002-07-07 16:50:00,25.68,25.29,24.9
2002-07-07 17:00:00,25.45,25.21,25.1
2002-07-07 17:10:00,25.19,24.88,24.8
2002-07-07 17:20:00,25.2,25.14,23.8
2002-07-07 17:30:00,25.12,24.8,23.6
2002-07-07 17:40:00,25.48,24.96,23.6
2002-07-07 17:50:00,25.26,24.99,24.6
2002-07-07 18:00:00,25.09,24.91,24.6
2002-07-07 18:10:00,24.88,24.64,24.5
2002-07-07 18:20:00,24.93,24.74,24.6
2002-07-07 18:30:00,24.74,24.53,24.2
2002-07-07 18:40:00,24.76,24.56,23.9
2002-07-07 18:50:00,24.51,24.4,24.6
2002-07-07 19:00:00,24.55,24.33,24.1
2002-07-07 19:10:00,24.74,24.4,24.3
2002-07-07 19:20:00,24.39,24.06,24.2
2002-07-07 19:30:00,24.41,24.15,23.8
2002-07-07 19:40:00,24.25,24.04,23.3
2002-07-07 19:50:00,24.19,23.97,22.0
2002-07-07 20:00:00,24.03,23.83,21.2
2002-07-07 20:10:00,23.88,23.68,20.5
2002-07-07 20:20:00,23.86,23.54,19.7
2002-07-07 20:30:00,23.57,23.38,18.8
2002-07-07 20:40:00,23.48,23.29,18.0
2002-07-07 20:50:00,23.36,23.14,17.4
2002-07-07 21:00:00,22.87,22.73,17.5
2002-07-07 21:10:00,22.66,22.56,17.0
2002-07-07 21:20:00,22.37,22.28,16.4
2002-07-07 21:30:00,22.28,22.18,16.1
2002-07-07 21:40:00,22.02,21.84,16.1
2002-07-07 21:50:00,21.43,21.16,15.7
2002-07-07 22:00:00,20.92,20.62,15.8
2002-07-07 22:10:00,20.65,20.32,16.1
2002-07-07 22:20:00,20.39,19.94,15.9
2002-07-07 22:30:00,20.32,19.78,15.7
2002-07-07 22:40:00,19.96,19.35,15.5
2002-07-07 22:50:00,19.71,19.2,15.9
2002-07-07 23:00:00,19.43,18.89,15.7
2002-07-07 23:10:00,19.51,19.01,15.5
2002-07-07 23:20:00,19.63,18.96,15.5
2002-07-07 23:30:00,19.07,18.51,15.5
2002-07-07 23:40:00,18.95,18.4,15.5
2002-07-07 23:50:00,18.98,18.35,15.6
2002-07-08 00:00:00,18.89,18.23,15.3
2002-07-08 00:10:00,18.82,18.22,15.0
2002-07-08 00:20:00,18.78,18.04,14.9
2002-07-08 00:30:00,18.47,17.85,15.0
2002-07-08 00:40:00,18.18,17.53,14.9
2002-07-08 00:50:00,17.73,17.23,14.8
2002-07-08 01:00:00,17.63,17.18,14.8
2002-07-08 01:10:00,17.33,16.93,14.6
2002-07-08 01:20:00,17.49,17.02,14.3
2002-07-08 01:30:00,17.35,16.9,14.3
2002-07-08 01:40:00,17.14,16.77,14.5
2002-07-08 01:50:00,16.77,16.31,14.7
2002-07-08 02:00:00,16.63,16.2,14.6
2002-07-08 02:10:00,16.77,16.26,14.6
2002-07-08 02:20:00,16.64,16.19,14.5
2002-07-08 02:30:00,16.6,16.21,14.7
2002-07-08 02:40:00,16.56,16.13,14.9
2002-07-08 02:50:00,16.53,16.11,14.6
2002-07-08 03:00:00,16.46,16.04,14.5
2002-07-08 03:10:00,16.39,16.07,14.4
2002-07-08 03:20:00,16.43,15.99,14.4
2002-07-08 03:30:00,16.22,15.89,14.2
2002-07-08 03:40:00,16.15,15.79,14.1
2002-07-08 03:50:00,16.08,15.72,14.1
2002-07-08 04:00:00,15.81,15.41,14.2
2002-07-08 04:10:00,15.78,15.45,14.1
2002-07-08 04:20:00,15.78,15.41,14.1
2002-07-08 04:30:00,15.76,15.39,14.0
2002-07-08 04:40:00,15.8,15.39,13.9
2002-07-08 04:50:00,15.64,15.27,13.8
2002-07-08 05:00:00,15.66,15.31,13.8
2002-07-08 05:10:00,15.56,15.22,13.7
2002-07-08 05:20:00,15.69,15.35,13.9
2002-07-08 05:30:00,15.78,15.4,14.1
2002-07-08 05:40:00,15.92,15.62,14.3
2002-07-08 05:50:00,16.07,15.73,14.5
2002-07-08 06:00:00,16.33,16.02,14.8
2002-07-08 06:10:00,16.97,16.43,14.9
2002-07-08 06:20:00,17.27,16.76,15.2
2002-07-08 06:30:00,17.73,17.08,15.5
2002-07-08 06:40:00,17.65,17.15,15.9
2002-07-08 06:50:00,18.15,17.68,16.4
2002-07-08 07:00:00,18.8,18.12,16.7
2002-07-08 07:10:00,19.28,18.41,17.0
2002-07-08 07:20:00,19.27,18.73,17.5
2002-07-08 07:30:00,19.47,18.98,17.8
2002-07-08 07:40:00,19.7,19.12,18.2
2002-07-08 07:50:00,19.97,19.44,18.6
2002-07-08 08:00:00,20.31,19.8,19.0
2002-07-08 08:10:00,20.69,20.27,19.7
2002-07-08 08:20:00,21.07,20.66,20.2
2002-07-08 08:30:00,21.53,21.04,20.7
2002-07-08 08:40:00,21.87,21.36,21.2
2002-07-08 08:50:00,22.63,21.92,21.7
2002-07-08 09:00:00,23.21,22.48,22.0
2002-07-08 09:10:00,23.91,23.16,22.5
2002-07-08 09:20:00,24.12,23.44,23.0
2002-07-08 09:30:00,24.34,24.05,23.4
2002-07-08 09:40:00,24.37,23.92,24.1
2002-07-08 09:50:00,25.54,24.65,24.4
2002-07-08 10:00:00,25.56,24.91,24.7
2002-07-08 10:10:00,25.89,25.5,24.9
2002-07-08 10:20:00,26.26,25.65,25.3
2002-07-08 10:30:00,27.11,26.07,25.5
2002-07-08 10:40:00,26.23,25.52,25.7
2002-07-08 10:50:00,26.78,26.19,26.2
2002-07-08 11:00:00,26.73,26.05,26.5
2002-07-08 11:10:00,26.96,26.45,26.6
2002-07-08 11:20:00,27.63,26.76,27.3
2002-07-08 11:30:00,27.7,27.11,27.6
2002-07-08 11:40:00,28.46,27.77,27.5
2002-07-08 11:50:00,28.19,27.29,27.7
2002-07-08 12:00:00,28.03,27.57,27.9
2002-07-08 12:10:00,29.06,28.2,28.1
2002-07-08 12:20:00,28.36,27.61,28.2
2002-07-08 12:30:00,28.88,28.02,28.3
2002-07-08 12:40:00,29.52,28.62,28.5
2002-07-08 12:50:00,29.08,27.93,28.7
2002-07-08 13:00:00,29.29,28.7,28.8
2002-07-08 13:10:00,29.51,28.87,29.0
2002-07-08 13:20:00,29.23,28.87,29.1
2002-07-08 13:30:00,29.16,28.72,29.1
2002-07-08 13:40:00,29.82,29.03,29.7
2002-07-08 13:50:00,30.33,29.5,29.8
2002-07-08 14:00:00,30.37,29.45,30.0
2002-07-08 14:10:00,30.78,29.94,30.2
2002-07-08 14:20:00,30.66,29.78,30.2
2002-07-08 14:30:00,30.38,29.77,30.5
2002-07-08 14:40:00,30.85,30.1,30.5
2002-07-08 14:50:00,30.43,29.87,30.5
2002-07-08 15:00:00,30.85,30.39,30.8
2002-07-08 15:10:00,31.02,30.51,31.1
2002-07-08 15:20:00,31.08,30.47,31.1
2002-07-08 15:30:00,31.07,30.4,31.2
2002-07-08 15:40:00,31.4,30.71,31.5
2002-07-08 15:50:00,31.82,31.06,32.0
2002-07-08 16:00:00,31.23,30.69,31.7
2002-07-08 16:10:00,30.91,30.3,31.2
2002-07-08 16:20:00,30.5,30.11,31.4
2002-07-08 16:30:00,30.34,29.85,30.6
2002-07-08 16:40:00,29.94,29.45,29.8
2002-07-08 16:50:00,29.77,29.21,28.9
2002-07-08 17:00:00,29.27,28.97,28.3
2002-07-08 17:10:00,29.39,28.98,27.8
2002-07-08 17:20:00,29.63,29.32,28.2
2002-07-08 17:30:00,29.73,29.42,28.7
2002-07-08 17:40:00,29.46,29.18,28.8
2002-07-08 17:50:00,29.62,29.21,28.6
2002-07-08 18:00:00,29.5,29.17,29.2
2002-07-08 18:10:00,29.44,29.07,29.3
2002-07-08 18:20:00,29.21,28.92,29.0
2002-07-08 18:30:00,29.15,28.84,28.9
2002-07-08 18:40:00,29.13,28.82,28.5
2002-07-08 18:50:00,28.91,28.7,28.2
2002-07-08 19:00:00,28.78,28.54,28.0
2002-07-08 19:10:00,28.68,28.4,28.0
2002-07-08 19:20:00,28.35,28.14,27.6
2002-07-08 19:30:00,28.23,28.03,27.1
2002-07-08 19:40:00,28.17,27.91,26.8
2002-07-08 19:50:00,28.11,27.8,26.4
2002-07-08 20:00:00,28.12,27.79,25.8
2002-07-08 20:10:00,28.06,27.62,24.4
2002-07-08 20:20:00,27.83,27.37,23.4
2002-07-08 20:30:00,27.64,27.25,22.7
2002-07-08 20:40:00,27.28,27.06,22.3
2002-07-08 20:50:00,27.2,26.95,21.5
2002-07-08 21:00:00,26.9,26.66,20.8
2002-07-08 21:10:00,26.63,26.3,20.6
2002-07-08 21:20:00,26.42,26.06,20.0
2002-07-08 21:30:00,26.18,25.94,19.9
2002-07-08 21:40:00,25.91,25.63,19.5
2002-07-08 21:50:00,25.55,25.11,19.1
2002-07-08 22:00:00,25.25,24.81,18.7
2002-07-08 22:10:00,25.11,24.64,18.3
2002-07-08 22:20:00,24.64,24.05,18.1
2002-07-08 22:30:00,24.52,24.21,18.0
2002-07-08 22:40:00,23.94,23.55,18.0
2002-07-08 22:50:00,23.58,23.33,18.2
2002-07-08 23:00:00,24.12,23.67,18.5
2002-07-08 23:10:00,23.64,23.41,18.9
2002-07-08 23:20:00,22.95,22.6,19.2
2002-07-08 23:30:00,22.84,22.28,19.3
2002-07-08 23:40:00,22.66,22.26,19.3
2002-07-08 23:50:00,22.82,22.55,19.1
2002-07-09 00:00:00,22.63,22.35,18.9
2002-07-09 00:10:00,22.41,22.13,18.5
2002-07-09 00:20:00,22.18,21.84,18.5
2002-07-09 00:30:00,22.05,21.77,18.3
2002-07-09 00:40:00,22.05,21.72,17.9
2002-07-09 00:50:00,22.1,21.82,17.6
2002-07-09 01:00:00,22.19,21.83,17.2
2002-07-09 01:10:00,21.46,21.09,17.1
2002-07-09 01:20:00,21.1,20.79,16.9
2002-07-09 01:30:00,21.11,20.86,17.2
2002-07-09 01:40:00,21.33,21.1,17.5
2002-07-09 01:50:00,21.28,20.97,17.8
2002-07-09 02:00:00,20.84,20.68,17.7
2002-07-09 02:10:00,20.79,20.56,17.7
2002-07-09 02:20:00,20.75,20.48,17.6
2002-07-09 02:30:00,20.53,20.35,17.7
2002-07-09 02:40:00,20.31,20.02,17.6
2002-07-09 02:50:00,20.1,19.88,17.5
2002-07-09 03:00:00,20.15,19.96,17.4
2002-07-09 03:10:00,20.02,19.78,17.3
2002-07-09 03:20:00,19.84,19.61,17.3
2002-07-09 03:30:00,19.8,19.54,17.3
2002-07-09 03:40:00,19.73,19.51,17.3
2002-07-09 03:50:00,19.79,19.58,17.2
2002-07-09 04:00:00,19.73,19.53,17.3
2002-07-09 04:10:00,19.67,19.43,17.3
2002-07-09 04:20:00,19.62,19.36,17.4
2002-07-09 04:30:00,19.55,19.18,17.6
2002-07-09 04:40:00,19.35,18.98,17.7
2002-07-09 04:50:00,19.14,18.74,17.6
2002-07-09 05:00:00,19.39,19.05,17.6
2002-07-09 05:10:00,19.47,19.1,17.7
2002-07-09 05:20:00,19.62,19.33,17.9
2002-07-09 05:30:00,19.81,19.26,17.8
2002-07-09 05:40:00,19.78,19.57,17.8
2002-07-09 05:50:00,19.73,19.41,17.9
2002-07-09 06:00:00,19.59,19.28,18.4
2002-07-09 06:10:00,20.26,19.74,18.7
2002-07-09 06:20:00,20.6,20.03,19.0
2002-07-09 06:30:00,20.78,20.4,19.5
2002-07-09 06:40:00,21.01,20.66,19.6
2002-07-09 06:50:00,21.14,20.77,19.8
2002-07-09 07:00:00,21.89,21.38,20.0
2002-07-09 07:10:00,22.11,21.62,20.7
2002-07-09 07:20:00,22.43,21.81,21.7
2002-07-09 07:30:00,22.61,22.1,21.6
2002-07-09 07:40:00,22.5,22.15,21.2
2002-07-09 07:50:00,23.07,22.67,21.3
2002-07-09 08:00:00,23.26,22.89,21.7
2002-07-09 08:10:00,24.03,23.64,22.2
2002-07-09 08:20:00,23.6,23.37,22.3
2002-07-09 08:30:00,23.88,23.57,23.5
2002-07-09 08:40:00,23.67,23.4,23.5
2002-07-09 08:50:00,23.96,23.7,23.1
2002-07-09 09:00:00,24.55,24.06,23.2
2002-07-09 09:10:00,24.59,24.27,23.6
2002-07-09 09:20:00,25.04,24.58,23.8
2002-07-09 09:30:00,24.8,24.49,23.6
2002-07-09 09:40:00,24.99,24.67,24.1
2002-07-09 09:50:00,25.28,25.01,24.4
2002-07-09 10:00:00,25.62,25.38,24.3
2002-07-09 10:10:00,25.93,25.71,24.8
2002-07-09 10:20:00,25.92,25.62,25.0
2002-07-09 10:30:00,26.26,25.97,25.3
2002-07-09 10:40:00,26.28,26.09,25.9
2002-07-09 10:50:00,26.47,26.03,26.5
2002-07-09 11:00:00,26.56,26.06,26.9
2002-07-09 11:10:00,26.64,26.12,27.0
2002-07-09 11:20:00,26.59,26.19,27.3
2002-07-09 11:30:00,25.96,25.69,26.2
2002-07-09 11:40:00,25.97,25.72,25.5
2002-07-09 11:50:00,25.75,25.57,25.6
2002-07-09 12:00:00,25.69,25.51,25.8
2002-07-09 12:10:00,26.14,25.93,26.6
2002-07-09 12:20:00,26.23,25.89,27.1
2002-07-09 12:30:00,25.86,25.64,26.4
2002-07-09 12:40:00,26.07,25.64,26.7
2002-07-09 12:50:00,25.84,25.68,27.0
2002-07-09 13:00:00,26.64,26.38,27.7
2002-07-09 13:10:00,26.32,26.16,27.2
2002-07-09 13:20:00,26.46,26.18,27.0
2002-07-09 13:30:00,26.43,26.14,27.1
2002-07-09 13:40:00,27.33,26.84,26.8
