cur_datetime,sensWaste,roof_Conv_w_m2,roof_netThermalRad_w_m2,roof_solarRad_w_m2,roof_Text_c,s_wall_Text_c,n_wall_Text_c,e_wall_Text_c,w_wall_Text_c,
2004-06-01 22:20:00,0.000,-19.468,-36.303,0.000,17.995,18.709,18.018,24.953,24.773,
2004-06-01 22:25:00,0.000,-20.648,-34.392,0.000,17.952,18.648,17.969,24.934,24.754,
2004-06-01 22:30:00,0.000,-21.873,-32.490,0.000,17.910,18.585,17.918,24.913,24.735,
2004-06-01 22:35:00,0.000,-23.141,-30.594,0.000,17.870,18.522,17.868,24.892,24.715,
2004-06-01 22:40:00,0.000,-24.449,-28.705,0.000,17.831,18.456,17.815,24.870,24.695,
2004-06-01 22:45:00,0.000,-25.794,-26.820,0.000,17.793,18.391,17.762,24.848,24.674,
2004-06-01 22:50:00,0.000,-27.175,-24.939,0.000,17.755,18.323,17.707,24.826,24.652,
2004-06-01 22:55:00,0.000,-28.590,-23.061,0.000,17.718,18.255,17.652,24.803,24.631,
2004-06-01 23:00:00,0.000,-30.037,-21.186,0.000,17.681,18.186,17.595,24.780,24.608,
2004-06-01 23:05:00,0.000,-29.511,-21.165,0.000,17.647,18.146,17.558,24.756,24.586,
2004-06-01 23:10:00,0.000,-28.993,-21.152,0.000,17.614,18.108,17.522,24.732,24.563,
2004-06-01 23:15:00,0.000,-28.478,-21.146,0.000,17.583,18.070,17.485,24.709,24.541,
2004-06-01 23:20:00,0.000,-27.964,-21.146,0.000,17.552,18.036,17.452,24.687,24.519,
2004-06-01 23:25:00,0.000,-27.450,-21.151,0.000,17.523,18.003,17.419,24.665,24.498,
2004-06-01 23:30:00,0.000,-26.933,-21.163,0.000,17.495,17.974,17.388,24.644,24.478,
2004-06-01 23:35:00,0.000,-26.413,-21.181,0.000,17.468,17.945,17.357,24.623,24.458,
2004-06-01 23:40:00,0.000,-25.888,-21.204,0.000,17.442,17.918,17.328,24.603,24.439,
2004-06-01 23:45:00,0.000,-25.357,-21.233,0.000,17.417,17.892,17.299,24.583,24.420,
2004-06-01 23:50:00,0.000,-24.819,-21.268,0.000,17.393,17.868,17.272,24.564,24.402,
2004-06-01 23:55:00,0.000,-24.272,-21.309,0.000,17.370,17.845,17.245,24.545,24.383,
2004-06-02 00:00:00,0.000,-23.716,-21.355,0.000,17.349,17.824,17.219,24.527,24.366,
2004-06-02 00:05:00,0.000,-22.997,-23.283,0.000,17.304,17.800,17.193,24.508,24.348,
2004-06-02 00:10:00,0.000,-22.212,-25.168,0.000,17.252,17.777,17.169,24.491,24.331,
2004-06-02 00:15:00,0.000,-21.385,-27.024,0.000,17.194,17.754,17.144,24.473,24.315,
2004-06-02 00:20:00,0.000,-20.532,-28.859,0.000,17.133,17.731,17.120,24.456,24.299,
2004-06-02 00:25:00,0.000,-19.661,-30.676,0.000,17.067,17.709,17.096,24.439,24.284,
2004-06-02 00:30:00,0.000,-18.778,-32.478,0.000,16.999,17.687,17.073,24.423,24.269,
2004-06-02 00:35:00,0.000,-17.887,-34.266,0.000,16.929,17.666,17.050,24.407,24.255,
2004-06-02 00:40:00,0.000,-16.992,-36.042,0.000,16.855,17.645,17.027,24.391,24.241,
2004-06-02 00:45:00,0.000,-16.095,-37.807,0.000,16.780,17.624,17.005,24.376,24.227,
2004-06-02 00:50:00,0.000,-15.198,-39.561,0.000,16.703,17.604,16.982,24.360,24.213,
2004-06-02 00:55:00,0.000,-14.303,-41.305,0.000,16.623,17.583,16.960,24.345,24.200,
2004-06-02 01:00:00,0.000,-13.411,-43.039,0.000,16.542,17.563,16.939,24.330,24.187,
2004-06-02 01:05:00,0.000,-13.591,-42.611,0.000,16.474,17.528,16.906,24.315,24.174,
2004-06-02 01:10:00,0.000,-13.803,-42.205,0.000,16.410,17.490,16.872,24.299,24.160,
2004-06-02 01:15:00,0.000,-14.036,-41.813,0.000,16.348,17.453,16.838,24.283,24.145,
2004-06-02 01:20:00,0.000,-14.283,-41.431,0.000,16.288,17.412,16.802,24.267,24.130,
2004-06-02 01:25:00,0.000,-14.543,-41.055,0.000,16.230,17.372,16.766,24.250,24.115,
2004-06-02 01:30:00,0.000,-14.812,-40.684,0.000,16.172,17.329,16.728,24.232,24.099,
2004-06-02 01:35:00,0.000,-15.089,-40.318,0.000,16.115,17.286,16.690,24.215,24.083,
2004-06-02 01:40:00,0.000,-15.373,-39.955,0.000,16.059,17.242,16.651,24.197,24.066,
2004-06-02 01:45:00,0.000,-15.664,-39.596,0.000,16.003,17.197,16.612,24.178,24.049,
2004-06-02 01:50:00,0.000,-15.960,-39.238,0.000,15.948,17.151,16.572,24.159,24.032,
2004-06-02 01:55:00,0.000,-16.262,-38.883,0.000,15.893,17.105,16.532,24.140,24.014,
2004-06-02 02:00:00,0.000,-16.568,-38.530,0.000,15.838,17.058,16.492,24.121,23.996,
2004-06-02 02:05:00,0.000,-16.221,-37.569,0.000,15.802,17.031,16.466,24.102,23.978,
2004-06-02 02:10:00,0.000,-15.942,-36.644,0.000,15.771,17.006,16.441,24.084,23.961,
2004-06-02 02:15:00,0.000,-15.710,-35.744,0.000,15.746,16.980,16.416,24.066,23.944,
2004-06-02 02:20:00,0.000,-15.511,-34.863,0.000,15.724,16.958,16.393,24.048,23.927,
2004-06-02 02:25:00,0.000,-15.339,-33.997,0.000,15.705,16.936,16.371,24.031,23.911,
2004-06-02 02:30:00,0.000,-15.188,-33.146,0.000,15.689,16.917,16.351,24.014,23.895,
2004-06-02 02:35:00,0.000,-15.053,-32.306,0.000,15.675,16.897,16.330,23.998,23.879,
2004-06-02 02:40:00,0.000,-14.931,-31.478,0.000,15.663,16.880,16.311,23.982,23.863,
2004-06-02 02:45:00,0.000,-14.820,-30.660,0.000,15.653,16.863,16.292,23.966,23.848,
2004-06-02 02:50:00,0.000,-14.718,-29.852,0.000,15.645,16.847,16.275,23.950,23.833,
2004-06-02 02:55:00,0.000,-14.622,-29.053,0.000,15.639,16.831,16.257,23.935,23.818,
2004-06-02 03:00:00,0.000,-14.530,-28.263,0.000,15.635,16.817,16.241,23.919,23.803,
2004-06-02 03:05:00,0.000,-14.991,-29.035,0.000,15.603,16.781,16.206,23.904,23.788,
2004-06-02 03:10:00,0.000,-15.379,-29.755,0.000,15.561,16.743,16.171,23.887,23.772,
2004-06-02 03:15:00,0.000,-15.717,-30.443,0.000,15.514,16.706,16.135,23.870,23.756,
2004-06-02 03:20:00,0.000,-16.018,-31.108,0.000,15.461,16.664,16.097,23.853,23.739,
2004-06-02 03:25:00,0.000,-16.288,-31.753,0.000,15.406,16.623,16.058,23.835,23.722,
2004-06-02 03:30:00,0.000,-16.532,-32.383,0.000,15.347,16.579,16.017,23.816,23.704,
2004-06-02 03:35:00,0.000,-16.753,-32.999,0.000,15.285,16.535,15.976,23.797,23.686,
2004-06-02 03:40:00,0.000,-16.954,-33.604,0.000,15.222,16.488,15.933,23.777,23.668,
2004-06-02 03:45:00,0.000,-17.136,-34.200,0.000,15.156,16.442,15.890,23.757,23.649,
2004-06-02 03:50:00,0.000,-17.300,-34.786,0.000,15.089,16.394,15.846,23.737,23.630,
2004-06-02 03:55:00,0.000,-17.449,-35.364,0.000,15.020,16.346,15.802,23.716,23.611,
2004-06-02 04:00:00,0.000,-17.582,-35.935,0.000,14.949,16.296,15.756,23.695,23.591,
2004-06-02 04:05:00,0.000,-17.394,-35.865,0.000,14.891,16.258,15.722,23.680,23.577,
2004-06-02 04:10:00,0.000,-17.231,-35.815,0.000,14.836,16.219,15.688,23.663,23.561,
2004-06-02 04:15:00,0.000,-17.083,-35.777,0.000,14.783,16.181,15.655,23.649,23.548,
2004-06-02 04:20:00,0.000,-16.944,-35.748,0.000,14.732,16.144,15.622,23.635,23.535,
2004-06-02 04:25:00,0.000,-16.812,-35.725,0.000,14.682,16.107,15.590,23.620,23.522,
2004-06-02 04:30:00,0.000,-16.683,-35.707,0.000,14.633,16.071,15.559,23.606,23.508,
2004-06-02 04:35:00,0.000,-16.556,-35.693,0.000,14.585,16.035,15.527,23.592,23.495,
2004-06-02 04:40:00,0.000,-16.431,-35.684,0.000,14.537,16.000,15.497,23.577,23.481,
2004-06-02 04:45:00,0.000,-16.307,-35.678,0.000,14.490,15.964,15.466,23.562,23.468,
2004-06-02 04:50:00,0.000,-16.183,-35.675,0.000,14.444,15.930,15.436,23.548,23.454,
2004-06-02 04:55:00,0.000,-16.059,-35.674,0.000,14.398,15.895,15.406,23.533,23.440,
2004-06-02 05:00:00,0.000,-15.934,-35.676,0.000,14.353,15.860,15.377,23.518,23.426,
2004-06-02 05:05:00,3.504,-14.986,-36.015,0.000,14.315,15.845,15.363,23.505,23.414,
2004-06-02 05:10:00,3.665,-14.079,-36.369,0.000,14.280,15.833,15.352,23.472,23.383,
2004-06-02 05:15:00,3.825,-13.204,-36.732,0.000,14.246,15.821,15.341,23.437,23.351,
2004-06-02 05:20:00,3.985,-12.358,-37.101,0.000,14.214,15.812,15.333,23.406,23.321,
2004-06-02 05:25:00,4.144,-11.535,-37.477,0.000,14.182,15.804,15.325,23.378,23.295,
2004-06-02 05:30:00,4.303,-11.363,-38.136,5.023,14.209,15.826,15.349,23.356,23.273,
2004-06-02 05:35:00,4.462,-10.889,-38.678,5.851,14.209,15.826,15.349,23.336,23.254,
2004-06-02 05:40:00,4.621,-10.401,-39.203,6.674,14.207,15.833,15.355,23.319,23.237,
2004-06-02 05:45:00,4.779,-9.917,-39.724,7.490,14.205,15.839,15.362,23.303,23.222,
2004-06-02 05:50:00,4.937,-9.508,-40.277,8.833,14.208,15.848,15.371,23.289,23.208,
2004-06-02 05:55:00,5.094,-9.203,-40.877,10.764,14.221,15.857,15.380,23.277,23.196,
2004-06-02 06:00:00,5.252,-8.974,-41.515,12.913,14.242,15.868,15.391,23.265,23.184,
2004-06-02 06:05:00,5.399,-8.998,-41.671,15.271,14.274,15.877,15.401,23.278,23.197,
2004-06-02 06:10:00,5.547,-9.110,-41.872,17.837,14.314,15.887,15.413,23.286,23.205,
2004-06-02 06:15:00,5.694,-9.254,-42.091,20.193,14.358,15.893,15.417,23.294,23.213,
2004-06-02 06:20:00,5.840,-9.504,-42.361,23.097,14.412,15.903,15.429,23.301,23.221,
2004-06-02 06:25:00,5.986,-9.832,-42.671,26.166,14.474,15.914,15.441,23.308,23.228,
2004-06-02 06:30:00,6.132,-10.236,-43.018,29.401,14.543,15.927,15.455,23.315,23.235,
2004-06-02 06:35:00,6.278,-10.753,-43.421,33.131,14.622,15.941,15.470,23.321,23.241,
2004-06-02 06:40:00,6.423,-11.341,-43.860,36.888,14.709,15.956,15.487,23.327,23.247,
2004-06-02 06:45:00,6.568,-11.942,-44.308,40.284,14.797,15.972,15.504,23.333,23.252,
2004-06-02 06:50:00,6.713,-12.596,-44.780,43.820,14.890,15.989,15.523,23.340,23.257,
2004-06-02 06:55:00,6.857,-13.306,-45.281,47.495,14.988,16.007,15.542,23.370,23.262,
2004-06-02 07:00:00,7.001,-14.076,-45.811,51.309,15.092,16.026,15.563,23.415,23.267,
2004-06-02 07:05:00,7.385,-14.444,-46.033,55.261,15.213,16.059,15.710,23.572,23.375,
2004-06-02 07:10:00,7.767,-14.911,-46.308,59.350,15.343,16.095,15.827,23.735,23.483,
2004-06-02 07:15:00,8.145,-15.465,-46.629,63.576,15.483,16.131,15.881,23.896,23.591,
2004-06-02 07:20:00,8.522,-16.100,-46.994,67.938,15.630,16.172,15.944,24.052,23.699,
2004-06-02 07:25:00,8.895,-16.812,-47.399,72.434,15.785,16.212,16.006,24.188,23.810,
2004-06-02 07:30:00,9.266,-17.600,-47.844,77.063,15.947,16.257,16.187,24.309,23.921,
2004-06-02 07:35:00,9.635,-18.203,-48.208,79.685,16.092,16.295,16.412,24.415,24.026,
2004-06-02 07:40:00,10.000,-18.781,-48.554,82.337,16.235,16.336,16.659,24.509,24.122,
2004-06-02 07:45:00,10.364,-19.354,-48.897,85.020,16.376,16.377,16.738,24.593,24.209,
2004-06-02 07:50:00,10.725,-19.930,-49.242,87.731,16.518,16.420,16.823,24.669,24.286,
2004-06-02 07:55:00,11.083,-20.515,-49.594,90.471,16.661,16.462,16.968,24.738,24.355,
2004-06-02 08:00:00,11.438,-21.112,-49.953,93.237,16.805,16.506,17.157,24.802,24.418,
2004-06-02 08:05:00,11.532,-22.506,-50.061,96.029,16.944,16.535,17.220,24.859,24.478,
2004-06-02 08:10:00,11.624,-23.917,-50.160,98.844,17.081,16.564,17.283,24.911,24.539,
2004-06-02 08:15:00,11.715,-25.351,-50.258,101.683,17.217,16.593,17.548,24.959,24.601,
2004-06-02 08:20:00,11.805,-26.811,-50.354,104.544,17.353,16.621,17.792,25.002,24.659,
2004-06-02 08:25:00,11.894,-28.317,-50.459,107.564,17.490,16.638,17.904,25.044,24.711,
2004-06-02 08:30:00,11.982,-29.841,-50.560,110.467,17.627,16.663,18.060,25.106,24.757,
2004-06-02 08:35:00,12.069,-31.565,-50.737,114.714,17.778,16.691,18.212,25.181,24.798,
2004-06-02 08:40:00,12.155,-33.384,-50.949,119.022,17.935,16.719,18.296,25.262,24.840,
2004-06-02 08:45:00,12.240,-35.287,-51.185,123.388,18.097,16.748,18.658,25.346,24.883,
2004-06-02 08:50:00,12.323,-37.266,-51.442,127.811,18.262,16.776,18.817,25.433,24.924,
2004-06-02 08:55:00,12.406,-39.317,-51.716,132.287,18.430,16.805,18.908,25.519,24.960,
2004-06-02 09:00:00,12.487,-41.438,-52.007,136.815,18.600,16.835,18.983,25.589,24.992,
2004-06-02 09:05:00,12.621,-43.186,-52.773,141.393,18.773,16.867,19.058,25.649,25.020,
2004-06-02 09:10:00,12.754,-44.973,-53.553,146.018,18.949,16.899,19.112,25.703,25.044,
2004-06-02 09:15:00,12.887,-46.798,-54.349,150.687,19.127,16.932,19.164,25.751,25.066,
2004-06-02 09:20:00,13.019,-48.662,-55.159,155.399,19.307,16.965,19.199,25.795,25.084,
2004-06-02 09:25:00,13.150,-50.564,-55.982,160.150,19.489,16.998,19.232,25.835,25.100,
2004-06-02 09:30:00,13.281,-52.502,-56.820,164.938,19.674,17.033,19.252,25.872,25.115,
2004-06-02 09:35:00,13.411,-54.375,-57.629,169.025,19.853,17.065,19.262,25.904,25.128,
2004-06-02 09:40:00,13.540,-56.248,-58.433,173.126,20.030,17.098,19.259,25.934,25.139,
2004-06-02 09:45:00,13.668,-58.127,-59.236,177.237,20.208,17.132,19.255,25.961,25.148,
2004-06-02 09:50:00,13.796,-60.017,-60.041,181.358,20.385,17.165,19.238,26.004,25.157,
2004-06-02 09:55:00,13.924,-61.920,-60.849,185.485,20.562,17.198,19.220,26.061,25.165,
2004-06-02 10:00:00,14.050,-63.837,-61.660,189.616,20.740,17.232,19.190,26.124,25.172,
2004-06-02 10:05:00,14.194,-65.638,-61.689,193.749,20.931,17.273,19.167,26.190,25.178,
2004-06-02 10:10:00,14.334,-67.504,-61.749,197.882,21.126,17.316,19.134,26.249,25.185,
2004-06-02 10:15:00,14.471,-69.420,-61.829,202.011,21.325,17.359,19.100,26.294,25.191,
2004-06-02 10:20:00,14.606,-71.377,-61.926,206.136,21.526,17.403,19.057,26.332,25.197,
2004-06-02 10:25:00,14.737,-73.369,-62.037,210.252,21.729,17.447,19.013,26.364,25.204,
2004-06-02 10:30:00,14.866,-75.393,-62.159,214.358,21.934,17.493,18.961,26.392,25.210,
2004-06-02 10:35:00,14.991,-78.954,-62.911,229.149,22.259,17.561,18.951,26.431,25.218,
2004-06-02 10:40:00,15.114,-83.064,-63.942,244.097,22.629,17.633,18.932,26.476,25.228,
2004-06-02 10:45:00,15.234,-87.582,-65.161,259.190,23.031,17.705,18.905,26.523,25.240,
2004-06-02 10:50:00,15.352,-92.430,-66.530,274.420,23.457,17.783,18.870,26.572,25.253,
2004-06-02 10:55:00,15.466,-97.561,-68.027,289.774,23.904,17.861,18.828,26.622,25.267,
2004-06-02 11:00:00,15.578,-102.941,-69.637,305.243,24.368,17.943,18.774,26.671,25.283,
2004-06-02 11:05:00,15.974,-107.758,-70.966,320.815,24.865,18.044,18.733,26.711,25.290,
2004-06-02 11:10:00,16.365,-112.833,-72.428,336.479,25.382,18.253,18.778,26.743,25.290,
2004-06-02 11:15:00,16.751,-118.132,-74.002,352.223,25.916,18.471,18.827,26.776,25.294,
2004-06-02 11:20:00,17.131,-123.629,-75.679,368.037,26.464,18.727,18.896,26.809,25.301,
2004-06-02 11:25:00,17.506,-129.306,-77.450,383.909,27.026,18.991,18.964,26.842,25.311,
2004-06-02 11:30:00,17.876,-135.120,-79.298,399.635,27.597,19.295,19.071,26.873,25.325,
2004-06-02 11:35:00,18.241,-140.764,-81.092,413.209,28.154,19.588,19.150,26.904,25.342,
2004-06-02 11:40:00,18.600,-146.436,-82.901,426.785,28.712,19.909,19.242,26.935,25.361,
2004-06-02 11:45:00,18.954,-152.158,-84.743,440.353,29.272,20.235,19.334,26.965,25.382,
2004-06-02 11:50:00,19.303,-157.935,-86.622,453.902,29.836,20.586,19.433,26.994,25.405,
2004-06-02 11:55:00,19.647,-163.769,-88.539,467.422,30.403,20.941,19.533,27.023,25.430,
2004-06-02 12:00:00,19.986,-169.659,-90.493,480.904,30.973,21.318,19.638,27.052,25.456,
2004-06-02 12:05:00,20.118,-176.148,-93.880,494.337,31.518,21.679,19.722,27.089,25.494,
2004-06-02 12:10:00,20.248,-182.572,-97.235,507.710,32.057,22.059,19.809,27.132,25.541,
2004-06-02 12:15:00,20.378,-188.962,-100.581,521.014,32.592,22.443,19.896,27.173,25.587,
2004-06-02 12:20:00,20.506,-195.332,-103.924,534.239,33.123,22.842,19.984,27.212,25.632,
2004-06-02 12:25:00,20.632,-201.688,-107.268,547.373,33.652,23.245,20.071,27.249,25.676,
2004-06-02 12:30:00,20.758,-208.032,-110.614,560.408,34.179,23.663,20.160,27.283,25.719,
2004-06-02 12:35:00,20.882,-211.408,-112.674,552.746,34.476,23.951,20.204,27.306,25.758,
2004-06-02 12:40:00,21.006,-213.781,-114.149,544.912,34.693,24.230,20.245,27.322,25.794,
2004-06-02 12:45:00,21.128,-215.453,-115.266,536.912,34.855,24.502,20.285,27.332,25.827,
2004-06-02 12:50:00,21.248,-216.581,-116.109,528.754,34.973,24.751,20.318,27.337,25.857,
2004-06-02 12:55:00,21.368,-217.261,-116.728,520.444,35.057,24.994,20.351,27.339,25.885,
2004-06-02 13:00:00,21.486,-217.556,-117.156,511.989,35.112,25.217,20.378,27.337,25.910,
2004-06-02 13:05:00,21.754,-216.600,-118.264,503.395,35.140,25.446,20.414,27.332,25.934,
2004-06-02 13:10:00,22.019,-215.347,-119.226,494.670,35.146,25.657,20.448,27.324,25.957,
2004-06-02 13:15:00,22.281,-213.823,-120.055,485.820,35.131,25.863,20.481,27.315,25.978,
2004-06-02 13:20:00,22.541,-212.052,-120.762,476.853,35.097,26.053,20.513,27.305,25.999,
2004-06-02 13:25:00,22.798,-210.052,-121.357,467.775,35.046,26.238,20.545,27.294,26.018,
2004-06-02 13:30:00,23.052,-207.841,-121.849,458.594,34.978,26.408,20.576,27.283,26.036,
2004-06-02 13:35:00,23.303,-206.501,-122.705,456.706,34.975,26.637,20.621,27.274,26.055,
2004-06-02 13:40:00,23.552,-205.325,-123.678,454.700,34.987,26.860,20.667,27.267,26.073,
2004-06-02 13:45:00,23.798,-204.211,-124.688,452.577,35.003,27.081,20.714,27.262,26.092,
2004-06-02 13:50:00,24.042,-203.111,-125.708,450.340,35.021,27.301,20.762,27.260,26.111,
2004-06-02 13:55:00,24.282,-201.998,-126.722,447.988,35.037,27.519,20.809,27.261,26.129,
2004-06-02 14:00:00,24.520,-200.855,-127.723,445.525,35.051,27.735,20.859,27.266,26.148,
2004-06-02 14:05:00,24.514,-199.405,-128.021,442.950,35.075,27.938,20.890,27.275,26.168,
2004-06-02 14:10:00,24.508,-197.964,-128.331,440.267,35.101,28.136,20.919,27.288,26.191,
2004-06-02 14:15:00,24.501,-196.512,-128.637,437.476,35.125,28.332,20.949,27.303,26.216,
2004-06-02 14:20:00,24.495,-195.037,-128.932,434.579,35.148,28.522,20.975,27.322,26.245,
2004-06-02 14:25:00,24.488,-193.531,-129.212,431.579,35.168,28.708,21.001,27.342,26.277,
2004-06-02 14:30:00,24.481,-191.990,-129.474,428.476,35.185,28.889,21.025,27.364,26.314,
2004-06-02 14:35:00,24.474,-189.609,-129.352,419.455,35.134,29.057,21.012,27.384,26.353,
2004-06-02 14:40:00,24.467,-186.913,-129.030,410.188,35.057,29.159,21.017,27.405,26.396,
2004-06-02 14:45:00,24.460,-184.012,-128.585,400.893,34.960,29.258,21.023,27.426,26.441,
2004-06-02 14:50:00,24.452,-180.957,-128.045,391.577,34.849,29.333,21.025,27.446,26.489,
2004-06-02 14:55:00,24.445,-177.779,-127.426,382.245,34.725,29.404,21.028,27.465,26.521,
2004-06-02 15:00:00,24.437,-174.501,-126.739,372.904,34.590,29.442,21.027,27.483,26.557,
2004-06-02 15:05:00,24.379,-173.075,-126.000,363.562,34.419,29.247,21.015,27.500,26.596,
2004-06-02 15:10:00,24.320,-171.437,-125.139,354.223,34.230,29.017,20.998,27.515,26.630,
2004-06-02 15:15:00,24.261,-169.628,-124.191,344.895,34.027,28.796,20.982,27.529,26.643,
2004-06-02 15:20:00,24.202,-167.677,-123.172,335.583,33.813,28.525,20.961,27.541,26.651,
2004-06-02 15:25:00,24.142,-165.600,-122.093,326.294,33.588,28.358,20.940,27.552,26.666,
2004-06-02 15:30:00,24.083,-163.411,-120.962,317.034,33.355,28.245,20.915,27.560,26.684,
2004-06-02 15:35:00,24.023,-161.419,-119.921,310.012,33.139,28.152,20.895,27.565,26.705,
2004-06-02 15:40:00,23.963,-159.431,-118.900,302.992,32.924,28.066,20.872,27.566,26.727,
2004-06-02 15:45:00,23.903,-157.423,-117.876,295.977,32.707,27.979,20.850,27.563,26.748,
2004-06-02 15:50:00,23.843,-155.384,-116.843,288.972,32.489,27.895,20.826,27.557,26.753,
2004-06-02 15:55:00,23.782,-153.310,-115.799,281.982,32.268,27.810,20.801,27.548,26.744,
2004-06-02 16:00:00,23.722,-151.199,-114.743,275.010,32.045,27.653,20.776,27.536,26.723,
2004-06-02 16:05:00,23.793,-149.311,-113.362,268.061,31.820,27.446,20.764,27.493,26.661,
2004-06-02 16:10:00,23.863,-147.355,-111.974,261.138,31.593,27.221,20.753,27.453,26.607,
2004-06-02 16:15:00,23.934,-145.334,-110.580,254.246,31.366,27.119,20.742,27.415,26.564,
2004-06-02 16:20:00,24.004,-143.250,-109.183,247.389,31.136,27.007,20.733,27.381,26.527,
2004-06-02 16:25:00,24.074,-141.105,-107.782,240.570,30.906,26.895,20.724,27.351,26.495,
2004-06-02 16:30:00,24.143,-138.901,-106.380,233.795,30.676,26.790,20.716,27.324,26.467,
2004-06-02 16:35:00,24.212,-136.544,-104.938,226.387,30.437,26.677,20.707,27.299,26.443,
2004-06-02 16:40:00,24.281,-134.103,-103.480,219.047,30.196,26.566,20.698,27.277,26.421,
2004-06-02 16:45:00,24.350,-131.589,-102.016,211.778,29.953,26.455,20.690,27.256,26.402,
2004-06-02 16:50:00,24.418,-129.013,-100.551,204.585,29.709,26.344,20.682,27.238,26.385,
2004-06-02 16:55:00,24.486,-126.313,-99.060,197.025,29.461,26.202,20.674,27.220,26.370,
2004-06-02 17:00:00,24.554,-123.539,-97.563,189.555,29.211,26.015,20.667,27.203,26.357,
2004-06-02 17:05:00,24.455,-120.540,-96.951,182.190,28.950,25.822,20.638,27.151,26.308,
2004-06-02 17:10:00,24.355,-117.499,-96.317,174.935,28.686,25.616,20.606,27.096,26.259,
2004-06-02 17:15:00,24.255,-114.435,-95.672,167.792,28.420,25.415,20.575,27.044,26.212,
2004-06-02 17:20:00,24.154,-111.358,-95.022,160.766,28.152,25.207,20.539,26.994,26.168,
2004-06-02 17:25:00,24.052,-108.275,-94.369,153.860,27.882,25.004,20.504,26.946,26.127,
2004-06-02 17:30:00,23.950,-105.192,-93.717,147.076,27.613,24.798,20.465,26.901,26.088,
2004-06-02 17:35:00,23.847,-101.661,-92.887,137.348,27.309,24.573,20.420,26.856,26.052,
2004-06-02 17:40:00,23.744,-98.016,-91.993,127.908,26.996,24.360,20.390,26.813,26.017,
2004-06-02 17:45:00,23.640,-94.310,-91.070,118.724,26.677,24.182,20.341,26.769,25.983,
2004-06-02 17:50:00,23.535,-90.574,-90.135,109.807,26.355,24.005,20.291,26.724,25.952,
2004-06-02 17:55:00,23.430,-86.830,-89.198,101.160,26.031,23.829,20.242,26.678,25.922,
2004-06-02 18:00:00,23.324,-83.093,-88.265,92.788,25.708,23.657,20.189,26.631,25.893,
2004-06-02 18:05:00,23.132,-79.551,-86.975,84.694,25.388,23.482,20.131,26.584,25.865,
2004-06-02 18:10:00,22.938,-76.066,-85.705,76.880,25.070,23.309,20.069,26.536,25.838,
2004-06-02 18:15:00,22.743,-72.642,-84.455,69.349,24.755,23.138,20.008,26.488,25.812,
2004-06-02 18:20:00,22.547,-69.282,-83.229,62.105,24.443,22.968,19.944,26.441,25.787,
2004-06-02 18:25:00,22.349,-65.993,-82.027,55.149,24.135,22.799,19.881,26.394,25.762,
2004-06-02 18:30:00,22.151,-62.777,-80.852,48.484,23.830,22.632,19.815,26.347,25.737,
2004-06-02 18:35:00,21.950,-59.911,-79.814,43.986,23.551,22.483,19.755,26.302,25.714,
2004-06-02 18:40:00,21.749,-57.196,-78.846,39.668,23.281,22.329,19.693,26.258,25.691,
2004-06-02 18:45:00,21.546,-54.603,-77.929,35.529,23.020,22.173,19.632,26.216,25.669,
2004-06-02 18:50:00,21.342,-52.117,-77.054,31.570,22.766,22.021,19.571,26.176,25.647,
2004-06-02 18:55:00,21.136,-49.730,-76.220,27.794,22.518,21.873,19.509,26.138,25.627,
2004-06-02 19:00:00,20.930,-47.436,-75.422,24.201,22.276,21.735,19.447,26.102,25.607,
2004-06-02 19:05:00,20.665,-45.334,-75.017,20.790,22.034,21.596,19.377,26.037,25.557,
2004-06-02 19:10:00,20.397,-43.304,-74.631,17.564,21.795,21.464,19.306,25.973,25.508,
2004-06-02 19:15:00,20.125,-41.350,-74.270,14.524,21.559,21.334,19.235,25.912,25.461,
2004-06-02 19:20:00,19.849,-39.476,-73.934,11.670,21.328,21.207,19.162,25.854,25.415,
2004-06-02 19:25:00,19.570,-37.683,-73.625,9.004,21.101,21.080,19.090,25.799,25.372,
2004-06-02 19:30:00,19.287,-35.970,-73.344,6.527,20.878,20.954,19.016,25.746,25.331,
2004-06-02 19:35:00,19.000,-34.533,-73.173,5.696,20.677,20.845,18.947,25.697,25.292,
