cur_datetime,WallshadeT,WalllitT,RoofT,canTemp_K,rh_%,vcwg_canPress_Pa,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[19],PresProf_cur[19],
2004-06-01 18:50:00,297.147,299.293,293.115,292.374,77.795,100227.499,59.424,291.035,99815.028,291.072,100086.610,
2004-06-01 18:55:00,297.062,299.150,292.984,292.304,77.863,100227.451,60.988,291.022,99818.181,291.103,100086.558,
2004-06-01 19:00:00,296.982,299.014,292.848,292.440,77.163,100227.343,62.105,291.010,99821.333,291.159,100086.492,
2004-06-01 19:05:00,296.904,298.885,292.699,292.376,77.604,100227.297,61.143,290.981,99825.708,291.191,100086.442,
2004-06-01 19:10:00,296.832,298.764,292.560,292.510,76.893,100227.204,62.453,290.951,99830.083,291.237,100086.388,
2004-06-01 19:15:00,296.760,298.645,292.400,292.418,77.362,100227.166,61.185,290.921,99834.458,291.266,100086.340,
2004-06-01 19:20:00,296.691,298.532,292.229,292.522,77.021,100227.084,62.145,290.892,99838.833,291.307,100086.288,
2004-06-01 19:25:00,296.621,298.419,292.040,292.416,77.381,100227.054,60.716,290.862,99843.208,291.331,100086.242,
2004-06-01 19:30:00,296.551,298.310,291.848,292.496,76.989,100226.993,61.405,290.833,99847.583,291.360,100086.203,
2004-06-01 19:35:00,296.480,298.200,291.648,292.347,77.755,100227.002,59.478,290.803,99851.958,291.361,100086.180,
2004-06-01 19:40:00,296.415,298.100,291.454,292.544,76.961,100226.923,61.506,290.774,99856.333,291.390,100086.148,
2004-06-01 19:45:00,296.345,297.996,291.236,292.435,77.287,100226.913,60.033,290.744,99860.708,291.406,100086.123,
2004-06-01 19:50:00,296.283,297.902,291.003,292.587,76.507,100226.850,61.539,290.715,99865.083,291.432,100086.096,
2004-06-01 19:55:00,296.218,297.806,290.752,292.446,77.181,100226.863,58.325,290.685,99869.458,291.434,100086.083,
2004-06-01 20:00:00,296.157,297.716,290.489,292.537,76.519,100226.835,59.135,290.656,99873.833,291.439,100086.070,
2004-06-01 20:05:00,296.091,297.621,290.220,292.373,77.146,100226.891,57.214,290.624,99878.583,291.415,100086.087,
2004-06-01 20:10:00,296.029,297.532,290.007,292.435,76.846,100226.892,57.869,290.593,99883.333,291.405,100086.094,
2004-06-01 20:15:00,295.967,297.444,289.822,292.309,77.494,100226.927,56.383,290.561,99888.083,291.390,100086.100,
2004-06-01 20:20:00,295.909,297.361,289.645,292.405,77.160,100226.896,57.425,290.530,99892.833,291.401,100086.090,
2004-06-01 20:25:00,295.853,297.281,289.463,292.324,77.681,100226.894,56.450,290.498,99897.583,291.409,100086.075,
2004-06-01 20:30:00,295.801,297.207,289.271,292.444,77.303,100226.830,57.770,290.466,99902.333,291.441,100086.043,
2004-06-01 20:35:00,295.752,297.137,289.066,292.391,77.477,100226.788,57.108,290.435,99907.083,291.472,100086.002,
2004-06-01 20:40:00,295.708,297.073,288.843,292.531,76.902,100226.679,58.651,290.403,99911.833,291.531,100085.936,
2004-06-01 20:45:00,295.667,297.013,288.604,292.512,77.225,100226.574,58.381,290.372,99916.583,291.600,100085.849,
2004-06-01 20:50:00,295.630,296.957,288.345,292.689,76.778,100226.380,60.347,290.340,99921.333,291.710,100085.720,
2004-06-01 20:55:00,295.597,296.906,288.080,292.733,77.091,100226.152,49.198,290.308,99926.083,291.851,100085.543,
2004-06-01 21:00:00,295.568,296.861,287.812,292.950,76.802,100225.819,51.588,290.277,99930.833,292.030,100085.300,
2004-06-01 21:05:00,295.544,296.820,287.534,292.763,77.599,100226.332,49.368,290.169,99936.490,291.799,100085.721,
2004-06-01 21:10:00,295.529,296.790,287.294,292.482,78.018,100226.997,46.078,290.061,99942.147,291.376,100086.207,
2004-06-01 21:15:00,295.509,296.755,287.118,291.984,79.371,100227.610,40.281,289.953,99947.804,290.987,100086.602,
2004-06-01 21:20:00,295.473,296.703,287.018,291.804,79.469,100228.015,38.142,289.846,99953.461,290.730,100086.894,
2004-06-01 21:25:00,295.419,296.633,286.988,291.576,79.723,100228.354,35.450,289.738,99959.118,290.531,100087.134,
2004-06-01 21:30:00,295.358,296.559,287.024,291.528,79.385,100228.619,34.816,289.630,99964.775,290.367,100087.342,
2004-06-01 21:35:00,295.299,296.485,287.139,291.295,80.148,100228.914,32.065,289.522,99970.432,290.198,100087.542,
2004-06-01 21:40:00,295.242,296.414,287.340,292.126,76.180,100228.775,41.511,289.415,99976.089,290.254,100087.626,
2004-06-01 21:45:00,295.185,296.343,287.605,292.492,74.620,100228.737,45.631,289.307,99981.746,290.304,100087.714,
2004-06-01 21:50:00,295.176,296.323,287.978,292.714,73.817,100228.820,48.122,289.199,99987.403,290.267,100087.823,
2004-06-01 21:55:00,295.189,296.324,288.416,292.386,75.550,100229.053,27.814,289.091,99993.060,290.169,100087.955,
2004-06-01 22:00:00,295.206,296.329,288.668,292.249,76.061,100229.391,26.173,288.983,99998.717,289.917,100088.157,
2004-06-01 22:05:00,295.202,296.313,289.107,291.882,77.359,100229.599,21.896,288.934,100000.587,289.803,100088.263,
2004-06-01 22:10:00,295.183,296.282,289.428,291.936,76.723,100229.680,22.464,288.885,100002.458,289.749,100088.326,
2004-06-01 22:15:00,295.147,296.234,289.544,290.731,81.353,100230.230,8.596,288.836,100004.329,289.448,100088.513,
2004-06-01 22:20:00,295.111,296.188,289.572,289.966,84.005,100230.639,3.171,288.787,100006.200,289.198,100088.689,
2004-06-01 22:25:00,295.008,296.070,289.361,289.878,84.114,100230.764,3.171,288.738,100008.071,289.114,100088.773,
2004-06-01 22:30:00,294.883,295.933,289.135,290.158,82.216,100230.744,3.171,288.689,100009.942,289.107,100088.814,
2004-06-01 22:35:00,294.772,295.812,288.977,290.047,82.590,100230.823,3.171,288.640,100011.812,289.072,100088.865,
2004-06-01 22:40:00,294.697,295.729,288.882,290.201,81.745,100230.845,3.171,288.591,100013.683,289.050,100088.912,
2004-06-01 22:45:00,294.630,295.652,288.815,289.956,82.570,100230.981,3.171,288.542,100015.554,288.983,100088.978,
2004-06-01 22:50:00,294.576,295.590,288.770,290.051,81.833,100231.029,3.171,288.493,100017.425,288.946,100089.033,
2004-06-01 22:55:00,294.517,295.521,288.719,289.828,82.856,100231.162,1.735,288.444,100019.296,288.878,100089.102,
2004-06-01 23:00:00,294.465,295.461,288.675,289.930,81.889,100231.208,1.735,288.395,100021.167,288.842,100089.156,
2004-06-01 23:05:00,294.409,295.397,288.623,289.765,82.512,100231.241,1.735,288.386,100022.208,288.826,100089.151,
2004-06-01 23:10:00,294.357,295.337,288.541,289.917,81.698,100231.171,1.735,288.378,100023.250,288.858,100089.120,
2004-06-01 23:15:00,294.302,295.274,288.440,289.792,82.378,100231.173,1.735,288.370,100024.292,288.863,100089.099,
2004-06-01 23:20:00,294.254,295.218,288.341,289.954,81.643,100231.094,1.735,288.362,100025.333,288.900,100089.062,
2004-06-01 23:25:00,294.205,295.162,288.227,289.844,82.313,100231.083,1.735,288.353,100026.375,288.910,100089.034,
2004-06-01 23:30:00,294.162,295.112,288.111,290.010,81.602,100230.992,1.735,288.345,100027.417,288.954,100088.987,
2004-06-01 23:35:00,294.118,295.062,287.980,289.916,82.237,100230.963,1.735,288.337,100028.458,288.975,100088.947,
2004-06-01 23:40:00,294.079,295.016,287.841,290.090,81.524,100230.852,1.735,288.329,100029.500,289.030,100088.886,
2004-06-01 23:45:00,294.040,294.970,287.685,290.013,82.118,100230.797,1.735,288.320,100030.542,289.067,100088.827,
2004-06-01 23:50:00,294.005,294.929,287.515,290.200,81.404,100230.655,1.735,288.312,100031.583,289.140,100088.743,
2004-06-01 23:55:00,293.970,294.888,287.324,290.804,78.741,100230.355,0.479,288.304,100032.625,289.263,100088.633,
2004-06-02 00:00:00,293.938,294.851,287.113,291.434,76.157,100230.102,0.479,288.296,100033.667,289.341,100088.532,
2004-06-02 00:05:00,293.944,294.851,286.918,291.428,76.487,100230.096,0.479,288.237,100034.792,289.356,100088.540,
2004-06-02 00:10:00,293.970,294.873,286.874,291.552,76.099,100230.121,0.479,288.178,100035.917,289.352,100088.578,
2004-06-02 00:15:00,293.993,294.890,286.921,291.364,77.090,100230.248,0.479,288.119,100037.042,289.293,100088.651,
2004-06-02 00:20:00,294.008,294.899,287.000,291.416,76.849,100230.346,0.479,288.060,100038.167,289.230,100088.732,
2004-06-02 00:25:00,294.010,294.896,287.072,291.209,77.781,100230.497,0.479,288.001,100039.292,289.147,100088.821,
2004-06-02 00:30:00,294.006,294.886,287.122,291.276,77.394,100230.588,0.479,287.943,100040.417,289.088,100088.900,
2004-06-02 00:35:00,293.993,294.868,287.135,291.080,78.183,100230.724,0.479,287.884,100041.542,289.017,100088.983,
2004-06-02 00:40:00,293.978,294.847,287.137,291.170,77.585,100230.802,0.479,287.825,100042.667,288.966,100089.057,
2004-06-02 00:45:00,293.958,294.821,287.111,290.979,78.346,100230.933,0.479,287.766,100043.792,288.898,100089.137,
2004-06-02 00:50:00,293.939,294.796,287.087,291.081,77.707,100231.008,0.479,287.707,100044.917,288.847,100089.211,
2004-06-02 00:55:00,293.915,294.767,287.064,290.888,78.380,100231.138,0.239,287.649,100046.042,288.781,100089.290,
2004-06-02 01:00:00,293.894,294.741,287.098,291.000,77.581,100231.207,0.239,287.590,100047.167,288.734,100089.362,
2004-06-02 01:05:00,293.869,294.710,287.110,290.800,78.278,100231.371,0.239,287.559,100045.972,288.658,100089.472,
2004-06-02 01:10:00,293.847,294.684,287.126,290.912,77.485,100231.482,0.239,287.527,100044.778,288.586,100089.579,
2004-06-02 01:15:00,293.823,294.654,287.147,290.682,78.324,100231.654,0.239,287.496,100043.583,288.498,100089.686,
2004-06-02 01:20:00,293.801,294.627,287.181,290.782,77.494,100231.753,0.239,287.465,100042.389,288.431,100089.779,
2004-06-02 01:25:00,293.775,294.596,287.217,290.534,78.304,100231.909,0.239,287.434,100041.194,288.355,100089.869,
2004-06-02 01:30:00,293.751,294.567,287.263,290.637,77.438,100231.989,0.239,287.403,100040.000,288.301,100089.945,
2004-06-02 01:35:00,293.722,294.532,287.303,290.380,78.337,100232.133,0.239,287.371,100038.806,288.234,100090.023,
2004-06-02 01:40:00,293.696,294.501,287.350,290.491,77.505,100232.199,0.239,287.340,100037.611,288.189,100090.089,
2004-06-02 01:45:00,293.664,294.464,287.385,290.228,78.506,100232.335,0.239,287.309,100036.417,288.127,100090.160,
2004-06-02 01:50:00,293.636,294.431,287.426,290.349,77.687,100232.391,0.239,287.278,100035.222,288.089,100090.220,
2004-06-02 01:55:00,293.602,294.392,287.450,290.078,78.787,100232.523,0.060,287.247,100034.028,288.029,100090.286,
2004-06-02 02:00:00,293.573,294.358,287.482,290.212,77.825,100232.570,0.060,287.215,100032.833,287.994,100090.341,
2004-06-02 02:05:00,293.538,294.318,287.494,289.936,78.859,100232.692,0.060,287.151,100033.653,287.939,100090.398,
2004-06-02 02:10:00,293.506,294.280,287.485,290.070,77.966,100232.725,0.060,287.086,100034.472,287.913,100090.440,
2004-06-02 02:15:00,293.467,294.237,287.428,289.832,78.989,100232.833,0.060,287.022,100035.292,287.858,100090.491,
2004-06-02 02:20:00,293.432,294.197,287.370,290.012,78.050,100232.843,0.060,286.957,100036.111,287.838,100090.525,
2004-06-02 02:25:00,293.394,294.154,287.283,289.807,79.070,100232.923,0.060,286.893,100036.931,287.798,100090.561,
2004-06-02 02:30:00,293.362,294.118,287.204,290.029,78.070,100232.901,0.060,286.828,100037.750,287.793,100090.575,
2004-06-02 02:35:00,293.328,294.080,287.108,289.838,79.015,100232.945,0.060,286.764,100038.569,287.771,100090.585,
2004-06-02 02:40:00,293.301,294.050,287.022,290.089,77.825,100232.876,0.060,286.699,100039.389,287.788,100090.565,
2004-06-02 02:45:00,293.272,294.017,286.923,289.915,78.787,100232.856,0.060,286.634,100040.208,287.800,100090.525,
2004-06-02 02:50:00,293.251,293.992,286.831,290.202,77.606,100232.692,0.060,286.570,100041.028,287.864,100090.430,
2004-06-02 02:55:00,293.227,293.964,286.728,290.066,78.594,100232.524,0.060,286.505,100041.847,287.950,100090.269,
2004-06-02 03:00:00,293.212,293.945,286.629,290.415,77.394,100232.124,0.060,286.441,100042.667,288.125,100089.981,
2004-06-02 03:05:00,293.194,293.924,286.521,290.312,78.367,100232.000,0.060,286.420,100044.208,288.238,100089.882,
2004-06-02 03:10:00,293.188,293.914,286.425,290.635,77.250,100231.867,0.060,286.400,100045.750,288.321,100089.833,
2004-06-02 03:15:00,293.180,293.902,286.337,290.486,78.308,100231.867,0.060,286.379,100047.292,288.347,100089.824,
2004-06-02 03:20:00,293.180,293.899,286.287,290.737,77.340,100231.823,0.060,286.359,100048.833,288.361,100089.829,
2004-06-02 03:25:00,293.174,293.890,286.250,290.545,78.404,100231.870,0.060,286.339,100050.375,288.348,100089.845,
2004-06-02 03:30:00,293.173,293.885,286.218,290.756,77.486,100231.847,0.060,286.318,100051.917,288.346,100089.856,
2004-06-02 03:35:00,293.165,293.873,286.181,290.556,78.508,100231.897,0.060,286.298,100053.458,288.332,100089.872,
2004-06-02 03:40:00,293.159,293.864,286.144,290.759,77.575,100231.875,0.060,286.277,100055.000,288.330,100089.883,
2004-06-02 03:45:00,293.147,293.848,286.105,290.559,78.566,100231.925,0.060,286.257,100056.542,288.315,100089.898,
2004-06-02 03:50:00,293.139,293.837,286.069,290.755,77.644,100231.906,0.060,286.237,100058.083,288.313,100089.909,
2004-06-02 03:55:00,293.125,293.819,286.034,290.553,78.621,100231.958,0.239,286.216,100059.625,288.296,100089.925,
2004-06-02 04:00:00,293.115,293.805,286.002,290.743,77.719,100231.940,0.239,286.196,100061.167,288.294,100089.936,
2004-06-02 04:05:00,293.099,293.786,285.972,290.531,78.705,100232.070,0.239,286.229,100063.375,288.249,100090.021,
2004-06-02 04:10:00,293.088,293.771,285.947,290.692,77.833,100232.158,0.239,286.263,100065.583,288.191,100090.118,
2004-06-02 04:15:00,293.070,293.750,285.927,290.447,78.858,100232.321,0.239,286.296,100067.792,288.107,100090.216,
2004-06-02 04:20:00,293.056,293.732,285.915,290.584,77.988,100232.403,0.239,286.330,100070.000,288.039,100090.297,
2004-06-02 04:25:00,293.035,293.707,285.908,290.328,78.991,100232.538,0.239,286.363,100072.208,287.970,100090.367,
2004-06-02 04:30:00,293.017,293.685,285.904,290.474,78.031,100232.582,0.239,286.396,100074.417,287.927,100090.418,
2004-06-02 04:35:00,292.992,293.657,285.900,290.222,78.999,100232.684,0.239,286.430,100076.625,287.879,100090.462,
2004-06-02 04:40:00,292.971,293.632,285.899,290.378,77.997,100232.701,0.239,286.463,100078.833,287.853,100090.492,
2004-06-02 04:45:00,292.943,293.601,285.900,290.124,79.057,100232.785,0.239,286.497,100081.042,287.817,100090.520,
2004-06-02 04:50:00,292.920,293.575,285.906,290.286,78.136,100232.785,0.239,286.530,100083.250,287.801,100090.536,
2004-06-02 04:55:00,292.892,293.542,285.923,290.030,79.273,100232.856,1.615,286.564,100085.458,287.773,100090.553,
2004-06-02 05:00:00,292.868,293.515,285.950,290.207,78.298,100232.833,1.615,286.597,100087.667,287.774,100090.555,
2004-06-02 05:05:00,292.838,293.482,285.973,289.933,79.542,100233.012,1.615,286.629,100091.556,287.712,100090.668,
2004-06-02 05:10:00,292.821,293.476,286.141,290.086,78.737,100233.135,1.615,286.661,100095.444,287.641,100090.793,
2004-06-02 05:15:00,292.803,293.480,286.332,289.789,80.171,100233.337,1.615,286.692,100099.333,287.545,100090.918,
2004-06-02 05:20:00,292.793,293.501,286.519,289.043,82.997,100233.762,1.615,286.724,100103.222,287.346,100091.090,
2004-06-02 05:25:00,292.779,293.524,286.672,288.066,86.625,100234.184,1.615,286.756,100107.111,287.141,100091.251,
2004-06-02 05:30:00,292.721,293.506,286.693,288.133,85.463,100234.267,1.615,286.787,100111.000,287.079,100091.329,
2004-06-02 05:35:00,292.636,293.467,286.748,288.115,85.257,100234.354,1.615,286.819,100114.889,287.024,100091.402,
2004-06-02 05:40:00,292.565,293.445,286.891,288.303,84.231,100234.364,1.615,286.851,100118.778,287.012,100091.451,
2004-06-02 05:45:00,292.511,293.440,286.898,287.938,85.666,100234.530,1.615,286.882,100122.667,286.945,100091.520,
2004-06-02 05:50:00,292.478,293.456,287.452,288.069,84.943,100234.551,1.615,286.914,100126.556,286.932,100091.562,
2004-06-02 05:55:00,292.436,293.461,288.009,287.782,86.376,100234.682,5.623,286.946,100130.444,286.881,100091.621,
2004-06-02 06:00:00,292.409,293.480,288.402,288.183,84.192,100234.576,5.623,286.977,100134.333,286.942,100091.623,
2004-06-02 06:05:00,292.377,293.493,288.672,287.972,85.140,100234.696,5.623,287.063,100135.264,286.901,100091.691,
2004-06-02 06:10:00,292.378,293.568,289.137,288.404,82.767,100234.595,5.623,287.148,100136.194,286.966,100091.705,
2004-06-02 06:15:00,292.381,293.662,289.557,288.230,83.470,100234.654,5.623,287.233,100137.125,286.975,100091.740,
2004-06-02 06:20:00,292.411,293.797,290.031,288.742,80.820,100234.507,5.623,287.318,100138.056,287.073,100091.729,
2004-06-02 06:25:00,292.442,293.938,290.413,288.488,81.903,100234.563,5.623,287.404,100138.986,287.092,100091.751,
2004-06-02 06:30:00,292.498,294.111,290.847,289.024,79.597,100234.410,5.623,287.489,100139.917,287.189,100091.735,
2004-06-02 06:35:00,292.547,294.271,291.171,288.711,81.313,100234.477,5.623,287.574,100140.847,287.201,100091.757,
2004-06-02 06:40:00,292.618,294.447,291.572,289.269,79.036,100234.323,5.623,287.659,100141.778,287.296,100091.739,
2004-06-02 06:45:00,292.678,294.599,291.854,288.903,80.730,100234.403,5.623,287.745,100142.708,287.298,100091.763,
2004-06-02 06:50:00,292.758,294.764,292.239,289.494,78.292,100234.242,5.623,287.830,100143.639,287.394,100091.742,
2004-06-02 06:55:00,292.824,294.903,292.491,289.083,79.879,100234.332,5.982,287.915,100144.569,287.390,100091.767,
2004-06-02 07:00:00,292.910,295.055,292.872,289.717,77.544,100234.157,5.982,288.000,100145.500,287.492,100091.742,
2004-06-02 07:05:00,292.983,295.180,293.096,289.251,79.209,100234.282,5.982,288.033,100147.153,287.470,100091.785,
2004-06-02 07:10:00,293.073,295.313,293.426,289.938,76.449,100234.114,8.626,288.066,100148.806,287.567,100091.775,
2004-06-02 07:15:00,293.146,295.413,293.508,289.406,78.335,100234.254,5.982,288.099,100150.458,287.538,100091.821,
2004-06-02 07:20:00,293.238,295.524,293.777,290.121,75.641,100234.095,11.739,288.131,100152.111,287.620,100091.815,
2004-06-02 07:25:00,293.312,295.602,293.798,289.502,77.812,100234.264,5.982,288.164,100153.764,287.572,100091.868,
2004-06-02 07:30:00,293.404,295.693,294.032,290.260,74.792,100234.111,14.069,288.197,100155.417,287.641,100091.868,
2004-06-02 07:35:00,293.476,295.750,294.007,289.557,76.963,100234.304,6.250,288.230,100157.069,287.579,100091.927,
2004-06-02 07:40:00,293.568,295.821,294.243,290.396,73.867,100234.133,16.092,288.262,100158.722,287.652,100091.923,
2004-06-02 07:45:00,293.637,295.858,294.182,289.592,76.507,100234.354,6.993,288.295,100160.375,287.576,100091.987,
2004-06-02 07:50:00,293.729,295.912,294.443,290.534,73.217,100234.153,17.901,288.328,100162.028,287.662,100091.975,
2004-06-02 07:55:00,293.796,295.930,294.329,289.612,75.951,100234.411,5.743,288.361,100163.681,287.564,100092.049,
2004-06-02 08:00:00,293.889,295.968,294.640,290.679,72.080,100234.173,5.743,288.393,100165.333,287.668,100092.027,
2004-06-02 08:05:00,293.955,295.958,294.447,289.582,75.483,100234.511,5.743,288.431,100168.542,287.509,100092.126,
2004-06-02 08:10:00,294.043,295.958,294.799,290.839,71.209,100234.187,5.743,288.468,100171.750,287.669,100092.071,
2004-06-02 08:15:00,294.092,295.900,294.492,289.562,74.910,100234.600,5.743,288.505,100174.958,287.458,100092.195,
2004-06-02 08:20:00,294.173,295.861,295.102,291.105,69.932,100234.149,6.571,288.542,100178.167,287.707,100092.098,
2004-06-02 08:25:00,294.212,295.764,294.591,289.591,74.622,100234.650,5.743,288.580,100181.375,287.440,100092.247,
2004-06-02 08:30:00,294.294,295.732,295.483,291.394,68.775,100234.081,11.193,288.617,100184.583,287.771,100092.108,
