cur_datetime,canTemp,sensWaste,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[3.0],TempProf_cur[15.8],TempProf_cur[22.9],TempProf_cur[27.8],TempProf_cur[32.9],PresProf_cur[3.0],PresProf_cur[15.8],PresProf_cur[22.9],PresProf_cur[27.8],PresProf_cur[32.9],
2002-06-10 15:15:00,289.855,0.000,288.700,98082.500,290.036,289.106,288.663,288.413,288.189,97938.144,97787.975,97706.960,97649.056,97591.128,
2002-06-10 15:20:00,290.549,0.000,288.617,98083.333,291.080,289.205,288.682,288.399,288.150,97937.928,97787.981,97706.981,97649.076,97591.143,
2002-06-10 15:25:00,289.699,0.000,288.533,98084.167,289.883,288.947,288.512,288.269,288.050,97938.366,97788.115,97707.057,97649.122,97591.166,
2002-06-10 15:30:00,290.368,0.000,288.450,98085.000,290.891,289.042,288.531,288.255,288.013,97938.158,97788.121,97707.076,97649.142,97591.181,
2002-06-10 15:35:00,289.546,0.000,288.367,98085.833,289.734,288.792,288.366,288.127,287.915,97938.584,97788.252,97707.151,97649.187,97591.203,
2002-06-10 15:40:00,290.192,0.000,288.283,98086.667,290.708,288.880,288.380,288.111,287.876,97938.386,97788.260,97707.171,97649.208,97591.218,
2002-06-10 15:45:00,289.398,0.000,288.200,98087.500,289.589,288.640,288.221,287.988,287.781,97938.798,97788.386,97707.244,97649.252,97591.240,
2002-06-10 15:50:00,290.027,0.000,288.117,98088.333,290.537,288.724,288.233,287.971,287.742,97938.606,97788.396,97707.265,97649.272,97591.255,
2002-06-10 15:55:00,289.250,0.000,288.033,98089.167,289.445,288.490,288.078,287.850,287.648,97939.009,97788.520,97707.336,97649.316,97591.277,
2002-06-10 16:00:00,289.864,0.000,287.950,98090.000,290.370,288.568,288.087,287.831,287.609,97938.825,97788.531,97707.358,97649.336,97591.291,
2002-06-10 16:05:00,289.168,0.000,288.000,98090.000,289.360,288.423,288.029,287.816,287.631,97939.082,97788.551,97707.351,97649.322,97591.278,
2002-06-10 16:10:00,289.838,0.000,288.050,98090.000,290.324,288.600,288.152,287.918,287.718,97938.744,97788.447,97707.287,97649.281,97591.256,
2002-06-10 16:15:00,289.187,0.000,288.100,98090.000,289.371,288.483,288.120,287.925,287.755,97938.964,97788.448,97707.270,97649.261,97591.240,
2002-06-10 16:20:00,289.818,0.000,288.150,98090.000,290.275,288.650,288.236,288.022,287.839,97938.644,97788.348,97707.208,97649.221,97591.219,
2002-06-10 16:25:00,289.203,0.000,288.200,98090.000,289.377,288.540,288.207,288.030,287.877,97938.850,97788.348,97707.190,97649.201,97591.203,
2002-06-10 16:30:00,289.788,0.000,288.250,98090.000,290.213,288.696,288.318,288.124,287.960,97938.549,97788.252,97707.130,97649.161,97591.181,
2002-06-10 16:35:00,289.211,0.000,288.300,98090.000,289.374,288.596,288.295,288.135,287.999,97938.739,97788.247,97707.110,97649.140,97591.166,
2002-06-10 16:40:00,289.755,0.000,288.350,98090.000,290.147,288.743,288.401,288.227,288.081,97938.454,97788.154,97707.051,97649.101,97591.144,
2002-06-10 16:45:00,289.214,0.000,288.400,98090.000,289.362,288.649,288.381,288.241,288.122,97938.630,97788.147,97707.030,97649.080,97591.128,
2002-06-10 16:50:00,289.709,0.000,288.450,98090.000,290.065,288.787,288.483,288.330,288.203,97938.365,97788.057,97706.972,97649.041,97591.106,
2002-06-10 16:55:00,289.204,0.000,288.500,98090.000,289.337,288.699,288.467,288.347,288.245,97938.527,97788.047,97706.949,97649.018,97591.090,
2002-06-10 17:00:00,289.649,0.000,288.550,98090.000,289.964,288.826,288.564,288.434,288.325,97938.281,97787.960,97706.893,97648.980,97591.068,
2002-06-10 17:05:00,289.165,0.000,288.533,98093.333,289.280,288.726,288.531,288.430,288.346,97938.460,97787.969,97706.885,97648.969,97591.059,
2002-06-10 17:10:00,289.630,0.000,288.517,98096.667,289.918,288.861,288.621,288.503,288.405,97938.215,97787.895,97706.841,97648.941,97591.044,
2002-06-10 17:15:00,289.248,0.000,288.500,98100.000,289.357,288.812,288.615,288.516,288.433,97938.332,97787.886,97706.825,97648.926,97591.034,
2002-06-10 17:20:00,289.720,0.000,288.483,98103.333,290.002,288.959,288.713,288.593,288.494,97938.078,97787.807,97706.780,97648.898,97591.019,
2002-06-10 17:25:00,289.334,0.000,288.467,98106.667,289.440,288.905,288.706,288.604,288.520,97938.200,97787.800,97706.766,97648.885,97591.010,
2002-06-10 17:30:00,289.765,0.000,288.450,98110.000,290.034,289.034,288.791,288.670,288.571,97937.975,97787.733,97706.727,97648.861,97590.998,
2002-06-10 17:35:00,289.208,0.000,288.433,98113.333,289.304,288.853,288.696,288.614,288.543,97938.253,97787.796,97706.753,97648.872,97591.001,
2002-06-10 17:40:00,289.512,0.000,288.417,98116.667,289.749,288.891,288.711,288.622,288.549,97938.141,97787.785,97706.749,97648.870,97591.000,
2002-06-10 17:45:00,289.184,0.000,288.400,98120.000,289.276,288.823,288.674,288.599,288.537,97938.279,97787.810,97706.759,97648.875,97591.001,
2002-06-10 17:50:00,289.603,0.000,288.383,98123.333,289.862,288.920,288.725,288.631,288.554,97938.094,97787.774,97706.744,97648.868,97590.999,
2002-06-10 17:55:00,289.236,0.000,288.367,98126.667,289.335,288.850,288.690,288.609,288.543,97938.245,97787.799,97706.755,97648.873,97591.000,
2002-06-10 18:00:00,289.560,0.000,288.350,98130.000,289.802,288.914,288.722,288.629,288.552,97938.112,97787.777,97706.746,97648.869,97590.999,
2002-06-10 18:05:00,289.183,0.000,288.317,98131.667,289.278,288.815,288.662,288.584,288.518,97938.296,97787.825,97706.772,97648.884,97591.007,
2002-06-10 18:10:00,289.451,0.000,288.283,98133.333,289.676,288.848,288.669,288.580,288.506,97938.210,97787.826,97706.778,97648.891,97591.012,
2002-06-10 18:15:00,289.109,0.000,288.250,98135.000,289.204,288.751,288.607,288.533,288.472,97938.383,97787.874,97706.804,97648.906,97591.019,
2002-06-10 18:20:00,289.393,0.000,288.217,98136.667,289.619,288.792,288.618,288.532,288.462,97938.287,97787.872,97706.809,97648.912,97591.024,
2002-06-10 18:25:00,289.071,0.000,288.183,98138.333,289.171,288.705,288.562,288.491,288.431,97938.446,97787.915,97706.833,97648.926,97591.031,
2002-06-10 18:30:00,289.353,0.000,288.150,98140.000,289.583,288.745,288.574,288.491,288.422,97938.350,97787.912,97706.837,97648.931,97591.035,
2002-06-10 18:35:00,289.036,0.000,288.117,98141.667,289.141,288.661,288.521,288.451,288.392,97938.505,97787.954,97706.859,97648.945,97591.041,
2002-06-10 18:40:00,289.311,0.000,288.083,98143.333,289.544,288.699,288.532,288.451,288.384,97938.411,97787.951,97706.863,97648.949,97591.045,
2002-06-10 18:45:00,289.017,0.000,288.050,98145.000,289.125,288.638,288.503,288.436,288.381,97938.531,97787.968,97706.868,97648.950,97591.044,
2002-06-10 18:50:00,289.277,0.000,288.017,98146.667,289.512,288.670,288.511,288.434,288.370,97938.447,97787.968,97706.873,97648.956,97591.048,
2002-06-10 18:55:00,288.959,0.000,287.983,98148.333,289.071,288.582,288.456,288.393,288.340,97938.604,97788.011,97706.896,97648.969,97591.055,
2002-06-10 19:00:00,289.213,0.000,287.950,98150.000,289.450,288.610,288.462,288.390,288.331,97938.523,97788.011,97706.901,97648.974,97591.058,
2002-06-10 19:05:00,288.893,0.000,287.850,98151.667,289.009,288.513,288.393,288.332,288.281,97938.700,97788.070,97706.937,97648.998,97591.071,
2002-06-10 19:10:00,289.128,0.000,287.750,98153.333,289.370,288.520,288.377,288.307,288.249,97938.651,97788.092,97706.957,97649.013,97591.081,
2002-06-10 19:15:00,288.807,0.000,287.650,98155.000,288.926,288.426,288.313,288.256,288.208,97938.820,97788.144,97706.988,97649.033,97591.091,
2002-06-10 19:20:00,289.046,0.000,287.550,98156.667,289.288,288.446,288.311,288.246,288.192,97938.753,97788.152,97706.998,97649.041,97591.097,
2002-06-10 19:25:00,288.748,0.000,287.450,98158.333,288.868,288.374,288.268,288.215,288.171,97938.891,97788.185,97707.015,97649.050,97591.101,
2002-06-10 19:30:00,289.002,0.000,287.350,98160.000,289.242,288.414,288.288,288.228,288.178,97938.792,97788.170,97707.008,97649.047,97591.100,
2002-06-10 19:35:00,288.734,0.000,287.250,98161.667,288.852,288.370,288.273,288.226,288.187,97938.887,97788.175,97707.005,97649.042,97591.096,
2002-06-10 19:40:00,289.008,0.000,287.150,98163.333,289.242,288.441,288.326,288.272,288.229,97938.743,97788.127,97706.975,97649.022,97591.084,
2002-06-10 19:45:00,288.782,0.000,287.050,98165.000,288.895,288.438,288.353,288.313,288.281,97938.775,97788.090,97706.942,97648.996,97591.068,
2002-06-10 19:50:00,289.089,0.000,286.950,98166.667,289.311,288.556,288.456,288.411,288.377,97938.561,97787.993,97706.875,97648.950,97591.041,
2002-06-10 19:55:00,289.196,0.000,286.850,98168.333,289.344,288.662,288.557,288.517,288.492,97938.382,97787.887,97706.797,97648.893,97591.006,
2002-06-10 20:00:00,289.890,0.000,286.750,98170.000,290.316,288.823,288.693,288.657,288.645,97937.993,97787.743,97706.694,97648.817,97590.959,
2002-06-10 20:05:00,289.732,0.000,286.508,98173.333,289.995,288.879,288.723,288.648,288.577,97938.043,97787.774,97706.738,97648.863,97590.999,
2002-06-10 20:10:00,289.927,0.000,286.267,98176.667,290.311,288.873,288.652,288.516,288.376,97938.122,97787.904,97706.857,97648.963,97591.065,
2002-06-10 20:15:00,289.588,0.000,286.025,98180.000,289.867,288.671,288.420,288.262,288.116,97938.490,97788.136,97707.029,97649.085,97591.135,
2002-06-10 20:20:00,289.602,0.000,285.783,98183.333,290.046,288.412,288.150,288.000,287.866,97938.799,97788.386,97707.203,97649.206,97591.204,
2002-06-10 20:25:00,289.144,0.000,285.542,98186.667,289.473,288.127,287.885,287.746,287.621,97939.239,97788.634,97707.374,97649.324,97591.272,
2002-06-10 20:30:00,289.200,0.000,285.300,98190.000,289.695,287.913,287.655,287.513,287.387,97939.502,97788.858,97707.534,97649.437,97591.338,
2002-06-10 20:35:00,288.766,0.000,285.058,98193.333,289.121,287.674,287.421,287.279,287.153,97939.902,97789.086,97707.696,97649.551,97591.405,
2002-06-10 20:40:00,288.895,0.000,284.817,98196.667,289.434,287.485,287.207,287.057,286.925,97940.125,97789.300,97707.851,97649.663,97591.470,
2002-06-10 20:45:00,288.457,0.000,284.575,98200.000,288.848,287.250,286.976,286.826,286.693,97940.523,97789.526,97708.011,97649.776,97591.536,
2002-06-10 20:50:00,288.604,0.000,284.333,98203.333,289.187,287.061,286.763,286.605,286.467,97940.740,97789.739,97708.167,97649.887,97591.602,
2002-06-10 20:55:00,288.150,0.000,284.092,98206.667,288.578,286.824,286.531,286.373,286.235,97941.145,97789.966,97708.327,97650.000,97591.668,
2002-06-10 21:00:00,288.309,0.000,283.850,98210.000,288.934,286.636,286.318,286.153,286.009,97941.359,97790.180,97708.483,97650.111,97591.733,
2002-06-10 21:05:00,287.839,0.000,283.792,98210.833,288.302,286.400,286.090,285.926,285.783,97941.765,97790.403,97708.640,97650.222,97591.798,
2002-06-10 21:10:00,288.018,0.000,283.733,98211.667,288.685,286.226,285.896,285.728,285.583,97941.949,97790.595,97708.779,97650.320,97591.855,
2002-06-10 21:15:00,287.526,0.000,283.675,98212.500,288.014,286.018,285.701,285.538,285.397,97942.323,97790.783,97708.909,97650.412,97591.908,
2002-06-10 21:20:00,287.715,0.000,283.617,98213.333,288.406,285.886,285.548,285.378,285.235,97942.459,97790.938,97709.022,97650.492,97591.955,
2002-06-10 21:25:00,287.208,0.000,283.558,98214.167,287.708,285.706,285.385,285.221,285.080,97942.805,97791.095,97709.131,97650.568,97591.999,
2002-06-10 21:30:00,287.419,0.000,283.500,98215.000,288.123,285.601,285.260,285.088,284.944,97942.903,97791.223,97709.225,97650.636,97592.039,
2002-06-10 21:35:00,286.902,0.004,283.442,98215.833,287.405,285.434,285.116,284.950,284.809,97943.232,97791.363,97709.321,97650.702,97592.077,
2002-06-10 21:40:00,287.138,0.009,283.383,98216.667,287.851,285.348,285.008,284.836,284.690,97943.301,97791.473,97709.403,97650.761,97592.112,
2002-06-10 21:45:00,286.613,0.019,283.325,98217.500,287.116,285.187,284.875,284.711,284.570,97943.619,97791.601,97709.489,97650.821,97592.146,
2002-06-10 21:50:00,286.876,0.015,283.267,98218.333,287.595,285.115,284.781,284.610,284.464,97943.664,97791.699,97709.562,97650.873,97592.178,
2002-06-10 21:55:00,286.346,0.039,283.208,98219.167,286.846,284.960,284.656,284.493,284.353,97943.974,97791.818,97709.641,97650.928,97592.209,
2002-06-10 22:00:00,286.636,0.078,283.150,98220.000,287.359,284.901,284.573,284.403,284.258,97943.997,97791.905,97709.707,97650.976,97592.238,
2002-06-10 22:05:00,286.102,0.143,283.150,98220.833,286.597,284.757,284.463,284.306,284.170,97944.286,97792.005,97709.771,97651.019,97592.261,
2002-06-10 22:10:00,286.435,0.147,283.150,98221.667,287.160,284.727,284.410,284.246,284.106,97944.258,97792.062,97709.815,97651.051,97592.280,
2002-06-10 22:15:00,285.911,0.202,283.150,98222.500,286.401,284.602,284.320,284.168,284.036,97944.522,97792.143,97709.866,97651.085,97592.299,
2002-06-10 22:20:00,286.284,0.171,283.150,98223.333,287.012,284.593,284.283,284.122,283.985,97944.462,97792.185,97709.901,97651.111,97592.315,
2002-06-10 22:25:00,285.759,0.228,283.150,98224.167,286.244,284.477,284.203,284.054,283.925,97944.714,97792.258,97709.946,97651.140,97592.331,
2002-06-10 22:30:00,285.248,0.299,283.150,98225.000,285.729,284.245,284.043,283.932,283.836,97945.090,97792.384,97710.016,97651.182,97592.351,
2002-06-10 22:35:00,284.404,0.426,283.150,98225.833,284.579,283.958,283.851,283.792,283.739,97945.570,97792.532,97710.096,97651.227,97592.372,
2002-06-10 22:40:00,284.576,0.414,283.150,98226.667,284.844,283.942,283.815,283.751,283.698,97945.557,97792.570,97710.125,97651.248,97592.384,
2002-06-10 22:45:00,284.445,0.449,283.150,98227.500,284.666,283.880,283.762,283.703,283.654,97945.657,97792.618,97710.157,97651.269,97592.396,
2002-06-10 22:50:00,284.716,0.423,283.150,98228.333,285.052,283.919,283.765,283.691,283.630,97945.570,97792.626,97710.170,97651.282,97592.405,
2002-06-10 22:55:00,284.449,0.482,283.150,98229.167,284.680,283.842,283.710,283.645,283.590,97945.719,97792.675,97710.201,97651.302,97592.415,
2002-06-10 23:00:00,284.655,0.570,283.150,98230.000,284.989,283.861,283.706,283.629,283.567,97945.663,97792.688,97710.215,97651.314,97592.424,
2002-06-10 23:05:00,284.376,0.698,283.167,98229.167,284.598,283.796,283.670,283.608,283.556,97945.790,97792.712,97710.226,97651.318,97592.425,
2002-06-10 23:10:00,284.614,0.663,283.183,98228.333,284.937,283.847,283.698,283.625,283.566,97945.685,97792.693,97710.217,97651.314,97592.423,
2002-06-10 23:15:00,284.357,0.724,283.200,98227.500,284.572,283.793,283.671,283.609,283.558,97945.797,97792.711,97710.224,97651.317,97592.424,
2002-06-10 23:20:00,284.609,0.686,283.217,98226.667,284.929,283.848,283.700,283.628,283.568,97945.684,97792.690,97710.215,97651.313,97592.422,
2002-06-10 23:25:00,284.348,0.769,283.233,98225.833,284.560,283.793,283.672,283.611,283.561,97945.798,97792.709,97710.222,97651.316,97592.423,
2002-06-10 23:30:00,284.604,0.723,283.250,98225.000,284.923,283.848,283.702,283.630,283.571,97945.684,97792.688,97710.213,97651.311,97592.421,
2002-06-10 23:35:00,284.342,0.804,283.267,98224.167,284.550,283.794,283.674,283.614,283.564,97945.797,97792.707,97710.220,97651.314,97592.422,
2002-06-10 23:40:00,284.602,0.750,283.283,98223.333,284.919,283.850,283.704,283.634,283.575,97945.681,97792.685,97710.210,97651.309,97592.420,
2002-06-10 23:45:00,284.339,0.829,283.300,98222.500,284.546,283.796,283.677,283.618,283.568,97945.794,97792.703,97710.217,97651.312,97592.421,
2002-06-10 23:50:00,284.603,0.773,283.317,98221.667,284.919,283.854,283.708,283.638,283.580,97945.676,97792.680,97710.207,97651.307,97592.419,
2002-06-10 23:55:00,284.339,0.851,283.333,98220.833,284.544,283.800,283.682,283.622,283.573,97945.788,97792.698,97710.214,97651.310,97592.419,
2002-06-11 00:00:00,284.605,0.841,283.350,98220.000,284.921,283.858,283.713,283.643,283.585,97945.669,97792.675,97710.203,97651.304,97592.417,
2002-06-11 00:05:00,284.345,0.932,283.350,98219.167,284.548,283.808,283.691,283.633,283.584,97945.774,97792.688,97710.206,97651.304,97592.416,
2002-06-11 00:10:00,284.614,0.875,283.350,98218.333,284.927,283.871,283.727,283.658,283.600,97945.649,97792.661,97710.193,97651.296,97592.413,
2002-06-11 00:15:00,284.351,0.953,283.350,98217.500,284.552,283.821,283.705,283.647,283.598,97945.756,97792.674,97710.196,97651.297,97592.412,
2002-06-11 00:20:00,284.622,0.894,283.350,98216.667,284.934,283.883,283.740,283.671,283.614,97945.630,97792.647,97710.183,97651.289,97592.409,
2002-06-11 00:25:00,284.358,0.972,283.350,98215.833,284.556,283.832,283.717,283.660,283.612,97945.739,97792.662,97710.187,97651.290,97592.408,
2002-06-11 00:30:00,284.628,0.912,283.350,98215.000,284.939,283.893,283.752,283.684,283.628,97945.613,97792.635,97710.173,97651.283,97592.405,
2002-06-11 00:35:00,284.364,0.990,283.350,98214.167,284.561,283.843,283.729,283.673,283.625,97945.721,97792.649,97710.178,97651.283,97592.404,
2002-06-11 00:40:00,284.635,0.930,283.350,98213.333,284.944,283.904,283.764,283.697,283.641,97945.597,97792.622,97710.164,97651.276,97592.401,
2002-06-11 00:45:00,284.371,1.011,283.350,98212.500,284.565,283.854,283.742,283.685,283.639,97945.704,97792.636,97710.168,97651.277,97592.400,
2002-06-11 00:50:00,284.641,0.950,283.350,98211.667,284.949,283.914,283.776,283.709,283.655,97945.580,97792.609,97710.155,97651.269,97592.396,
2002-06-11 00:55:00,284.378,1.042,283.350,98210.833,284.571,283.865,283.754,283.699,283.652,97945.687,97792.623,97710.159,97651.270,97592.396,
2002-06-11 01:00:00,284.647,1.006,283.350,98210.000,284.954,283.925,283.789,283.723,283.669,97945.562,97792.596,97710.145,97651.262,97592.392,
2002-06-11 01:05:00,284.368,1.116,283.333,98208.333,284.561,283.855,283.743,283.687,283.639,97945.704,97792.635,97710.168,97651.277,97592.400,
2002-06-11 01:10:00,284.612,1.060,283.317,98206.667,284.919,283.886,283.748,283.680,283.625,97945.625,97792.639,97710.176,97651.284,97592.405,
2002-06-11 01:15:00,284.322,1.162,283.300,98205.000,284.516,283.807,283.696,283.640,283.592,97945.776,97792.682,97710.201,97651.300,97592.413,
2002-06-11 01:20:00,284.563,1.107,283.283,98203.333,284.870,283.838,283.701,283.634,283.578,97945.698,97792.685,97710.209,97651.307,97592.419,
2002-06-11 01:25:00,284.278,1.207,283.267,98201.667,284.472,283.762,283.651,283.594,283.547,97945.846,97792.727,97710.233,97651.322,97592.427,
2002-06-11 01:30:00,284.521,1.151,283.250,98200.000,284.829,283.794,283.656,283.589,283.534,97945.765,97792.730,97710.240,97651.330,97592.432,
2002-06-11 01:35:00,284.237,1.251,283.233,98198.333,284.432,283.719,283.606,283.550,283.503,97945.913,97792.772,97710.264,97651.345,97592.440,
2002-06-11 01:40:00,284.479,1.195,283.217,98196.667,284.787,283.750,283.612,283.545,283.489,97945.833,97792.774,97710.272,97651.352,97592.445,
2002-06-11 01:45:00,284.194,1.295,283.200,98195.000,284.390,283.675,283.563,283.506,283.458,97945.980,97792.816,97710.296,97651.367,97592.453,
2002-06-11 01:50:00,284.436,1.239,283.183,98193.333,284.745,283.707,283.568,283.501,283.445,97945.900,97792.818,97710.303,97651.374,97592.458,
2002-06-11 01:55:00,284.152,1.339,283.167,98191.667,284.349,283.632,283.519,283.462,283.414,97946.047,97792.860,97710.327,97651.389,97592.465,
2002-06-11 02:00:00,284.394,1.294,283.150,98190.000,284.704,283.664,283.525,283.457,283.401,97945.966,97792.862,97710.334,97651.396,97592.471,
2002-06-11 02:05:00,284.120,1.389,283.150,98189.167,284.317,283.601,283.489,283.432,283.386,97946.093,97792.889,97710.347,97651.403,97592.473,
