Date,Urban_MNP_19m_5min_tdb_c,Rural_MNP_1p2m_5min_tdb_c,Rural_MNP_1p2m_5min_Sta_pa,Bypass_Direct,Bypass_Real_P0,Bypass_RealEPW,, TempProf_cur[19],DrWangBypass_C
6/1/2004 23:35,15.398,15.232,100018,16.03180982,16.11506354,16.09686555,,288.969,15.819
6/1/2004 23:40,15.376,15.206,100028,16.07960901,16.16282742,16.14462643,,289.022,15.872
6/1/2004 23:45,15.36,15.218,100024,16.11729305,16.2004713,16.18226794,,289.06,15.91
6/1/2004 23:50,15.348,15.188,100030,16.17859679,16.2617257,16.24351849,,289.132,15.982
6/1/2004 23:55,15.336,15.156,100030,16.23778768,16.32085782,16.30264689,,289.195,16.045
6/2/2004 0:00,15.278,15.156,100024,16.32847448,16.41147056,16.39159812,,289.297,16.147
6/2/2004 0:05,15.362,15.16,100028,16.29727735,16.38031127,16.36044097,,289.361,16.211
6/2/2004 0:10,15.422,15.16,100028,16.23183687,16.31492337,16.29505756,,289.359,16.209
6/2/2004 0:15,15.452,15.198,100030,16.14345075,16.22659162,16.20673187,,289.299,16.149
6/2/2004 0:20,15.466,15.186,100034,16.07803069,16.16122255,16.14136729,,289.242,16.092
6/2/2004 0:25,15.474,15.164,100034,16.0047547,16.0879975,16.06814727,,289.161,16.011
6/2/2004 0:30,15.488,15.172,100040,15.94719544,16.03048739,16.0106411,,289.098,15.948
6/2/2004 0:35,15.504,15.152,100032,15.87502275,15.95836487,15.93852354,,289.021,15.871
6/2/2004 0:40,15.568,15.156,100038,15.81690048,15.90029148,15.88045413,,288.965,15.815
6/2/2004 0:45,15.518,15.144,100038,15.74402518,15.82746616,15.8076338,,288.894,15.744
6/2/2004 0:50,15.45,15.094,100036,15.68570574,15.7691954,15.74936705,,288.841,15.691
6/2/2004 0:55,15.42,15.004,100042,15.61264698,15.6961864,15.67636306,,288.774,15.624
6/2/2004 1:00,15.35,14.662,100050,15.55474865,15.63833653,15.59705307,,288.723,15.573
6/2/2004 1:05,15.126,14.516,100044,15.45281687,15.53648435,15.49521545,,288.642,15.492
6/2/2004 1:10,15.072,14.442,100044,15.36444773,15.44818825,15.40693197,,288.565,15.415
6/2/2004 1:15,15.07,14.458,100048,15.27012001,15.3539267,15.3126839,,288.473,15.323
6/2/2004 1:20,15.042,14.516,100046,15.20244273,15.28630755,15.24507441,,288.399,15.249
6/2/2004 1:25,14.932,14.508,100042,15.12575163,15.2096708,15.16844862,,288.317,15.167
6/2/2004 1:30,14.926,14.508,100044,15.06996498,15.15393333,15.11271912,,288.267,15.117
6/2/2004 1:35,14.854,14.53,100058,15.00033238,15.08434827,15.043144,,288.206,15.056
6/2/2004 1:40,14.92,14.348,100056,14.9498385,15.03389815,14.99270109,,288.166,15.016
6/2/2004 1:45,14.942,14.28,100052,14.8840966,14.9681994,14.92701174,,288.108,14.958
6/2/2004 1:50,14.914,14.252,100044,14.83783915,14.92198196,14.8808009,,288.071,14.921
6/2/2004 1:55,14.908,14.258,100038,14.7754845,14.85966734,14.81849519,,288.015,14.865
6/2/2004 2:00,14.802,14.232,100036,14.73227848,14.81649862,14.78685645,,287.981,14.831
6/2/2004 2:05,14.766,14.154,100036,14.67837516,14.76262705,14.73299042,,287.929,14.779
6/2/2004 2:10,14.764,14.156,100032,14.64018145,14.72446178,14.69482908,,287.902,14.752
6/2/2004 2:15,14.812,14.162,100030,14.59131638,14.67562379,14.64599612,,287.849,14.699
6/2/2004 2:20,14.852,14.162,100036,14.56777764,14.65210654,14.62248129,,287.828,14.678
6/2/2004 2:25,14.848,14.084,100032,14.53663916,14.62098523,14.59136319,,287.79,14.64
6/2/2004 2:30,14.828,14.026,100032,14.53135947,14.61571406,14.58609256,,287.783,14.633
6/2/2004 2:35,14.742,13.984,100032,14.52115714,14.60551146,14.57589101,,287.763,14.613
6/2/2004 2:40,14.75,13.972,100032,14.5443315,14.62866972,14.59904689,,287.779,14.629
6/2/2004 2:45,14.658,13.97,100032,14.57636853,14.6606699,14.63104378,,287.792,14.642
6/2/2004 2:50,14.614,13.958,100034,14.66571649,14.74994513,14.72030981,,287.855,14.705
6/2/2004 2:55,14.634,13.926,100030,14.80356659,14.88766662,14.85801712,,287.941,14.791
6/2/2004 3:00,14.68,13.856,100038,15.06803846,15.1519098,15.1205848,,288.116,14.966
6/2/2004 3:05,14.664,13.65,100040,15.1724012,15.25623877,15.22490244,,288.229,15.079
6/2/2004 3:10,14.576,13.404,100042,15.18466718,15.26851475,15.23717709,,288.312,15.162
6/2/2004 3:15,14.422,13.27,100036,15.13221772,15.21608299,15.18475102,,288.341,15.191
6/2/2004 3:20,14.324,13.186,100034,15.10330779,15.1871864,15.15585757,,288.354,15.204
6/2/2004 3:25,14.252,13.176,100042,15.07560923,15.15949949,15.12817367,,288.343,15.193
6/2/2004 3:30,14.196,13.176,100046,15.07064684,15.15454621,15.12322093,,288.341,15.191
6/2/2004 3:35,13.936,13.154,100042,15.05224552,15.13615452,15.10483123,,288.328,15.178
6/2/2004 3:40,13.75,13.148,100042,15.04848346,15.13240092,15.10107804,,288.326,15.176
6/2/2004 3:45,13.654,13.162,100048,15.02887258,15.11279953,15.08147878,,288.311,15.161
6/2/2004 3:50,13.586,13.15,100056,15.02382717,15.10776259,15.07644239,,288.308,15.158
6/2/2004 3:55,13.472,13.156,100046,15.00354948,15.08749433,15.05617633,,288.292,15.142
6/2/2004 4:00,13.452,13.12,100052,14.99851988,15.08247308,15.03962147,,288.288,15.138
6/2/2004 4:05,13.396,13.122,100050,14.91627587,15.00030354,14.95746415,,288.244,15.094
6/2/2004 4:10,13.386,13.094,100054,14.82975143,14.91384918,14.87102264,,288.185,15.035
6/2/2004 4:15,13.372,13.074,100048,14.73927566,14.82343152,14.78061843,,288.101,14.951
6/2/2004 4:20,13.398,12.994,100058,14.68466825,14.76886895,14.72606396,,288.033,14.883
6/2/2004 4:25,13.424,12.938,100060,14.63162777,14.71586433,14.67306722,,287.964,14.814
6/2/2004 4:30,13.464,12.918,100056,14.60490358,14.68916705,14.64637391,,287.92,14.77
6/2/2004 4:35,13.464,12.968,100066,14.57040367,14.65468866,14.61190065,,287.872,14.722
6/2/2004 4:40,13.462,12.986,100066,14.55745495,14.64175512,14.59896903,,287.845,14.695
6/2/2004 4:45,13.466,13.05,100066,14.53373601,14.61804794,14.57526538,,287.809,14.659
6/2/2004 4:50,13.41,13.116,100076,14.53035751,14.61467628,14.57189422,,287.792,14.642
6/2/2004 4:55,13.498,13.17,100082,14.51479211,14.59911553,14.55633578,,287.765,14.615
6/2/2004 5:00,13.54,13.24,100080,14.51874078,14.60306487,14.53726082,,287.757,14.607
6/2/2004 5:05,13.528,13.266,100078,14.55947199,14.64388021,14.57806683,,288.085,14.935
6/2/2004 5:10,13.46,13.306,100076,14.45555119,14.54004777,14.47425813,,288.16,15.01
6/2/2004 5:15,13.46,13.308,100078,14.30582771,14.39040594,14.32465051,,288.081,14.931
6/2/2004 5:20,13.478,13.332,100084,14.14880183,14.23345099,14.16773146,,287.507,14.357
6/2/2004 5:25,13.52,13.384,100080,14.06219843,14.14690275,14.08120301,,287.18,14.03
6/2/2004 5:30,13.556,13.426,100082,14.02546772,14.11021287,14.04452152,,287.103,13.953
6/2/2004 5:35,13.584,13.492,100092,13.97609194,14.06087968,13.99519961,,287.063,13.913
6/2/2004 5:40,13.572,13.58,100100,13.95653764,14.04136424,13.97568864,,287.057,13.907
6/2/2004 5:45,13.57,13.642,100098,13.88642336,13.97128789,13.90562831,,286.993,13.843
6/2/2004 5:50,13.616,13.676,100100,13.83314454,13.91804631,13.85239891,,286.96,13.81
6/2/2004 5:55,13.646,13.714,100104,13.75817203,13.84311176,13.77748149,,286.911,13.761
6/2/2004 6:00,13.694,13.76,100116,13.77224778,13.85721478,13.76206823,,286.962,13.812
6/2/2004 6:05,13.716,13.838,100120,13.74991324,13.8349248,13.73978564,,286.973,13.823
6/2/2004 6:10,13.682,13.812,100130,13.76975166,13.85480046,13.75965471,,287.042,13.892
6/2/2004 6:15,13.63,13.786,100130,13.68618682,13.77128071,13.67616264,,287.013,13.863
6/2/2004 6:20,13.81,13.818,100134,13.72004062,13.8051658,13.7100365,,287.112,13.962
6/2/2004 6:25,13.994,13.806,100138,13.6992002,13.78435735,13.68923495,,287.145,13.995
6/2/2004 6:30,14.152,13.788,100138,13.74383375,13.82901481,13.73387761,,287.241,14.091
6/2/2004 6:35,14.162,13.794,100136,13.73677456,13.821982,13.72684712,,287.263,14.113
6/2/2004 6:40,14.284,13.738,100142,13.79342361,13.87865059,13.78349693,,287.354,14.204
6/2/2004 6:45,14.306,13.932,100144,13.79471068,13.87996003,13.78480594,,287.369,14.219
6/2/2004 6:50,14.4,13.89,100138,13.86355823,13.9488232,13.85364627,,287.459,14.309
6/2/2004 6:55,14.624,13.968,100146,13.88090686,13.96618967,13.87100699,,287.467,14.317
6/2/2004 7:00,14.644,14.024,100142,13.9601692,14.04546387,13.92893443,,287.561,14.411
6/2/2004 7:05,14.768,14.312,100138,14.06002994,14.14534159,14.02877162,,287.644,14.494
6/2/2004 7:10,14.9,14.532,100136,14.14763042,14.23296093,14.11635541,,287.727,14.577
6/2/2004 7:15,14.868,14.88,100142,14.19804939,14.28340163,14.16677565,,287.729,14.579
6/2/2004 7:20,15.058,14.726,100148,14.19765993,14.28304008,14.16641425,,287.709,14.559
6/2/2004 7:25,15.038,14.786,100140,14.23104423,14.31644801,14.19980861,,287.664,14.514
6/2/2004 7:30,15.01,15.026,100146,14.33830516,14.42372218,14.30703926,,287.721,14.571
6/2/2004 7:35,15.198,15.04,100150,14.37466651,14.46010123,14.34340355,,287.65,14.5
6/2/2004 7:40,15.178,15.018,100150,14.46665713,14.55210617,14.43537115,,287.733,14.583
6/2/2004 7:45,15.288,15.174,100150,14.4965776,14.58204501,14.46529785,,287.631,14.481
6/2/2004 7:50,15.384,15.298,100150,14.60509823,14.69057661,14.57378541,,287.743,14.593
6/2/2004 7:55,15.35,15.39,100154,14.64127788,14.72677158,14.6099657,,287.61,14.46
6/2/2004 8:00,15.272,15.312,100154,14.75638471,14.84188675,14.71516906,,287.757,14.607
6/2/2004 8:05,15.302,15.108,100160,14.78913817,14.87465116,14.74791906,,287.586,14.436
6/2/2004 8:10,15.374,14.9,100156,14.90207307,14.98759034,14.86080854,,287.763,14.613
6/2/2004 8:15,15.398,14.94,100164,14.92927866,15.01480809,14.88801431,,287.543,14.393
6/2/2004 8:20,15.608,15.068,100160,15.06863319,15.15416481,15.02730972,,287.8,14.65
6/2/2004 8:25,15.664,15.178,100164,15.10095709,15.18649906,15.05962974,,287.529,14.379
6/2/2004 8:30,15.742,15.154,100166,15.25205622,15.33759756,15.21066175,,287.866,14.716
6/2/2004 8:35,15.868,15.194,100170,15.26858633,15.35413868,15.2271956,,287.511,14.361
6/2/2004 8:40,15.958,15.24,100170,15.39865199,15.48420626,15.35720595,,287.927,14.777
6/2/2004 8:45,15.848,15.386,100170,15.41206713,15.49763256,15.37062634,,287.48,14.33
6/2/2004 8:50,15.8,15.638,100174,15.54270057,15.62826665,15.50120294,,287.994,14.844
6/2/2004 8:55,15.738,15.804,100176,15.55747585,15.64305166,15.51598146,,287.44,14.29
6/2/2004 9:00,15.818,15.764,100188,15.68566706,15.77124255,15.6160829,,288.074,14.924
6/2/2004 9:05,15.894,15.698,100188,15.7533254,15.83886035,15.68366438,,287.433,14.283
6/2/2004 9:10,15.872,15.63,100190,15.88021857,15.96570417,15.81044009,,288.151,15.001
6/2/2004 9:15,16.012,15.554,100200,15.92546931,16.01091627,15.85562791,,287.416,14.266
6/2/2004 9:20,16.126,15.46,100206,16.11216782,16.19756321,16.04217461,,288.279,15.129
6/2/2004 9:25,16.254,15.156,100210,16.20378387,16.28913225,16.13369447,,287.534,14.384
6/2/2004 9:30,16.054,15.172,100210,16.37880464,16.46409843,16.3085667,,288.416,15.266
6/2/2004 9:35,16.298,15.56,100212,16.43289988,16.51814997,16.3625892,,287.688,14.538
6/2/2004 9:40,16.454,15.82,100214,16.56159977,16.64680178,16.49117193,,288.504,15.354
6/2/2004 9:45,16.5,16.242,100210,16.62069791,16.70585601,16.55019444,,287.864,14.714
6/2/2004 9:50,16.4,16.212,100210,16.73556697,16.82067718,16.66495395,,288.575,15.425
6/2/2004 9:55,16.292,16.018,100208,16.78977532,16.8748415,16.71908919,,288.06,14.91
6/2/2004 10:00,16.174,15.906,100208,16.89546913,16.98048781,16.80812545,,288.642,15.492
6/2/2004 10:05,16.094,16.026,100208,17.10716554,17.19199969,17.01951168,,288.386,15.236
6/2/2004 10:10,16.058,16.318,100208,17.50819315,17.5928041,17.42007798,,289.048,15.898
6/2/2004 10:15,16.15,16.488,100214,17.83897566,17.92336138,17.75043887,,288.893,15.743
6/2/2004 10:20,16.432,16.492,100212,18.13345836,18.21762689,18.04452956,,289.428,16.278
6/2/2004 10:25,16.72,16.45,100214,18.3751099,18.4590704,18.28582964,,289.239,16.089
6/2/2004 10:30,16.918,16.394,100216,18.66104388,18.74479587,18.57138537,,289.726,16.576
6/2/2004 10:35,17.042,16.438,100218,18.88138358,18.96493441,18.79139312,,289.544,16.394
6/2/2004 10:40,17.238,16.4,100220,19.13545127,19.21880073,19.04510863,,290.044,16.894
6/2/2004 10:45,17.328,16.584,100216,19.35208606,19.43523837,19.26141768,,289.849,16.699
6/2/2004 10:50,17.168,16.698,100210,19.5879918,19.67094802,19.4969873,,290.368,17.218
6/2/2004 10:55,17.492,16.862,100212,19.78446272,19.86722864,19.69315131,,290.138,16.988
6/2/2004 11:00,17.414,16.86,100212,20.01288962,20.09546461,19.917906,,290.697,17.547
6/2/2004 11:05,17.508,17.19,100218,20.03418269,20.11670765,19.93913618,,290.284,17.134
6/2/2004 11:10,17.722,17.154,100208,19.98769912,20.07020122,19.89265791,,290.799,17.649
6/2/2004 11:15,17.622,17.26,100206,19.94912637,20.03160573,19.85408578,,290.313,17.163
6/2/2004 11:20,18.016,17.626,100200,19.97860379,20.06104986,19.88351209,,290.915,17.765
6/2/2004 11:25,18.086,17.708,100188,19.97949922,20.06191263,19.88437434,,290.388,17.238
6/2/2004 11:30,18.224,17.908,100190,19.97069274,20.05307591,19.87554297,,291.052,17.902
6/2/2004 11:35,18.13,18.526,100192,19.9889684,20.07131752,19.89377354,,290.461,17.311
6/2/2004 11:40,18.042,18.694,100184,20.03168524,20.11399666,19.93642683,,291.179,18.029
6/2/2004 11:45,18.146,18.682,100182,20.05375232,20.13602827,19.9584451,,290.534,17.384
6/2/2004 11:50,18.58,18.816,100176,20.09338315,20.17562236,19.99801521,,291.309,18.159
6/2/2004 11:55,18.4,18.874,100166,20.11517738,20.19738145,20.01976113,,290.61,17.46
6/2/2004 12:00,18.25,18.988,100162,20.15387774,20.23604515,20.10025495,,291.439,18.289
6/2/2004 12:05,18.52,18.92,100168,20.23320102,20.31528848,20.1794616,,290.729,17.579
6/2/2004 12:10,18.678,18.484,100156,20.34046187,20.42246126,20.28658478,,291.652,18.502
6/2/2004 12:15,18.644,18.358,100156,20.43212408,20.5140373,20.37811843,,290.906,17.756
6/2/2004 12:20,18.826,18.14,100152,20.53512909,20.61695592,20.48098942,,291.881,18.731
6/2/2004 12:25,18.464,17.934,100148,20.62685585,20.70859721,20.57258829,,291.094,17.944
6/2/2004 12:30,18.512,18.002,100142,20.73624727,20.81790113,20.68184162,,292.11,18.96
6/2/2004 12:35,18.6,18.152,100132,20.82918589,20.91075378,20.7746513,,291.287,18.137
6/2/2004 12:40,18.742,18.606,100124,20.93171862,21.01319999,20.87705009,,292.336,19.186
6/2/2004 12:45,18.96,19.08,100120,21.02514454,21.10654009,20.97034699,,291.485,18.335
6/2/2004 12:50,19.036,19.242,100124,21.12912297,21.21043167,21.07419048,,292.558,19.408
6/2/2004 12:55,19.002,19.506,100114,21.225046,21.30626844,21.1699829,,291.688,18.538
6/2/2004 13:00,19.504,19.448,100112,21.3283751,21.4095107,21.31522529,,292.776,19.626
6/2/2004 13:05,19.13,20.022,100118,21.33056468,21.4117049,21.31741879,,291.805,18.655
6/2/2004 13:10,18.726,19.906,100118,21.32022365,21.40137945,21.30709664,,292.841,19.691
6/2/2004 13:15,19.052,19.95,100112,21.30504639,21.38621589,21.29193794,,291.845,18.695
6/2/2004 13:20,19.492,19.662,100114,21.3014869,21.38266637,21.28838956,,292.895,19.745
6/2/2004 13:25,19.34,19.822,100118,21.29130203,21.37249075,21.27821719,,291.877,18.727
6/2/2004 13:30,19.448,19.762,100120,21.28700532,21.36820184,21.27392965,,292.956,19.806
6/2/2004 13:35,19.49,19.74,100114,21.30870576,21.38990474,21.2956256,,291.909,18.759
6/2/2004 13:40,19.73,19.838,100116,21.33947087,21.42066922,21.32638024,,293.029,19.879
6/2/2004 13:45,19.516,19.89,100114,21.3636572,21.44485444,21.35055772,,291.945,18.795
6/2/2004 13:50,19.612,20.076,100118,21.40329918,21.48449231,21.3901829,,293.114,19.964
6/2/2004 13:55,19.692,20.036,100116,21.43808419,21.51927201,21.42495147,,291.985,18.835
6/2/2004 14:00,20.086,20.012,100102,21.47993886,21.56111944,21.47520265,,293.212,20.062
6/2/2004 14:05,20.352,20.162,100100,21.49648312,21.5776785,21.49175689,,292.005,18.855
6/2/2004 14:10,20.01,19.952,100092,21.43771951,21.51894382,21.43303933,,293.15,20
6/2/2004 14:15,19.918,19.32,100094,21.41412206,21.49537617,21.40947855,,291.973,18.823
6/2/2004 14:20,19.924,19.778,100090,21.43672601,21.51800422,21.4321,,293.028,19.878
6/2/2004 14:25,20.002,20.372,100088,21.45699694,21.53829758,21.45238745,,292.097,18.947
6/2/2004 14:30,19.834,19.802,100082,21.46800329,21.54932775,21.4634144,,292.888,19.738
6/2/2004 14:35,20.196,20.198,100072,21.42603567,21.5073923,21.42149118,,292.244,19.094
6/2/2004 14:40,20.014,20.468,100074,21.38029761,21.46168948,21.37580168,,292.725,19.575
6/2/2004 14:45,20.218,20.458,100076,21.33332711,21.41475471,21.3288806,,292.349,19.199
6/2/2004 14:50,20.212,20.5,100082,21.27631465,21.35777976,21.27192225,,292.591,19.441
6/2/2004 14:55,20.356,19.804,100082,21.21103663,21.29254109,21.2067026,,292.396,19.246
6/2/2004 15:00,20.094,20.002,100088,21.13870694,21.22025249,21.14620727,,292.486,19.336
6/2/2004 15:05,20.198,19.702,100086,21.16299758,21.24449837,21.17044706,,292.456,19.306
6/2/2004 15:10,20.188,19.59,100088,21.35105766,21.43248103,21.35838244,,292.688,19.538
6/2/2004 15:15,20.052,19.582,100084,21.54935873,21.63069135,21.55654289,,292.792,19.642
6/2/2004 15:20,20.276,19.57,100084,21.6969824,21.77822534,21.70403978,,292.963,19.813
6/2/2004 15:25,20.394,19.51,100084,21.82159085,21.90274771,21.82853082,,293.025,19.875
6/2/2004 15:30,20.008,19.538,100088,21.9487326,22.02980463,21.95555578,,293.143,19.993
6/2/2004 15:35,20.178,19.4,100084,22.09248194,22.17346647,22.09918149,,293.194,20.044
6/2/2004 15:40,20.072,19.278,100084,22.23563434,22.31653052,22.24220955,,293.308,20.158
6/2/2004 15:45,20.074,19.972,100080,22.3789602,22.4597676,22.38541061,,293.36,20.21
6/2/2004 15:50,20.138,20.34,100080,22.52644271,22.60716077,22.5327667,,293.475,20.325
6/2/2004 15:55,20.542,20.44,100084,22.67263362,22.75326193,22.67883111,,293.524,20.374
6/2/2004 16:00,20.536,20.578,100078,22.81675356,22.89729235,22.83128322,,293.64,20.49
6/2/2004 16:05,20.658,20.026,100082,22.83990103,22.92042376,22.85440947,,293.624,20.474
6/2/2004 16:10,20.362,19.922,100076,22.73611676,22.81664985,22.75065871,,293.604,20.454
6/2/2004 16:15,20.344,20.366,100076,22.68008027,22.76062326,22.6946446,,293.578,20.428
6/2/2004 16:20,20.476,20.236,100068,22.67780393,22.7583476,22.69236946,,293.624,20.474
6/2/2004 16:25,20.632,20.006,100072,22.68877012,22.76930779,22.7033272,,293.65,20.5
6/2/2004 16:30,20.432,20.358,100074,22.67246991,22.75300149,22.68702454,,293.721,20.571
6/2/2004 16:35,20.518,20.39,100076,22.64692463,22.72744986,22.6614786,,293.749,20.599
6/2/2004 16:40,20.88,20.532,100076,22.62055837,22.70107526,22.63510989,,293.817,20.667
6/2/2004 16:45,20.642,20.316,100068,22.59819812,22.6787034,22.61274301,,293.853,20.703
6/2/2004 16:50,20.386,19.61,100074,22.56399221,22.64448426,22.5785315,,293.925,20.775
6/2/2004 16:55,20.738,19.374,100072,22.53492063,22.61539593,22.54944966,,293.973,20.823
6/2/2004 17:00,20.638,19.22,100070,22.50472795,22.58518291,22.52600336,,294.048,20.898
6/2/2004 17:05,20.65,19.342,100072,22.84947076,22.92971163,22.87046314,,294.412,21.262
6/2/2004 17:10,20.528,19.876,100068,22.8482669,22.92851745,22.86926919,,293.133,19.983
6/2/2004 17:15,20.496,20.144,100072,22.53839104,22.61873286,22.55954659,,292.837,19.687
6/2/2004 17:20,20.482,20.228,100076,22.42019245,22.50060881,22.44144619,,292.688,19.538
6/2/2004 17:25,20.238,20.098,100076,22.35317148,22.43364094,22.37449172,,292.546,19.396
6/2/2004 17:30,20.29,19.548,100090,22.26820086,22.34872226,22.28959003,,292.444,19.294
6/2/2004 17:35,20.214,19.384,100094,22.15141336,22.23199197,22.1728831,,292.321,19.171
6/2/2004 17:40,20.134,19.254,100092,22.03128677,22.11192503,22.05284018,,292.252,19.102
6/2/2004 17:45,20.15,19.146,100094,21.91607861,21.99677526,21.93771345,,292.14,18.99
6/2/2004 17:50,20.128,19.372,100100,21.79311508,21.87387035,21.81483315,,292.077,18.927
6/2/2004 17:55,20.218,19.252,100112,21.66772902,21.74854279,21.68953066,,291.969,18.819
6/2/2004 18:00,20.076,19.302,100106,21.54265792,21.62353012,21.53422744,,291.909,18.759
6/2/2004 18:05,20.052,19.154,100108,21.40709382,21.48802729,21.39876565,,291.799,18.649
6/2/2004 18:10,20.022,18.988,100112,21.23150047,21.31249887,21.22329042,,291.716,18.566
6/2/2004 18:15,19.858,18.83,100114,21.03398633,21.11505197,21.02590333,,291.579,18.429
6/2/2004 18:20,19.772,18.788,100116,20.83692852,20.91806058,20.82897162,,291.493,18.343
6/2/2004 18:25,19.674,18.696,100112,20.63222514,20.71342128,20.62439432,,291.369,18.219
6/2/2004 18:30,19.59,18.576,100114,20.41514006,20.49639794,20.40743672,,291.319,18.169
6/2/2004 18:35,19.53,18.482,100118,20.17374918,20.25506625,20.16617815,,291.263,18.113
6/2/2004 18:40,19.508,18.444,100118,19.93116731,20.01253671,19.92372208,,291.258,18.108
6/2/2004 18:45,19.486,18.326,100122,19.67655224,19.75797012,19.66923262,,291.221,18.071
6/2/2004 18:50,19.436,18.134,100116,19.03717038,19.11866718,19.03012336,,291.228,18.078
6/2/2004 18:55,19.362,17.968,100124,18.7214428,18.80295415,18.71450597,,291.252,18.102
6/2/2004 19:00,19.258,17.798,100122,18.79650388,18.87793051,18.77611598,,291.377,18.227
6/2/2004 19:05,19.228,17.714,100122,19.01491498,19.09619666,18.99430604,,291.537,18.387
6/2/2004 19:10,19.168,17.586,100126,19.28904594,19.37011981,19.26813368,,291.8,18.65
6/2/2004 19:15,19.104,17.6,100126,19.62130775,19.70209117,19.5999893,,292.135,18.985
6/2/2004 19:20,19.026,17.538,100130,20.10432639,20.18469657,20.08242645,,292.605,19.455
6/2/2004 19:25,18.974,17.39,100132,20.79893484,20.87871504,20.77620294,,293.119,19.969
