,Urban_MNP_19m_5min_tdb_c,Rural_MNP_1p2m_5min_tdb_c,Rural_MNP_1p2m_5min_Sta_pa,Bypass_Direct,Bypass_Real_P0,Bypass_RealEPW
2004-06-01 02:45:00,15.274,14.242,99678.0,14.996753161436118,15.080738610125024,15.325208683342225
2004-06-01 02:50:00,15.232,14.22,99678.0,15.010638970286209,15.094620337972799,15.339102185322986
2004-06-01 02:55:00,15.248,14.2,99670.0,15.003045511678636,15.087024502041402,15.331499906794363
2004-06-01 03:00:00,15.266,14.224,99678.0,15.017195999498142,15.10117096025715,15.367178197341559
2004-06-01 03:05:00,15.258,14.234,99676.0,15.025642803376513,15.109597426023015,15.375612439314864
2004-06-01 03:10:00,15.228,14.264,99676.0,15.064881466854331,15.148811641170937,15.414862842572575
2004-06-01 03:15:00,15.226,14.328,99676.0,15.083915984736507,15.167822631337515,15.433891376678162
2004-06-01 03:20:00,15.172,14.346,99676.0,15.1251707281275,15.209052069705365,15.475158862867147
2004-06-01 03:25:00,15.146,14.36,99676.0,15.142663382378032,15.226520770490822,15.49264368431858
2004-06-01 03:30:00,15.166,14.354,99678.0,15.18338944302053,15.267220955557036,15.533381428794314
2004-06-01 03:35:00,15.204,14.362,99676.0,15.201190538640503,15.284997399106317,15.551174277004236
2004-06-01 03:40:00,15.07,14.358,99676.0,15.243170318410534,15.326950463043318,15.59316605654675
2004-06-01 03:45:00,15.068,14.346,99678.0,15.262085358528338,15.345839981451377,15.61207300679581
2004-06-01 03:50:00,15.096,14.342,99672.0,15.305477485704216,15.389204498046354,15.655477541529137
2004-06-01 03:55:00,15.186000000000002,14.306,99688.0,15.325438793224635,15.409139408000442,15.675430848044527
2004-06-01 04:00:00,15.216,14.279999999999998,99690.0,15.370050685413446,15.453722816752304,15.71011012304092
2004-06-01 04:05:00,15.254,14.264,99692.0,15.313633654915634,15.397360029802087,15.653697265000233
2004-06-01 04:10:00,15.330000000000002,14.246,99694.0,15.250114951921546,15.33389632588063,15.590177181736408
2004-06-01 04:15:00,15.297999999999998,14.25,99690.0,15.166225380751143,15.250054758094507,15.506261131495535
2004-06-01 04:20:00,15.272,14.264,99682.0,15.124505417362798,15.208371716875945,15.464541060253396
2004-06-01 04:25:00,15.262,14.256,99684.0,15.072289511737324,15.156187415981265,15.412310400315903
2004-06-01 04:30:00,15.268,14.276,99688.0,15.052973269053837,15.136895595616295,15.393001441648664
2004-06-01 04:35:00,15.222,14.313999999999998,99678.0,15.013005928031532,15.096950420754808,15.353020780634495
2004-06-01 04:40:00,15.182,14.34,99688.0,15.002326898063302,15.08628846226793,15.342349350368067
2004-06-01 04:45:00,15.168,14.366,99688.0,14.968193668498941,15.052171486279804,15.308202065832688
2004-06-01 04:50:00,15.156,14.406,99688.0,14.963037970122343,15.047027915819172,15.303053925970914
2004-06-01 04:55:00,15.041999999999998,14.434,99690.0,14.932840069170027,15.01684216938503,15.272841363381644
2004-06-01 05:00:00,15.006,14.458000000000002,99684.0,14.932068919693506,15.016079585953491,15.277043008107796
2004-06-01 05:05:00,15.038,14.486,99684.0,15.420826630788099,15.504815728250037,15.766221750228851
2004-06-01 05:10:00,15.016,14.466,99682.0,15.433701980890703,15.517700152328757,15.779117842451797
2004-06-01 05:15:00,14.988,14.422,99688.0,15.248833069199748,15.332869619766427,15.594119927217776
2004-06-01 05:20:00,14.908,14.386,99690.0,14.965530370716237,15.049618266419259,15.310612061228312
2004-06-01 05:25:00,14.868,14.378,99690.0,14.88944422827933,14.973563962424635,15.234488882397727
2004-06-01 05:30:00,14.77,14.388,99692.0,14.91454673657114,14.99868308721068,15.259630755082469
2004-06-01 05:35:00,14.842000000000002,14.396,99684.0,14.895384352248811,14.97953503416187,15.240465361542078
2004-06-01 05:40:00,14.862,14.386,99686.0,14.868887880542843,14.953055112414177,15.213961459557027
2004-06-01 05:45:00,14.91,14.408,99692.0,14.809528197961413,14.893715236903404,15.154567845809595
2004-06-01 05:50:00,14.87,14.416,99688.0,14.795715480573335,14.879917984329495,15.140758098433253
2004-06-01 05:55:00,14.902,14.434,99692.0,14.758080965203419,14.842299275232847,15.103105321804833
2004-06-01 06:00:00,14.934,14.438,99690.0,14.769379675024595,14.853608292794547,15.109462474476345
2004-06-01 06:05:00,14.913999999999998,14.466,99694.0,14.873543380529611,14.957778545307463,15.213725268866995
2004-06-01 06:10:00,14.874,14.502,99698.0,14.738170465595829,14.822438865157551,15.07826535680988
2004-06-01 06:15:00,14.912,14.492,99700.0,14.673010841746532,14.757309079336835,15.013077711547226
2004-06-01 06:20:00,14.916,14.484,99708.0,14.700634788598109,14.784950132452252,15.040743320184902
2004-06-01 06:25:00,14.913999999999998,14.522,99712.0,14.653353265363137,14.737691632547183,14.993442837178009
2004-06-01 06:30:00,14.91,14.572,99716.0,14.66319186722751,14.747547978562807,15.003307939289982
2004-06-01 06:35:00,14.928,14.612,99714.0,14.622021283546701,14.70640041320803,14.962123819613112
2004-06-01 06:40:00,14.928,14.72,99714.0,14.641139426735549,14.725535130377182,14.981275535518591
2004-06-01 06:45:00,14.988,14.77,99716.0,14.599558290455548,14.683976212903247,14.939679698289012
2004-06-01 06:50:00,15.068,14.826,99712.0,14.618355741114101,14.702789901006952,14.958510099936007
2004-06-01 06:55:00,15.13,14.902,99716.0,14.579052082478313,14.663507900269451,14.919193202190797
2004-06-01 07:00:00,15.163999999999998,14.916,99706.0,14.594894237707308,14.679366218869006,14.921843207114705
2004-06-01 07:05:00,15.248,14.968,99710.0,14.73286987788623,14.817337157652162,15.059930377185026
2004-06-01 07:10:00,15.316,14.986,99724.0,14.798800223743342,14.88326637013796,15.125915130622445
2004-06-01 07:15:00,15.396,15.047999999999998,99720.0,14.60146253274894,14.685957989905091,14.928440531277033
2004-06-01 07:20:00,15.464,15.092,99724.0,14.640563789546206,14.725067496826966,14.96758298534246
2004-06-01 07:25:00,15.53,15.16,99724.0,14.679341689352896,14.763847916473196,15.006396074898305
2004-06-01 07:30:00,15.59,15.172,99730.0,14.756771749583038,14.841274028296368,15.083887413041623
2004-06-01 07:35:00,15.69,15.212,99734.0,14.774941723496795,14.859445447545056,15.102074140495574
2004-06-01 07:40:00,15.73,15.212,99730.0,14.842851333822637,14.92735260320427,15.17003850339114
2004-06-01 07:45:00,15.776,15.306,99738.0,14.867735746881124,14.952237657153148,15.194944521333412
2004-06-01 07:50:00,15.842000000000002,15.376,99736.0,14.942873307393938,15.02737072270105,15.27014088146342
2004-06-01 07:55:00,15.96,15.444,99730.0,14.978324770399297,15.062820351993992,15.305620374697867
2004-06-01 08:00:00,16.012,15.557999999999998,99744.0,15.05434254390633,15.138832393080236,15.350254067751166
2004-06-01 08:05:00,16.04,15.586000000000002,99756.0,15.124019804127329,15.20846180228557,15.419934540905786
2004-06-01 08:10:00,16.14,15.634,99764.0,15.273124111151333,15.35750507187987,15.569087113997512
2004-06-01 08:15:00,16.252000000000002,15.669999999999998,99772.0,15.396186880380242,15.480507378609957,15.69217962662799
2004-06-01 08:20:00,16.346,15.73,99772.0,15.547685689447633,15.631943350142762,15.843726656388185
2004-06-01 08:25:00,16.48,15.832,99772.0,15.66403502594494,15.74823235258225,15.960100941408427
2004-06-01 08:30:00,16.506,15.862,99772.0,15.816837512301504,15.900971344750758,16.11295194739739
2004-06-01 08:35:00,16.574,15.944,99772.0,15.943796091232514,16.027867460569837,16.23994112471007
2004-06-01 08:40:00,16.644,16.048000000000002,99774.0,16.095313520310697,16.179319999121162,16.3915047336385
2004-06-01 08:45:00,16.69,16.246,99776.0,16.222197130119525,16.306140016717677,16.5184177569206
2004-06-01 08:50:00,16.8,16.334,99772.0,16.375558217847242,16.45943511717104,16.671825279026166
2004-06-01 08:55:00,16.926,16.436,99774.0,16.509849929971836,16.59366151634015,16.80615011548076
2004-06-01 09:00:00,17.032,16.54,99774.0,16.66224749326733,16.74599200087414,16.933641936817764
2004-06-01 09:05:00,17.074,16.589999999999996,99772.0,16.809216253407442,16.89287975598512,17.080624772504564
2004-06-01 09:10:00,17.21,16.75,99776.0,17.00960476310172,17.093180070727726,17.281054741820697
2004-06-01 09:15:00,17.247999999999998,16.845999999999997,99770.0,17.211496064119842,17.29498058362543,17.4829858803717
2004-06-01 09:20:00,17.366,17.18,99766.0,17.422630551647103,17.506022309859475,17.694164214104546
2004-06-01 09:25:00,17.468,17.35,99768.0,17.617885248637435,17.7011847637977,17.889452996874468
2004-06-01 09:30:00,17.619999999999997,17.607999999999997,99766.0,17.824633090965335,17.907839423081043,18.096241423904303
2004-06-01 09:35:00,17.936,18.016,99770.0,18.021032118088897,18.104145317532698,18.29267438733774
2004-06-01 09:40:00,18.009999999999998,17.978,99770.0,18.219523515041544,18.302543256876106,18.49120074984546
2004-06-01 09:45:00,18.022,18.024,99774.0,18.412795940917533,18.495722114417845,18.684504652235205
2004-06-01 09:50:00,18.034,17.782,99778.0,18.60815553393934,18.690987748455257,18.87989668189283
2004-06-01 09:55:00,18.022,17.669999999999998,99782.0,18.798454367577506,18.88119254302927,19.07022459620123
2004-06-01 10:00:00,18.158,17.788,99778.0,18.989695870813648,19.072339816581575,19.258142921223055
2004-06-01 10:05:00,18.214,18.114,99778.0,19.134117998641102,19.2167164737063,19.40261137704863
2004-06-01 10:10:00,18.2,18.532,99774.0,19.19999680185913,19.282566726292032,19.46850349905941
2004-06-01 10:15:00,18.262,18.7,99772.0,19.251093560501147,19.333640465703297,19.519609712577108
2004-06-01 10:20:00,18.444,18.816,99772.0,19.31188811984663,19.394412308035328,19.580420195339514
2004-06-01 10:25:00,18.520000000000003,19.054,99770.0,19.381222910922645,19.463723069151,19.649775026168015
2004-06-01 10:30:00,18.488,19.132,99770.0,19.439743134687035,19.522219956232902,19.708309107200364
2004-06-01 10:35:00,18.664,18.886000000000003,99782.0,19.493652060578427,19.57610629008701,19.762229703486696
2004-06-01 10:40:00,18.862,18.896,99774.0,19.539767430470704,19.62220006510819,19.808352786214243
2004-06-01 10:45:00,19.078,18.976,99770.0,19.588959938197945,19.67137060988364,19.857554594991825
2004-06-01 10:50:00,18.96,19.414,99776.0,19.626582679542707,19.70897224359493,19.895180136869442
2004-06-01 10:55:00,18.906,19.7,99774.0,19.665546192437034,19.747914511394924,19.934147165248135
2004-06-01 11:00:00,19.156,19.788,99776.0,19.696937503984827,19.779285075843347,19.967218048888412
2004-06-01 11:05:00,19.358,19.34,99774.0,19.766705413867612,19.8489896546742,20.036967347688915
2004-06-01 11:10:00,19.366,19.236,99776.0,19.892870010854097,19.975078275055296,20.163136862028068
2004-06-01 11:15:00,19.528,19.22,99776.0,20.03759429862731,20.11972282426251,20.307874210014916
2004-06-01 11:20:00,19.506,19.052,99778.0,20.168793328855543,20.2508430832695,20.4390785910997
2004-06-01 11:25:00,19.636000000000003,19.002,99772.0,20.301071945583715,20.38304311280251,20.571363435452724
2004-06-01 11:30:00,19.852,19.3,99766.0,20.433057509345304,20.51495005803622,20.703355007473988
2004-06-01 11:35:00,20.068,19.944,99760.0,20.56984576828853,20.651658950131434,20.840151607114365
2004-06-01 11:40:00,20.034,20.368,99760.0,20.694107486460837,20.775842250729283,20.96441457928512
2004-06-01 11:45:00,20.06,20.08,99756.0,20.8275936829304,20.90924938881318,21.09790730662678
2004-06-01 11:50:00,20.14,19.826,99758.0,20.950223134484133,21.031800542786755,21.220537085046317
2004-06-01 11:55:00,20.360000000000003,19.630000000000003,99762.0,21.0810968022638,21.162595261961428,21.351415717443956
2004-06-01 12:00:00,20.636000000000003,19.748,99764.0,21.201292283183136,21.28271258863549,21.481745004957133
2004-06-01 12:05:00,20.406,20.156,99762.0,21.350243784988038,21.431581031228234,21.63071408054543
2004-06-01 12:10:00,20.474,20.184,99762.0,21.467633658092495,21.54888995949699,21.74810230801711
2004-06-01 12:15:00,20.71,20.242,99760.0,21.58916925548715,21.670345274042518,21.86963972466515
2004-06-01 12:20:00,20.776,20.672,99752.0,21.703953073704895,21.785049530836318,21.98442151994027
2004-06-01 12:25:00,20.618,21.134,99754.0,21.83084201796305,21.91185769228781,22.111315401944182
2004-06-01 12:30:00,20.842,20.72,99754.0,21.943784649656095,22.024720496995144,22.224254500336883
2004-06-01 12:35:00,21.238,20.504,99746.0,22.05823463137682,22.139090840670576,22.33870215677308
2004-06-01 12:40:00,21.264000000000003,20.782,99742.0,22.161942536735125,22.242720199908717,22.442401568015953
2004-06-01 12:45:00,21.396,21.174,99734.0,22.2766947925698,22.357393049702353,22.557151935060176
2004-06-01 12:50:00,21.376,21.546,99730.0,22.37438253367094,22.455002789461446,22.654827657645058
2004-06-01 12:55:00,21.412,21.824,99728.0,22.4789652284079,22.559507154853407,22.759402666533617
2004-06-01 13:00:00,21.686,21.688,99720.0,22.576634359496836,22.65709850916744,22.894408228632642
2004-06-01 13:05:00,21.536,21.566,99714.0,22.63728450578384,22.717704037815736,22.955062377753848
2004-06-01 13:10:00,21.776,21.832,99710.0,22.809952198622796,22.890320341179574,23.127817161656935
2004-06-01 13:15:00,21.966,21.786,99708.0,23.08075598862871,23.161057525703825,23.398771543691396
2004-06-01 13:20:00,22.048,21.884,99710.0,23.33251479917874,23.412743952973358,23.650659885099458
2004-06-01 13:25:00,22.172,21.498,99710.0,23.549145024292216,23.629303316968276,23.86739298272738
2004-06-01 13:30:00,22.14,21.51,99708.0,23.696144864122232,23.77624054776834,24.014448093163196
2004-06-01 13:35:00,21.75,21.938,99710.0,23.8613748442354,23.941407668614147,24.179747718480087
2004-06-01 13:40:00,21.888,21.65,99704.0,23.99276620977554,24.072738391892415,24.311183801153902
2004-06-01 13:45:00,22.062,21.516,99708.0,24.125371070027427,24.205282864137075,24.443834606517953
2004-06-01 13:50:00,22.302,22.046,99704.0,24.242041406252326,24.321894654335665,24.56053994792387
2004-06-01 13:55:00,22.02,22.338,99700.0,24.34600098260222,24.425797879246886,24.66452652866161
2004-06-01 14:00:00,21.994,22.26,99692.0,24.44159327917015,24.52133556531703,24.784068809821235
2004-06-01 14:05:00,22.038,22.288,99688.0,24.395692519801628,24.47550895174294,24.738201748365782
2004-06-01 14:10:00,22.122,21.702,99684.0,24.3338870139051,24.413797171258068,24.676435499296304
2004-06-01 14:15:00,22.168,22.068,99698.0,24.267002175295204,24.346995917392405,24.609575284731136
2004-06-01 14:20:00,22.354,22.3,99690.0,24.19462202165954,24.274690191586217,24.537205739820934
2004-06-01 14:25:00,22.614,22.206,99690.0,24.114706695630332,24.194846868320894,24.457291944552196
2004-06-01 14:30:00,22.356,22.088,99680.0,24.018353835956304,24.098566737226975,24.36092683385766
2004-06-01 14:35:00,22.384,21.772,99678.0,24.008960554964517,24.0892328081369,24.351584666374436
2004-06-01 14:40:00,22.41,21.718,99680.0,24.00146080275732,24.081786175160687,24.344131460786798
2004-06-01 14:45:00,22.108,21.566,99678.0,23.985365393326617,24.065742458577688,24.32807358356007
2004-06-01 14:50:00,22.002,21.5,99678.0,23.985008164734097,24.065432571431586,24.32776342289867
2004-06-01 14:55:00,21.818,21.568,99682.0,23.985160197796347,24.065628370085676,24.32795939437034
2004-06-01 15:00:00,21.662,21.388,99680.0,23.988498940800014,24.069007575363003,24.341583477186532
2004-06-01 15:05:00,20.868,21.154,99682.0,24.041179397150643,24.121670593244005,24.39429479167444
2004-06-01 15:10:00,20.62,20.422,99688.0,23.964660683463137,24.045144942029765,24.317698959725192
2004-06-01 15:15:00,20.688,20.056,99690.0,23.9628354088249,24.043316015890127,24.31586835629986
2004-06-01 15:20:00,20.818,20.208,99688.0,24.038626196250334,24.119094392010084,24.391716227838117
2004-06-01 15:25:00,20.938,20.446,99686.0,24.130182514879436,24.210630612407556,24.483336394979062
2004-06-01 15:30:00,21.032,20.622,99692.0,24.196945454568095,24.277372666729377,24.550139657619354
2004-06-01 15:35:00,21.142000000000003,20.68,99688.0,24.187953217295615,24.26836947776934,24.541128211945193
2004-06-01 15:40:00,21.23,20.566,99692.0,24.177224429995135,24.257631148968414,24.53038003515485
2004-06-01 15:45:00,21.296,20.552,99692.0,24.179629241826035,24.260022759144135,24.532773838646904
2004-06-01 15:50:00,21.224,20.548,99688.0,24.166203829357414,24.246583818914928,24.51932257373062
2004-06-01 15:55:00,21.29,20.654,99688.0,24.15190279772912,24.232268225185067,24.504993851345546
2004-06-01 16:00:00,21.18,20.72,99690.0,24.138406037912603,24.21875493976688,24.482928850308667
2004-06-01 16:05:00,21.086,20.714,99692.0,24.116533060762436,24.196893923408823,24.46104841324791
2004-06-01 16:10:00,21.098,20.732,99698.0,24.111616705631434,24.191991954576622,24.456142089646505
2004-06-01 16:15:00,21.034,20.542,99692.0,24.101390233576296,24.18177844001133,24.445919501686546
2004-06-01 16:20:00,20.916,20.432,99696.0,24.081279810697538,24.161681318795047,24.42580452676168
2004-06-01 16:25:00,20.934,20.236,99706.0,24.055304010947623,24.13572071962909,24.39982086494075
2004-06-01 16:30:00,20.836,20.1,99708.0,24.030662489036104,24.11109558601163,24.37517385505771
2004-06-01 16:35:00,20.774,20.052,99702.0,23.98491386592582,24.06536670851449,24.329404353331597
2004-06-01 16:40:00,20.738,19.986,99698.0,23.936349434732847,24.016823603865532,24.280818124374605
2004-06-01 16:45:00,20.718,19.984,99702.0,23.88798828900724,23.96848442473157,24.232436002094232
2004-06-01 16:50:00,20.74,19.98,99700.0,23.832018788383436,23.9125384742718,24.17644035084959
2004-06-01 16:55:00,20.788,19.97,99708.0,23.772827495285014,23.853372162972278,24.11722147788862
2004-06-01 17:00:00,20.638,19.966,99714.0,23.711863448348197,23.792434227584636,24.035768901199674
2004-06-01 17:05:00,20.612,19.882,99716.0,23.690776310078547,23.77121198021672,24.014529262889766
2004-06-01 17:10:00,20.56,19.83,99724.0,23.566591413538447,23.647096701588225,23.8903122758245
2004-06-01 17:15:00,20.506,19.802,99720.0,23.3818860727215,23.462507200519212,23.705571509658853
2004-06-01 17:20:00,20.448,19.766,99722.0,23.176163439064,23.256904122775097,23.499799946874987
2004-06-01 17:25:00,20.52,19.744,99722.0,22.978246208817495,23.059099069961746,23.301832799250008
2004-06-01 17:30:00,20.256,19.75,99728.0,22.778307826902505,22.85927167692205,23.10184165415643
2004-06-01 17:35:00,19.216,19.704,99728.0,22.524607058979598,22.60568795351884,22.848050127133888
2004-06-01 17:40:00,18.45,19.544,99734.0,22.29635989815091,22.377557114368415,22.619732342175496
2004-06-01 17:45:00,18.316,18.752,99752.0,22.098640443968236,22.179949428600025,22.421962723331262
2004-06-01 17:50:00,18.438,18.152,99760.0,21.79906548074075,21.88049575549718,22.12226365767617
2004-06-01 17:55:00,18.524,18.078,99764.0,21.476781446757116,21.55833779937069,21.799841703575453
2004-06-01 18:00:00,18.622,18.003999999999998,99766.0,21.151592253453828,21.23327541764661,21.430585440258483
2004-06-01 18:05:00,18.684,17.978,99768.0,20.928190229103734,21.009896726271506,21.207057029594523
2004-06-01 18:10:00,18.71,18.009999999999998,99768.0,20.771158780855103,20.85286526437943,21.04992031756126
2004-06-01 18:15:00,18.738,18.022,99774.0,20.622608242218007,20.70431265488685,20.901268140867785
2004-06-01 18:20:00,18.744,18.028,99772.0,20.461093538571447,20.542797747173324,20.73964497798903
2004-06-01 18:25:00,18.728,17.997999999999998,99782.0,20.297017106113344,20.37872048479568,20.575457743031222
2004-06-01 18:30:00,18.744,17.982,99786.0,20.130466187849322,20.21216777950866,20.40879340600162
2004-06-01 18:35:00,18.716,17.98,99790.0,19.9896263860482,20.071321940095515,20.26785316484046
2004-06-01 18:40:00,18.716,17.978,99798.0,19.851423694116534,19.933110916803287,20.129549505782563
2004-06-01 18:45:00,18.708,18.056,99796.0,19.7048878599648,19.78656561998332,19.982905987160507
2004-06-01 18:50:00,18.676,18.03,99798.0,19.56081258105735,19.642479084498405,19.838722877855105
2004-06-01 18:55:00,18.666,18.042,99804.0,19.41742178038595,19.49907470214339,19.69522237889197
2004-06-01 19:00:00,18.628,18.082,99802.0,19.275876690807706,19.35751325775857,19.523365615438024
2004-06-01 19:05:00,18.606,18.05,99812.0,19.122617930713943,19.20424438567801,19.370009839593877
2004-06-01 19:10:00,18.536,18.022,99810.0,19.13825926831015,19.21985762941887,19.385631936075868
2004-06-01 19:15:00,18.504,17.944,99804.0,19.248820182701138,19.330378907085844,19.496215879533054
2004-06-01 19:20:00,18.444,17.892000000000003,99812.0,19.343655641299904,19.425173135524517,19.591063856493008
2004-06-01 19:25:00,18.404000000000003,17.85,99814.0,19.41354665588051,19.495024909479582,19.660955236546613
2004-06-01 19:30:00,18.39,17.858,99826.0,19.476520223821126,19.55796748171946,19.723933497353528
2004-06-01 19:35:00,18.37,17.759999999999998,99828.0,19.09061021297714,19.17207997123529,19.337827187862388
2004-06-01 19:40:00,18.334,17.784,99828.0,18.864004017962998,18.945487404197763,19.111106142376457
2004-06-01 19:45:00,18.246,17.734,99834.0,18.862791538236195,18.94426546835456,19.10988351369309
2004-06-01 19:50:00,18.216,17.692,99840.0,18.935650850985496,19.017104425359832,19.18276377053587
2004-06-01 19:55:00,18.172,17.652,99846.0,18.966390565485938,19.047828489101676,19.213505254884637
2004-06-01 20:00:00,18.126,17.634,99852.0,19.009215237855813,19.09063900301561,19.214456471115682
2004-06-01 20:05:00,18.122,17.618000000000002,99854.0,19.06718324911884,19.148604635151003,19.272446662319396
2004-06-01 20:10:00,18.112,17.568,99868.0,19.017831803027946,19.099260232060487,19.22308135283106
2004-06-01 20:15:00,18.07,17.556,99866.0,18.89574753099504,18.977188585358135,19.10095798641487
2004-06-01 20:20:00,18.0,17.532,99860.0,18.835212796374037,18.91665768534574,19.040401440473147
2004-06-01 20:25:00,18.058,17.482,99866.0,18.828535473238105,18.90997348457597,19.033714407719287
2004-06-01 20:30:00,18.028,17.462,99874.0,18.844685568675004,18.926106759408754,19.049854517950678
2004-06-01 20:35:00,18.018,17.482,99884.0,18.861937929782243,18.943334197814465,19.067089255333656
2004-06-01 20:40:00,18.042,17.506,99886.0,18.892777996744314,18.974137211872346,19.09790532011317
2004-06-01 20:45:00,17.988,17.483999999999998,99884.0,18.9416419820854,19.02294796606384,19.146736754604262
2004-06-01 20:50:00,17.984,17.412,99894.0,19.02656668448401,19.107794736225003,19.23161947292209
2004-06-01 20:55:00,17.926,17.336,99898.0,19.153471203242304,19.234587223004496,19.35846567955639
2004-06-01 21:00:00,17.918,17.342,99902.0,19.34906166623665,19.430013502691224,19.51206954170118
2004-06-01 21:05:00,17.887999999999998,17.3,99912.0,18.68732526960764,18.76864214081951,18.850512693768337
2004-06-01 21:10:00,17.862000000000002,17.28,99922.0,18.237011595367505,18.318630285610197,18.400374629697637
2004-06-01 21:15:00,17.798,17.218,99926.0,17.94647226906352,18.028307846545204,18.109970767745665
2004-06-01 21:20:00,17.778,17.195999999999998,99928.0,17.74932499278225,17.831329563327074,17.91293724063894
2004-06-01 21:25:00,17.714,17.196,99934.0,17.57990226748791,17.662052305403165,17.743612507765704
2004-06-01 21:30:00,17.674,17.148,99930.0,17.42625732003404,17.508538058917452,17.590055207173748
2004-06-01 21:35:00,17.636000000000003,17.054,99932.0,17.272909769730745,17.355312631675815,17.436786806827172
2004-06-01 21:40:00,17.59,17.048000000000002,99936.0,17.130852730415427,17.213370420319393,17.294804786819725
2004-06-01 21:45:00,17.528,17.044,99944.0,16.988490413380134,17.07111847464398,17.152512945626427
2004-06-01 21:50:00,17.458,16.913999999999998,99946.0,16.857472867491026,16.94020670311761,17.021564459010392
2004-06-01 21:55:00,17.154,16.782,99958.0,16.723301842815033,16.806139086610585,16.887459242335638
2004-06-01 22:00:00,16.774,16.57,99966.0,16.606190990683842,16.689127662012595,16.71731778195982
2004-06-01 22:05:00,16.296,16.282,99972.0,16.588396747894706,16.67136920153297,16.69955759426989
2004-06-01 22:10:00,15.806,16.076,99982.0,16.55495848381554,16.637963810648102,16.666148954334517
2004-06-01 22:15:00,15.74,15.928,99990.0,16.47449423901304,16.55753792987116,16.585715251234717
2004-06-01 22:20:00,15.782,15.862,99991.8,16.402030201729133,16.485113591534684,16.513283868815563
2004-06-01 22:25:00,15.802,15.838,99997.6,16.346317273077545,16.42943892313741,16.457603785429683
2004-06-01 22:30:00,15.826,15.813999999999998,99997.2,16.309399519000635,16.39255688053089,16.42071815562906
2004-06-01 22:35:00,15.797999999999998,15.652,100010.0,16.269256037399316,16.35244884710181,16.38060622124192
2004-06-01 22:40:00,15.774,15.552,100016.0,16.23221036160811,16.315438254847038,16.343592029290164
2004-06-01 22:45:00,15.778,15.542000000000002,100018.0,16.18680785129493,16.270071696299226,16.29822105833358
2004-06-01 22:50:00,15.772,15.474,100024.0,16.1465523233789,16.2298517804453,16.257997230639717
2004-06-01 22:55:00,15.662,15.412,100020.0,16.09766666012945,16.181002577747563,16.209143276806742
2004-06-01 23:00:00,15.563999999999998,15.358,100022.0,16.051929647272402,16.135301908596148,16.117102651799485
2004-06-01 23:05:00,15.522,15.306,100018.0,16.04391997376723,16.127283483659653,16.109084731310986
2004-06-01 23:10:00,15.476,15.276,100016.0,16.033412908292007,16.116763012396746,16.09856492190255
2004-06-01 23:15:00,15.484,15.244,100020.0,16.00323908168292,16.08657707703145,16.06838088556765
2004-06-01 23:20:00,15.434,15.282,100018.0,15.975322178217027,16.058647417623547,16.040452983245302
2004-06-01 23:25:00,15.392,15.242,100016.0,15.970985560437441,16.054293096313188,16.036098935870086
2004-06-01 23:30:00,15.41,15.228,100014.0,15.997786267073195,16.081069549839526,16.062873704860294
2004-06-01 23:35:00,15.398,15.232,100018.0,16.03070060453871,16.11395458442854,16.09575667061557
2004-06-01 23:40:00,15.376,15.206,100028.0,16.07367476006243,16.156893837292785,16.138693222124175
2004-06-01 23:45:00,15.36,15.218,100024.0,16.115560360200448,16.198738931298294,16.180535683608753
2004-06-01 23:50:00,15.348,15.188,100030.0,16.172178875114696,16.25530852385367,16.237101717308803
2004-06-01 23:55:00,15.336000000000002,15.156,100030.0,16.235644807896904,16.318715338195943,16.30050454265853
2004-06-02 00:00:00,15.278,15.156,100024.0,16.321793396840917,16.404790255460227,16.38491828121255
2004-06-02 00:05:00,15.362,15.16,100028.0,16.294879481519047,16.377913792182426,16.35804366245054
2004-06-02 00:10:00,15.422,15.16,100028.0,16.225281202442034,16.308368398346317,16.288503041473803
2004-06-02 00:15:00,15.452000000000002,15.198,100030.0,16.14102049067162,16.224161747004246,16.20430216918453
2004-06-02 00:20:00,15.466,15.185999999999998,100034.0,16.0713593484831,16.154551921613688,16.134697121075078
2004-06-02 00:25:00,15.474,15.163999999999998,100034.0,16.002066947160927,16.08531016535511,16.065460116837357
2004-06-02 00:30:00,15.488,15.172,100040.0,15.940253607047339,16.02354630494824,16.003700495247756
2004-06-02 00:35:00,15.504,15.152,100032.0,15.872137979244428,15.955480550864081,15.935639412476064
2004-06-02 00:40:00,15.568,15.156,100038.0,15.809665426961828,15.893057210248855,15.873220355937917
2004-06-02 00:45:00,15.518,15.144,100038.0,15.74097725229251,15.824418694964777,15.80458655127461
2004-06-02 00:50:00,15.45,15.094,100036.0,15.678229902346004,15.761720368036833,15.74189252729576
2004-06-02 00:55:00,15.419999999999998,15.004,100042.0,15.60942891853631,15.692968829554957,15.673145707191395
2004-06-02 01:00:00,15.35,14.662,100050.0,15.547009418682649,15.630598129468183,15.589315775423017
2004-06-02 01:05:00,15.126,14.516,100044.0,15.449419407433709,15.533087388100569,15.491818973610123
2004-06-02 01:10:00,15.072,14.441999999999998,100044.0,15.356613341537411,15.440354685721559,15.399099527745818
2004-06-02 01:15:00,15.07,14.457999999999998,100048.0,15.266595835140947,15.350403044654115,15.309160745629129
2004-06-02 01:20:00,15.041999999999998,14.516,100046.0,15.194218740958547,15.278084444128694,15.236852483339987
2004-06-02 01:25:00,14.932,14.508,100042.0,15.121995268736498,15.205914988950497,15.164693345077183
