,canTemp_vcwg_K
2008-07-14 04:00:00,14.0
2008-07-14 04:30:00,14.0
2008-07-14 05:00:00,13.854166666666686
2008-07-14 05:30:00,13.604166666666686
2008-07-14 06:00:00,13.645833333333371
2008-07-14 06:30:00,13.895833333333371
2008-07-14 07:00:00,14.291666666666686
2008-07-14 07:30:00,14.791666666666686
2008-07-14 08:00:00,15.291666666666686
2008-07-14 08:30:00,15.791666666666686
2008-07-14 09:00:00,16.58333333333337
2008-07-14 09:30:00,17.58333333333337
2008-07-14 10:00:00,18.291666666666686
2008-07-14 10:30:00,18.791666666666686
2008-07-14 11:00:00,19.350000000000023
2008-07-14 11:30:00,19.94999999999999
2008-07-14 12:00:00,20.725000000000023
2008-07-14 12:30:00,21.625000000000057
2008-07-14 13:00:00,21.70833333333337
2008-07-14 13:30:00,21.20833333333337
2008-07-14 14:00:00,21.0
2008-07-14 14:30:00,21.0
2008-07-14 15:00:00,21.58333333333337
2008-07-14 15:30:00,22.58333333333337
2008-07-14 16:00:00,22.416666666666686
2008-07-14 16:30:00,21.416666666666686
2008-07-14 17:00:00,21.320833333333383
2008-07-14 17:30:00,21.870833333333337
2008-07-14 18:00:00,22.36250000000001
2008-07-14 18:30:00,22.812500000000057
2008-07-14 19:00:00,22.416666666666686
2008-07-14 19:30:00,21.416666666666686
2008-07-14 20:00:00,21.0
2008-07-14 20:30:00,21.0
2008-07-14 21:00:00,20.125
2008-07-14 21:30:00,18.625
2008-07-14 22:00:00,17.416666666666686
2008-07-14 22:30:00,16.416666666666686
2008-07-14 23:00:00,16.17500000000001
2008-07-14 23:30:00,16.475000000000023
2008-07-15 00:00:00,16.71666666666664
2008-07-15 00:30:00,16.916666666666686
2008-07-15 01:00:00,17.0
2008-07-15 01:30:00,17.0
2008-07-15 02:00:00,16.70833333333337
2008-07-15 02:30:00,16.20833333333337
2008-07-15 03:00:00,15.125
2008-07-15 03:30:00,13.625
2008-07-15 04:00:00,13.0
2008-07-15 04:30:00,13.0
2008-07-15 05:00:00,13.175000000000011
2008-07-15 05:30:00,13.475000000000023
2008-07-15 06:00:00,13.425000000000011
2008-07-15 06:30:00,13.125000000000057
2008-07-15 07:00:00,13.583333333333371
2008-07-15 07:30:00,14.583333333333371
2008-07-15 08:00:00,15.291666666666686
2008-07-15 08:30:00,15.791666666666686
2008-07-15 09:00:00,16.291666666666686
2008-07-15 09:30:00,16.791666666666686
2008-07-15 10:00:00,17.58333333333337
2008-07-15 10:30:00,18.58333333333337
2008-07-15 11:00:00,19.4375
